~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:05 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1RCH_0001__SC_1RCH_0001__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:48 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
3163.9764 3163.9764 62.0484 36.4706 8.9096 2.5522 0.0469 0.0572 38.5420 29.0405
3163.8240 3163.8240 61.7825 33.2044 8.9174 2.5569 0.0425 0.0474 39.5730 28.5387
3163.6716 3163.6716 61.5093 30.3786 8.9099 2.5642 0.0395 0.0400 40.5759 28.2500
3163.5192 3163.5192 61.4521 29.4554 8.9383 2.5617 0.0395 0.0314 41.6111 28.0367
3163.3668 3163.3668 61.5012 28.9934 8.9383 2.5505 0.0402 0.0256 43.0550 27.6424
3163.2144 3163.2144 61.6712 28.8535 8.9383 2.5354 0.0420 0.0202 43.8572 27.3919
3163.0620 3163.0620 62.0042 28.7259 8.9383 2.5307 0.0430 0.0169 45.4095 27.1415
3162.9096 3162.9096 61.8116 28.2993 8.9383 2.5290 0.0428 0.0140 47.4087 27.0000
3162.7572 3162.7572 61.3054 26.7923 8.9383 2.5303 0.0406 0.0176 49.5615 27.1103
3162.6048 3162.6048 60.6525 24.6805 8.9383 2.5457 0.0356 0.0269 52.2074 27.2500
3162.4524 3162.4524 59.9832 22.8535 8.9383 2.5764 0.0314 0.0442 54.3981 27.2500
3162.3000 3162.3000 59.5481 21.5767 8.9383 2.6069 0.0285 0.0743 56.9712 27.2500
3162.1476 3162.1476 59.6559 20.9120 8.9383 2.6267 0.0268 0.0996 58.9101 27.2500
3161.9952 3161.9952 60.2832 21.0456 8.9383 2.6142 0.0275 0.0872 60.5177 27.1368
3161.8428 3161.8428 61.0636 21.4899 8.9383 2.5973 0.0306 0.0609 62.0003 27.0000
3161.6904 3161.6904 61.4929 21.8056 8.9383 2.6041 0.0328 0.0612 62.5752 26.8854
3161.5380 3161.5380 61.1739 22.6134 8.9383 2.6039 0.0322 0.0652 62.8874 26.7500
3161.3856 3161.3856 60.6042 23.6664 8.9383 2.5836 0.0313 0.0548 62.3549 26.9820
3161.2332 3161.2332 60.1822 24.5443 8.9383 2.5591 0.0327 0.0352 60.6955 27.6007
3161.0808 3161.0808 60.1607 25.0794 8.9383 2.5561 0.0364 0.0288 58.7448 27.8826
3160.9284 3160.9284 60.5496 25.4195 8.9383 2.5507 0.0395 0.0274 56.1806 27.7500
3160.7760 3160.7760 60.8982 25.7204 8.9383 2.5418 0.0414 0.0206 53.1101 27.7500
3160.6236 3160.6236 61.0265 25.5917 8.9383 2.5623 0.0423 0.0263 50.2839 27.6307
3160.4712 3160.4712 61.0500 25.5295 8.9383 2.5627 0.0427 0.0249 46.1562 27.5000
3160.3188 3160.3188 61.4293 26.5625 8.9383 2.5373 0.0450 0.0083 42.1964 27.6207
3160.1664 3160.1664 61.9982 27.9580 8.9383 2.5271 0.0489 0.0015 39.2183 27.7500
3160.0140 3160.0140 62.6041 29.5606 8.9383 2.5255 0.0528 0.0059 35.9385 27.8716
3159.8616 3159.8616 63.3662 31.8854 8.9383 2.5285 0.0580 0.0125 33.6352 28.0000
3159.7092 3159.7092 63.7875 35.3322 8.9383 2.5300 0.0632 0.0200 31.9863 28.0000
3159.5568 3159.5568 63.8133 39.7987 8.9383 2.5300 0.0674 0.0231 30.5250 28.0000
3159.4044 3159.4044 63.7640 42.1419 8.9383 2.5310 0.0696 0.0220 30.0998 28.0000
3159.2520 3159.2520 63.8007 44.8424 8.9383 2.5475 0.0711 0.0303 29.8927 28.1877
3159.0996 3159.0996 63.7637 45.9658 8.9383 2.5505 0.0711 0.0331 29.9627 28.2500
3158.9472 3158.9472 63.4187 44.5987 8.9383 2.5445 0.0671 0.0240 30.5259 28.2500
3158.7948 3158.7948 62.9544 40.6386 8.9383 2.5476 0.0598 0.0222 31.6851 28.1228
3158.6424 3158.6424 62.3855 36.2455 8.9383 2.5535 0.0535 0.0316 33.1839 27.7438
3158.4900 3158.4900 61.7779 32.4602 8.9383 2.5479 0.0483 0.0330 34.7509 27.1142
3158.3376 3158.3376 61.4633 29.5497 8.9383 2.5507 0.0437 0.0362 36.3920 26.6209
3158.1852 3158.1852 61.1400 27.6466 8.9383 2.5596 0.0399 0.0390 38.1134 26.2400
3158.0328 3158.0328 60.6992 26.8488 8.9383 2.5610 0.0367 0.0423 39.1432 25.7391
3157.8804 3157.8804 60.5144 28.0730 8.9383 2.5547 0.0368 0.0408 39.1266 25.3690
3157.7280 3157.7280 60.8987 32.3344 8.9383 2.5469 0.0426 0.0345 38.7667 25.6456
3157.5756 3157.5756 61.4808 37.9534 8.9383 2.5424 0.0508 0.0256 38.2250 26.1323
3157.4232 3157.4232 62.1525 41.3295 8.9120 2.5464 0.0558 0.0212 37.8934 26.2500
3157.2708 3157.2708 62.6465 41.4253 8.9153 2.5525 0.0577 0.0252 38.0810 26.2500
3157.1184 3157.1184 62.2898 38.9299 8.9383 2.5487 0.0565 0.0254 38.4346 26.2500
3156.9660 3156.9660 61.5101 35.0421 8.9383 2.5385 0.0497 0.0230 38.7909 25.8446
3156.8136 3156.8136 60.6692 31.5212 8.9383 2.5254 0.0419 0.0155 39.9512 25.3644
3156.6612 3156.6612 59.6570 28.5943 8.9383 2.5135 0.0355 0.0089 41.8409 24.9769
3156.5088 3156.5088 59.1958 26.0286 8.9383 2.5112 0.0303 0.0020 44.0433 24.4760
3156.3564 3156.3564 59.3792 24.1537 8.9383 2.5163 0.0277 -0.0002 47.0391 24.1125
3156.2040 3156.2040 59.6194 23.0229 8.9383 2.5223 0.0281 0.0070 49.6016 23.7231
3156.0516 3156.0516 60.0054 22.3635 8.9383 2.5294 0.0290 0.0149 49.9043 23.3611
3155.8992 3155.8992 60.1354 22.6319 8.9383 2.5308 0.0289 0.0180 48.0113 23.1106
3155.7468 3155.7468 60.1586 25.1751 8.9383 2.5492 0.0303 0.0276 44.9671 22.8597
3155.5944 3155.5944 60.3549 29.3499 8.9383 2.5650 0.0371 0.0356 40.7343 22.7500
3155.4420 3155.4420 60.6338 33.6523 8.9383 2.5610 0.0453 0.0349 37.2324 22.6083
3155.2896 3155.2896 61.4494 35.8977 8.9383 2.5506 0.0512 0.0346 34.7258 22.5000
3155.1372 3155.1372 62.9346 35.7918 8.9100 2.5370 0.0568 0.0333 32.9214 22.2138
3154.9848 3154.9848 63.9188 35.0410 8.9172 2.5316 0.0610 0.0332 32.4014 21.7129
3154.8324 3154.8324 63.5708 34.7650 8.9383 2.5320 0.0609 0.0300 32.4014 20.9237
3154.6800 3154.6800 62.1285 34.5795 8.9096 2.5419 0.0555 0.0195 32.7507 20.0650
3154.5276 3154.5276 60.1422 33.8972 8.9177 2.5718 0.0475 0.0123 33.9114 19.7500
3154.3752 3154.3752 58.3227 33.5665 8.9094 2.6126 0.0407 0.0233 35.5124 20.0426
3154.2228 3154.2228 57.3952 34.0379 8.8889 2.6382 0.0356 0.0427 37.1899 20.5437
3154.0704 3154.0704 57.3293 34.4800 8.8889 2.6310 0.0307 0.0424 39.3850 20.7500
3153.9180 3153.9180 57.4961 33.9500 8.8889 2.6125 0.0260 0.0258 40.4170 20.6018
3153.7656 3153.7656 57.8176 32.1847 8.8889 2.5983 0.0235 0.0109 39.5471 20.2025
3153.6132 3153.6132 58.2884 29.3449 8.8889 2.5822 0.0240 0.0036 37.9055 19.5510
3153.4608 3153.4608 59.1889 26.6566 8.9185 2.5744 0.0272 -0.0004 35.8075 18.6497
3153.3084 3153.3084 59.8640 25.3666 8.9085 2.5644 0.0326 0.0034 33.2071 17.6474
3153.1560 3153.1560 60.0889 25.3554 8.8889 2.5483 0.0368 0.0101 31.4005 16.6439
3153.0036 3153.0036 60.2361 25.5944 8.8889 2.5304 0.0382 0.0108 29.6029 15.9451
3152.8512 3152.8512 60.6220 25.2405 8.8889 2.5242 0.0393 0.0137 28.2662 15.4443
3152.6988 3152.6988 60.9510 24.7944 8.8889 2.5514 0.0410 0.0283 27.1894 14.9432
3152.5464 3152.5464 60.9964 24.8174 8.8889 2.5871 0.0419 0.0509 25.9614 14.2870
3152.3940 3152.3940 60.9474 24.9962 8.8889 2.6070 0.0418 0.0496 25.2133 13.8453
3152.2416 3152.2416 60.6251 25.1930 8.8889 2.6064 0.0421 0.0437 24.7521 13.5947
3152.0892 3152.0892 60.5316 25.2782 8.8889 2.5874 0.0431 0.0309 24.2987 13.3438
3151.9368 3151.9368 60.8009 25.0904 8.8889 2.5730 0.0437 0.0180 23.9918 13.2500
3151.7844 3151.7844 60.8673 24.5542 8.8889 2.5813 0.0435 0.0226 23.6347 13.2500
3151.6320 3151.6320 60.7074 23.4507 8.8889 2.5969 0.0423 0.0321 23.3367 13.0919
3151.4796 3151.4796 60.6976 21.6201 8.8889 2.6065 0.0413 0.0338 23.1219 13.1590
3151.3272 3151.3272 60.7956 21.4773 8.8889 2.6115 0.0430 0.0471 23.0443 13.4094
3151.1748 3151.1748 60.7997 22.7417 8.8889 2.6124 0.0466 0.0487 23.3185 13.6600
3151.0224 3151.0224 60.6878 24.1227 8.8889 2.6114 0.0485 0.0341 23.6125 14.0717
3150.8700 3150.8700 60.3202 25.5705 8.8889 2.5975 0.0483 0.0184 23.8313 14.7337
3150.7176 3150.7176 59.9251 26.7335 8.8889 2.5868 0.0477 0.0091 24.0524 16.1330
3150.5652 3150.5652 59.6135 27.1746 8.8889 2.5824 0.0472 0.0096 24.2757 17.4010
3150.4128 3150.4128 59.6392 26.5890 8.8889 2.5692 0.0467 0.0130 24.5012 18.2410
3150.2604 3150.2604 60.1236 24.9740 8.8889 2.5696 0.0469 0.0226 25.0308 18.9921
3150.1080 3150.1080 61.0826 23.5634 8.8889 2.5783 0.0471 0.0409 25.8921 19.4146
3149.9556 3149.9556 61.7254 22.4848 8.8562 2.5797 0.0443 0.0494 27.7161 19.6655
3149.8032 3149.8032 61.3061 21.2350 8.8723 2.5717 0.0371 0.0441 29.5554 20.2477
3149.6508 3149.6508 59.8543 19.7328 8.8889 2.5747 0.0283 0.0257 33.2833 21.1661
3149.4984 3149.4984 58.0228 18.2034 8.8889 2.5947 0.0214 0.0247 37.1326 22.0023
3149.3460 3149.3460 56.4250 17.1549 8.8889 2.6245 0.0164 0.0233 42.3193 22.7533
3149.1936 3149.1936 55.5805 16.4799 8.8556 2.6559 0.0127 0.0285 51.3603 23.8421
3149.0412 3149.0412 55.2395 16.2842 8.8730 2.6694 0.0097 0.0355 59.4910 24.9272
3148.8888 3148.8888 54.8278 17.7640 8.8889 2.6479 0.0078 0.0262 70.7092 26.2712
3148.7364 3148.7364 54.6718 21.9347 8.8552 2.6343 0.0084 0.0142 78.8221 27.6028
3148.5840 3148.5840 55.0400 23.5543 8.8733 2.6330 0.0088 0.0110 85.4151 28.6848
3148.4316 3148.4316 55.5796 28.0429 8.8889 2.6578 0.0111 0.0207 89.8754 30.3767
3148.2792 3148.2792 56.5227 33.5386 8.8889 2.6793 0.0155 0.0423 90.9000 31.8622
3148.1268 3148.1268 57.1761 37.7949 8.8889 2.6819 0.0199 0.0605 90.9000 33.1154
3147.9744 3147.9744 56.9713 40.7674 8.8889 2.6761 0.0209 0.0512 90.3200 34.0219
3147.8220 3147.8220 56.5159 41.7513 8.8889 2.6782 0.0190 0.0409 88.9204 34.9473
3147.6696 3147.6696 56.2800 41.1602 8.8889 2.6807 0.0168 0.0531 88.9953 36.1248
3147.5172 3147.5172 55.8578 39.4442 8.8889 2.6557 0.0151 0.0457 89.8218 36.8517
3147.3648 3147.3648 55.5946 37.3073 8.8889 2.6344 0.0133 0.0280 90.0666 38.0606
3147.2124 3147.2124 55.7594 35.8211 8.8889 2.6399 0.0118 0.0287 91.8540 39.2083
3147.0600 3147.0600 55.6712 34.9384 8.8538 2.6326 0.0110 0.0339 93.8138 40.0332
3146.9076 3146.9076 55.6006 34.2934 8.8748 2.6173 0.0099 0.0322 96.1994 40.7859
3146.7552 3146.7552 55.4956 33.1565 8.8889 2.6223 0.0085 0.0246 100.2246 41.3579
3146.6028 3146.6028 55.1027 31.7499 8.8889 2.6461 0.0073 0.0364 107.1008 41.8593
3146.4504 3146.4504 54.7886 31.5115 8.8889 2.6381 0.0069 0.0385 112.2475 42.0000
3146.2980 3146.2980 54.8626 32.6618 8.8889 2.6240 0.0074 0.0371 111.1446 42.7257
3146.1456 3146.1456 55.0228 34.1082 8.8889 2.6101 0.0085 0.0247 105.2907 43.7270
3145.9932 3145.9932 55.2055 35.8095 8.8889 2.6169 0.0104 0.0098 95.5150 44.7297
3145.8408 3145.8408 55.8319 39.1536 8.8889 2.6159 0.0155 -0.0050 83.8294 45.9166
3145.6884 3145.6884 57.6202 45.6430 8.8889 2.6162 0.0319 -0.0068 74.9356 46.9845
3145.5360 3145.5360 60.2815 56.6195 8.8889 2.6340 0.0671 0.0095 70.9293 48.5401
3145.3836 3145.3836 62.3302 60.6073 8.8889 2.6704 0.0697 0.0648 69.7596 49.9260
3145.2312 3145.2312 62.8589 60.4900 8.8889 2.6610 0.0572 0.0889 66.3686 50.9920
3145.0788 3145.0788 61.7191 61.5827 8.8889 2.6570 0.0517 0.0688 64.3606 51.6224
3144.9264 3144.9264 60.1858 63.8544 8.8889 2.6819 0.0588 0.0724 61.0636 51.9371
3144.7740 3144.7740 59.4737 65.7167 8.8889 2.6674 0.0734 0.0656 57.6292 52.1880
3144.6216 3144.6216 60.2112 66.8031 8.8889 2.6555 0.0875 0.0282 58.0272 52.4383
3144.4692 3144.4692 61.3756 67.3651 8.8516 2.6608 0.0981 0.0163 62.6807 52.5000
3144.3168 3144.3168 61.6249 67.3610 8.8770 2.6607 0.1037 0.0160 66.8207 52.6899
3144.1644 3144.1644 61.5759 66.3559 8.8513 2.6570 0.0992 0.0115 73.1862 52.7500
3144.0120 3144.0120 60.8925 63.5905 8.8772 2.6499 0.0856 0.0008 81.0121 52.7500
3143.8596 3143.8596 59.5596 59.8387 8.8889 2.6587 0.0664 0.0041 87.7639 52.9418
3143.7072 3143.7072 58.1255 55.1765 8.8889 2.6612 0.0500 0.0130 94.4993 53.1926
3143.5548 3143.5548 56.4800 50.4729 8.8889 2.6656 0.0373 0.0166 103.2169 52.8642
3143.4024 3143.4024 55.1050 47.2641 8.8889 2.6724 0.0300 0.0124 116.5612 52.5564
3143.2500 3143.2500 54.4381 45.9973 8.8889 2.6818 0.0263 0.0118 128.8255 52.3055
3143.0976 3143.0976 54.4058 45.7560 8.8889 2.6676 0.0247 0.0066 141.2681 51.6656
3142.9452 3142.9452 54.7715 46.8532 8.8503 2.6591 0.0252 0.0011 150.4686 51.1090
3142.7928 3142.7928 55.6354 48.2235 8.8783 2.6604 0.0289 0.0016 154.4762 50.8036
3142.6404 3142.6404 55.9988 49.8688 8.8889 2.6752 0.0328 0.0138 152.8560 50.7500
3142.4880 3142.4880 56.0019 51.1242 8.8889 2.6814 0.0355 0.0257 145.7888 50.7500
3142.3356 3142.3356 56.1467 51.6579 8.8889 2.6971 0.0373 0.0336 137.9230 50.7500
3142.1832 3142.1832 56.1093 51.7952 8.8889 2.6906 0.0381 0.0295 132.3924 50.5508
3142.0308 3142.0308 56.0504 51.5114 8.8889 2.6944 0.0377 0.0241 129.4772 50.5000
3141.8784 3141.8784 55.9622 50.5354 8.8889 2.7040 0.0370 0.0335 129.9481 50.5000
3141.7260 3141.7260 55.8248 49.4674 8.8889 2.7060 0.0360 0.0393 133.1196 50.5000
3141.5736 3141.5736 55.4812 48.1153 8.8889 2.6899 0.0347 0.0393 146.4289 50.5000
3141.4212 3141.4212 55.1680 44.9301 8.9288 2.6763 0.0291 0.0285 163.5928 50.2979
3141.2688 3141.2688 54.8736 41.3196 8.9383 2.6691 0.0208 0.0171 184.1814 50.0470
3141.1164 3141.1164 54.1827 37.5358 8.9383 2.6664 0.0127 0.0175 209.2275 49.7968
3140.9640 3140.9640 53.6375 34.7414 8.9786 2.6717 0.0076 0.0131 223.9972 49.5460
3140.8116 3140.8116 53.2270 35.0706 8.9877 2.6533 0.0061 -0.0028 226.2371 49.2951
3140.6592 3140.6592 53.3576 37.5905 9.0283 2.6498 0.0070 0.0006 226.2371 49.0442
3140.5068 3140.5068 53.8842 40.5648 9.0370 2.6418 0.0097 0.0053 224.5281 49.0000
3140.3544 3140.3544 54.3513 43.2619 9.0779 2.6623 0.0137 0.0160 214.1966 49.4135
3140.2020 3140.2020 54.9552 45.2098 9.1684 2.6695 0.0179 0.0214 205.7390 49.9153
3140.0496 3140.0496 55.4286 46.1378 9.2262 2.6692 0.0218 0.0237 181.1474 50.0000
3139.8972 3139.8972 55.4212 46.5143 9.2346 2.6590 0.0232 0.0190 165.9681 50.0000
3139.7448 3139.7448 55.3641 46.8780 9.2760 2.6402 0.0232 0.0088 152.9672 49.7905
3139.5924 3139.5924 55.3561 46.5601 9.2840 2.6463 0.0224 0.0104 146.2636 49.3292
3139.4400 3139.4400 55.2326 45.9838 9.3256 2.6463 0.0222 0.0152 144.2767 49.2500
3139.2876 3139.2876 55.0028 45.5091 9.3333 2.6460 0.0220 0.0084 141.8431 49.4614
3139.1352 3139.1352 54.9236 45.7579 9.3753 2.6596 0.0227 0.0070 139.2450 49.5000
3138.9828 3138.9828 54.8331 45.8144 9.4247 2.6663 0.0243 0.0070 133.5431 49.5000
3138.8304 3138.8304 55.0687 46.0702 9.3900 2.6636 0.0275 0.0002 131.5690 49.5000
3138.6780 3138.6780 55.3211 46.3711 9.4250 2.6776 0.0297 0.0084 131.3905 49.7142
3138.5256 3138.5256 55.5238 46.5426 9.4744 2.6954 0.0312 0.0255 129.3338 49.7500
3138.3732 3138.3732 55.6779 47.0155 9.4815 2.6808 0.0329 0.0350 126.9658 49.7500
3138.2208 3138.2208 55.5716 47.8659 9.5242 2.6659 0.0349 0.0136 120.7533 49.5339
3138.0684 3138.0684 55.5517 48.6384 9.5737 2.6545 0.0362 0.0100 116.9953 49.5000
3137.9160 3137.9160 55.4243 48.5421 9.6231 2.6539 0.0359 0.0196 115.6355 49.2828
3137.7636 3137.7636 55.4476 48.4473 9.6296 2.6470 0.0358 0.0132 115.4952 49.2500
3137.6112 3137.6112 55.5395 48.7001 9.6296 2.6548 0.0363 0.0217 115.4952 49.4689
3137.4588 3137.4588 55.5517 48.7374 9.6729 2.6350 0.0378 0.0116 116.4316 49.7191
3137.3064 3137.3064 55.5517 49.5943 9.7224 2.6338 0.0375 0.0153 117.5123 49.9698
3137.1540 3137.1540 55.5517 49.7780 9.7720 2.6446 0.0348 0.0160 117.6424 50.6622
3137.0016 3137.0016 55.5949 49.5218 9.7778 2.6504 0.0340 0.0284 117.6424 51.6337
3136.8492 3136.8492 55.6439 49.0216 9.8216 2.6528 0.0356 0.0247 117.6424 52.4152
3136.6968 3136.6968 55.6059 48.6286 9.8272 2.6548 0.0365 0.0133 115.7302 52.5000
3136.5444 3136.5444 55.7317 47.8504 9.8713 2.6496 0.0373 0.0093 114.5484 52.7235
3136.3920 3136.3920 55.6597 47.2936 9.8765 2.6615 0.0392 0.0216 115.3838 52.7500
3136.2396 3136.2396 55.6933 47.7096 9.8322 2.6558 0.0410 0.0275 115.4952 52.5255
3136.0872 3136.0872 55.7424 48.3037 9.9162 2.6496 0.0421 0.0190 117.4312 52.7254
3135.9348 3135.9348 55.7472 48.7685 9.9259 2.6598 0.0418 0.0280 116.6692 53.2012
3135.7824 3135.7824 55.7029 48.7445 9.9706 2.6302 0.0407 0.0100 115.5960 53.7028
3135.6300 3135.6300 55.7428 48.4649 9.9753 2.6279 0.0401 0.0080 112.6334 54.2046
3135.4776 3135.4776 55.7918 48.3008 9.9753 2.6463 0.0393 0.0162 111.4074 54.4782
3135.3252 3135.3252 55.7961 48.6985 9.9753 2.6416 0.0376 0.0225 111.3176 54.9567
3135.1728 3135.1728 55.8857 48.6000 9.9753 2.6291 0.0361 0.0111 113.2148 55.2292
3135.0204 3135.0204 55.9388 48.3806 9.9753 2.6243 0.0360 -0.0029 116.3108 55.4801
3134.8680 3134.8680 55.6276 48.7769 9.9753 2.6397 0.0362 0.0043 118.5596 55.5000
3134.7156 3134.7156 55.5554 48.4660 9.8384 2.6493 0.0373 0.0069 118.7309 55.5000
3134.5632 3134.5632 55.5517 48.4377 9.9646 2.6519 0.0376 0.0033 116.7202 55.2680
3134.4108 3134.4108 55.6424 48.9944 9.9753 2.6594 0.0376 0.0067 116.5639 55.0179
3134.2584 3134.2584 55.6494 49.5960 9.9753 2.6796 0.0372 0.0257 116.5639 55.0000
3134.1060 3134.1060 55.8781 49.7070 9.9753 2.6904 0.0353 0.0364 115.5642 55.0000
3133.9536 3133.9536 56.0316 49.6414 9.9289 2.6816 0.0337 0.0343 116.4987 54.7653
3133.8012 3133.8012 56.1783 49.2847 9.9259 2.6697 0.0328 0.0275 119.6321 54.9849
3133.6488 3133.6488 56.0489 48.8381 9.8794 2.6718 0.0320 0.0252 118.7936 55.7072
3133.4964 3133.4964 55.9942 47.4645 9.8765 2.7023 0.0303 0.0241 116.6797 56.6965
3133.3440 3133.3440 55.6675 46.3236 9.8765 2.7002 0.0296 0.0421 115.5517 56.7500
3133.1916 3133.1916 55.4636 46.9053 9.8296 2.6677 0.0298 0.0107 114.4887 56.9876
3133.0392 3133.0392 55.4539 47.5822 9.7800 2.6555 0.0296 0.0042 113.4353 57.0000
3132.8868 3132.8868 55.8739 47.8278 9.7778 2.6483 0.0298 0.0088 113.3871 57.0000
3132.7344 3132.7344 56.1280 47.1200 9.7305 2.6451 0.0311 0.0196 112.3912 57.0000
3132.5820 3132.5820 56.0443 46.7282 9.6809 2.6479 0.0325 0.0229 110.3757 57.0000
3132.4296 3132.4296 55.9933 47.5096 9.6790 2.6461 0.0322 0.0240 109.3210 57.4826
3132.2772 3132.2772 55.9916 48.6239 9.6313 2.6363 0.0312 0.0240 114.2596 57.5000
3132.1248 3132.1248 55.8969 48.9531 9.5818 2.6399 0.0320 0.0153 118.5985 57.5000
3131.9724 3131.9724 55.7988 48.6707 9.5322 2.6702 0.0326 0.0258 123.0653 57.7432
3131.8200 3131.8200 55.6534 49.2460 9.4828 2.6895 0.0314 0.0495 126.5455 57.7500
3131.6676 3131.6676 55.5540 49.1889 9.4332 2.6929 0.0271 0.0687 126.6379 58.2384
3131.5152 3131.5152 55.1683 48.2320 9.2869 2.6538 0.0227 0.0446 117.8197 58.7401
3131.3628 3131.3628 55.0163 47.9916 9.2840 2.6432 0.0222 0.0461 105.5313 59.2419
3131.2104 3131.2104 55.5432 48.7995 9.2353 2.6420 0.0318 0.0313 97.0852 59.4961
3131.0580 3131.0580 56.5657 50.9595 9.2346 2.6578 0.0464 0.0360 88.5265 59.7470
3130.9056 3130.9056 58.5167 53.5867 9.2835 2.6778 0.0635 0.0281 82.1956 59.7500
3130.7532 3130.7532 59.9395 55.3933 9.2840 2.6840 0.0745 0.0350 77.7617 59.7500
3130.6008 3130.6008 60.9243 58.6159 9.2840 2.6750 0.0844 0.0450 69.6303 59.9988
3130.4484 3130.4484 61.3683 62.4493 9.2840 2.6780 0.0922 0.0441 65.2520 60.2497
3130.2960 3130.2960 61.5153 65.0747 9.2840 2.6820 0.0992 0.0361 61.7419 60.2500
3130.1436 3130.1436 61.2195 66.3554 9.2837 2.6670 0.1000 0.0331 60.6127 61.0015
3129.9912 3129.9912 60.3419 68.0112 9.1849 2.6680 0.0970 0.0480 60.6238 61.5000
3129.8388 3129.8388 60.2889 69.7953 9.1353 2.6633 0.0956 0.0313 62.3344 61.4950
3129.6864 3129.6864 59.8523 69.4828 9.0864 2.6948 0.0958 0.0511 64.6943 60.9974
3129.5340 3129.5340 59.7638 67.9869 9.0857 2.6738 0.0927 0.0539 68.9727 60.7395
3129.3816 3129.3816 60.3336 67.0777 9.0370 2.6566 0.0853 0.0398 70.2712 59.9956
3129.2292 3129.2292 59.8454 65.7909 9.0353 2.6322 0.0787 0.0249 72.2286 59.7410
3129.0768 3129.0768 59.3997 63.8385 8.9404 2.6419 0.0739 0.0143 73.5468 59.2446
3128.9244 3128.9244 58.7657 62.0409 9.0358 2.6821 0.0685 0.0286 73.5985 58.9937
3128.7720 3128.7720 58.2816 60.5336 8.9864 2.6849 0.0639 0.0477 75.6614 58.7372
3128.6196 3128.6196 57.9958 58.7152 8.9383 2.6819 0.0617 0.0338 77.9212 58.2427
3128.4672 3128.4672 57.9830 56.4783 8.9367 2.6780 0.0588 0.0254 84.5732 57.9918
3128.3148 3128.3148 57.5835 54.8291 8.8871 2.6760 0.0538 0.0362 88.5735 57.7319
3128.1624 3128.1624 57.0146 53.2881 8.8395 2.6484 0.0486 0.0143 93.0218 57.2225
3128.0100 3128.0100 56.9046 50.6374 8.8316 2.6588 0.0444 0.0226 104.5248 56.4799
3127.8576 3127.8576 56.5357 47.5670 8.6355 2.6523 0.0402 0.0355 108.4165 55.9672
3127.7052 3127.7052 56.7214 44.8819 8.4916 2.6137 0.0359 0.0232 111.2725 55.2058
3127.5528 3127.5528 57.7002 44.1619 8.4444 2.6071 0.0340 0.0254 110.2008 54.2142
3127.4004 3127.4004 57.6586 44.0906 8.4444 2.5902 0.0338 0.0130 107.8887 53.4743
3127.2480 3127.2480 57.7862 44.1398 8.4472 2.5942 0.0339 0.0128 100.4419 52.9863
3127.0956 3127.0956 58.3625 45.1144 8.4938 2.6122 0.0362 0.0252 97.7031 52.7362
3126.9432 3126.9432 57.9498 47.3533 8.4938 2.5822 0.0438 0.0110 95.1326 52.5295
3126.7908 3126.7908 58.0080 49.2479 8.5000 2.5891 0.0526 0.0131 94.0468 53.0312
3126.6384 3126.6384 58.1698 50.1709 8.5957 2.6354 0.0531 0.0450 89.6643 53.5472
3126.4860 3126.4860 57.8654 50.3064 8.6387 2.6415 0.0484 0.0580 83.5173 54.2334
3126.3336 3126.3336 58.1106 50.2260 8.5822 2.6473 0.0452 0.0551 80.9849 53.9651
3126.1812 3126.1812 58.3173 50.0126 8.4479 2.6225 0.0431 0.0395 75.7063 53.4648
3126.0288 3126.0288 58.0157 48.9707 8.4938 2.6032 0.0422 0.0201 77.3368 52.9630
3125.8764 3125.8764 57.6422 48.2018 8.5015 2.6208 0.0455 0.0349 82.0620 52.4418
3125.7240 3125.7240 57.5188 48.9987 8.5966 2.6548 0.0510 0.0604 90.2021 51.7298
3125.5716 3125.5716 57.6576 49.3875 8.6420 2.6620 0.0529 0.0952 92.1662 51.5000
3125.4192 3125.4192 57.7275 49.1122 8.6378 2.6368 0.0516 0.0711 96.9536 51.4787
3125.2668 3125.2668 57.9742 49.0260 8.5882 2.6009 0.0513 0.0468 97.0329 51.2279
3125.1144 3125.1144 57.6556 47.8173 8.5432 2.5838 0.0516 0.0253 98.3460 50.9777
