~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:18 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1TP__0003__SC_1TP__0003__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:49 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
1529.3340 1529.3340 69.7835 83.2225 9.1301 2.5297 0.1528 0.0496 38.4475 71.9995
1529.1816 1529.1816 68.9198 90.5741 9.1301 2.5329 0.1510 0.0468 38.3220 71.8398
1529.0292 1529.0292 68.3581 97.1326 9.0973 2.5251 0.1475 0.0559 38.0941 71.5929
1528.8768 1528.8768 68.1706 101.0031 9.0140 2.4995 0.1452 0.0569 37.9717 71.6677
1528.7244 1528.7244 68.2998 102.0838 8.9130 2.4776 0.1476 0.0613 37.9717 71.2687
1528.5720 1528.5720 68.6490 100.9477 8.8783 2.4642 0.1539 0.0654 37.7432 71.3386
1528.4196 1528.4196 69.1161 97.9863 8.8450 2.4502 0.1614 0.0730 37.6246 72.3212
1528.2672 1528.2672 69.8161 93.5607 8.8614 2.4359 0.1668 0.0760 37.3963 73.3922
1528.1148 1528.1148 70.7837 89.1849 8.8783 2.4312 0.1682 0.0757 37.5097 73.8874
1527.9624 1527.9624 71.7027 85.0540 8.8783 2.4352 0.1678 0.0670 38.0911 74.2991
1527.8100 1527.8100 72.1853 82.0865 8.8783 2.4639 0.1672 0.0547 38.3220 74.7929
1527.6576 1527.6576 72.0142 83.3567 8.8783 2.5080 0.1689 0.0441 38.3220 74.7887
1527.5052 1527.5052 71.0045 89.7572 8.8783 2.5405 0.1675 0.0381 38.3220 74.7085
1527.3528 1527.3528 69.3973 99.8315 8.8441 2.5353 0.1574 0.0274 38.5620 74.7085
1527.2004 1527.2004 67.6087 109.6108 8.8280 2.5140 0.1477 0.0283 38.6756 74.8765
1527.0480 1527.0480 66.1472 114.7738 8.8624 2.4926 0.1457 0.0377 38.4336 74.7863
1526.8956 1526.8956 65.6684 114.9075 8.8783 2.4860 0.1460 0.0408 38.0812 74.2006
1526.7432 1526.7432 66.2234 113.0181 8.8783 2.4792 0.1514 0.0243 37.4949 72.9502
1526.5908 1526.5908 67.6971 111.4422 8.8783 2.4871 0.1574 0.0204 37.2807 71.4696
1526.4384 1526.4384 69.5210 112.0667 8.8783 2.4976 0.1557 0.0219 37.7610 70.5008
1526.2860 1526.2860 70.6078 115.3915 8.8783 2.5056 0.1517 0.0233 37.9717 70.1037
1526.1336 1526.1336 70.6245 118.7147 8.8783 2.5150 0.1503 0.0281 37.9717 69.5116
1525.9812 1525.9812 70.0428 120.1816 8.8783 2.5194 0.1496 0.0271 37.9717 68.7710
1525.8288 1525.8288 69.5175 119.9027 8.8783 2.5228 0.1500 0.0343 37.7266 68.2037
1525.6764 1525.6764 69.2436 119.6849 8.8783 2.5275 0.1516 0.0428 37.3809 68.0590
1525.5240 1525.5240 69.3630 121.5578 8.8783 2.5183 0.1509 0.0484 37.7717 68.0590
1525.3716 1525.3716 69.8989 126.2006 8.9143 2.5325 0.1475 0.0498 37.9717 68.4105
1525.2192 1525.2192 70.2281 132.2399 8.9287 2.5335 0.1453 0.0527 37.4769 68.3752
1525.0668 1525.0668 70.1770 137.9863 8.9287 2.5130 0.1436 0.0387 37.2807 68.4824
1524.9144 1524.9144 70.2792 142.0322 8.9287 2.5182 0.1439 0.0329 37.0348 69.2625
1524.7620 1524.7620 70.3348 145.0216 8.9287 2.5114 0.1446 0.0437 36.6956 70.4278
1524.6096 1524.6096 70.1169 147.9507 8.9287 2.5092 0.1407 0.0413 36.3592 71.4841
1524.4572 1524.4572 69.7799 149.5416 8.9287 2.5107 0.1353 0.0352 36.7580 73.0104
1524.3048 1524.3048 68.9531 150.9174 8.9287 2.5154 0.1335 0.0331 36.9400 74.9201
1524.1524 1524.1524 67.8411 154.3403 8.9287 2.5162 0.1353 0.0292 37.1904 76.3522
1524.0000 1524.0000 67.5730 158.2847 8.9658 2.5027 0.1378 0.0228 37.7898 77.4046
1523.8476 1523.8476 67.8820 160.1571 8.9790 2.5061 0.1383 0.0224 38.4925 78.3928
1523.6952 1523.6952 68.2828 160.2735 8.9790 2.5282 0.1372 0.0333 39.2078 79.1975
1523.5428 1523.5428 68.9819 160.8239 8.9790 2.5587 0.1380 0.0495 40.2130 79.3878
1523.3904 1523.3904 69.4844 160.8488 8.9790 2.5624 0.1388 0.0501 40.7726 79.5720
1523.2380 1523.2380 69.8850 159.1806 8.9790 2.5564 0.1402 0.0376 40.8668 80.5575
1523.0856 1523.0856 70.4366 159.0170 8.9411 2.5368 0.1408 0.0211 40.5854 81.6073
1522.9332 1522.9332 70.3959 161.1924 8.9667 2.5257 0.1420 0.0139 39.3897 82.4088
1522.7808 1522.7808 70.3727 161.4199 8.9790 2.5096 0.1430 0.0099 38.4935 82.5895
1522.6284 1522.6284 70.5369 157.8334 8.9790 2.5141 0.1430 0.0082 38.3220 81.6524
1522.4760 1522.4760 70.7753 151.8488 8.9790 2.5185 0.1462 0.0148 38.0548 80.2307
1522.3236 1522.3236 71.2174 144.3939 8.9790 2.5083 0.1495 0.0299 37.7058 78.3709
1522.1712 1522.1712 71.6032 136.4432 8.9790 2.4927 0.1494 0.0415 37.6246 76.0176
1522.0188 1522.0188 71.5685 129.6355 8.9790 2.4798 0.1500 0.0400 37.0963 73.5469
1521.8664 1521.8664 70.7993 126.6386 8.9790 2.4863 0.1522 0.0404 35.9090 71.8408
1521.7140 1521.7140 69.8078 126.4480 8.9790 2.4813 0.1570 0.0354 34.3665 71.1241
1521.5616 1521.5616 69.4294 126.7141 8.9790 2.4837 0.1610 0.0168 33.0550 70.4384
1521.4092 1521.4092 69.6978 126.2535 8.9790 2.4827 0.1624 0.0026 31.8615 69.5056
1521.2568 1521.2568 70.9225 124.7521 8.9790 2.4805 0.1615 0.0016 30.9301 67.9374
1521.1044 1521.1044 72.4931 122.7590 8.9790 2.4926 0.1574 0.0114 30.3056 66.5972
1520.9520 1520.9520 73.2286 121.0837 8.9790 2.5086 0.1488 0.0218 29.5391 65.7511
1520.7996 1520.7996 72.8580 117.9481 8.8992 2.4954 0.1390 0.0176 28.9443 65.2058
1520.6472 1520.6472 71.7805 110.4721 8.8783 2.4910 0.1370 0.0159 29.0447 65.1037
1520.4948 1520.4948 69.8993 98.6745 8.8783 2.4886 0.1343 0.0120 29.5291 65.8897
1520.3424 1520.3424 67.8456 84.9227 8.8783 2.4920 0.1331 0.0205 30.5242 67.6654
1520.1900 1520.1900 66.1514 73.2569 8.8783 2.5187 0.1293 0.0373 31.6688 69.0484
1520.0376 1520.0376 64.4277 68.6985 8.8783 2.5137 0.1278 0.0392 32.3706 69.6873
1519.8852 1519.8852 63.7247 74.4431 8.8783 2.5126 0.1308 0.0397 32.0082 69.7830
1519.7328 1519.7328 63.7192 87.7046 8.8783 2.5065 0.1368 0.0455 31.1924 69.7830
1519.5804 1519.5804 65.5265 101.3635 8.8783 2.5009 0.1445 0.0582 30.1197 68.9818
1519.4280 1519.4280 68.3447 111.2016 8.8783 2.4902 0.1496 0.0616 29.2481 67.3901
1519.2756 1519.2756 70.6861 116.7602 8.8783 2.4750 0.1524 0.0569 28.6663 66.2672
1519.1232 1519.1232 72.6843 120.9385 8.8783 2.4835 0.1538 0.0533 28.3564 65.2802
1518.9708 1518.9708 73.6513 124.0375 8.8783 2.4885 0.1500 0.0585 28.3097 64.6977
1518.8184 1518.8184 73.5766 126.2463 8.8783 2.5080 0.1451 0.0622 28.7427 64.6111
1518.6660 1518.6660 72.0405 127.4922 8.8783 2.5335 0.1437 0.0727 29.2764 64.8154
1518.5136 1518.5136 69.4890 127.4005 8.8783 2.5653 0.1579 0.0739 30.2803 64.8574
1518.3612 1518.3612 66.2388 127.0699 8.8783 2.5892 0.1757 0.0637 31.9046 65.2688
1518.2088 1518.2088 63.4271 127.0156 8.8783 2.5811 0.1711 0.0367 32.6879 66.1750
1518.0564 1518.0564 62.9466 126.8773 8.8783 2.5637 0.1605 0.0218 32.5334 66.9553
1517.9040 1517.9040 63.6545 125.0460 8.8359 2.5407 0.1539 0.0342 31.9875 67.9041
1517.7516 1517.7516 64.5482 121.5772 8.8705 2.5158 0.1491 0.0301 29.9877 68.6833
1517.5992 1517.5992 65.9172 116.9499 8.8783 2.4883 0.1496 0.0289 27.0184 69.4246
1517.4468 1517.4468 67.4972 111.3212 8.8783 2.4840 0.1498 0.0289 25.7374 69.3272
1517.2944 1517.2944 69.8664 105.7548 8.8783 2.4662 0.1549 0.0382 24.4276 69.0804
1517.1420 1517.1420 72.8868 100.1471 8.8783 2.4614 0.1611 0.0586 22.4116 69.0441
1516.9896 1516.9896 75.5633 94.8165 8.8783 2.4354 0.1701 0.0797 21.4244 69.0441
1516.8372 1516.8372 77.1805 90.8044 8.8783 2.3951 0.1778 0.0578 20.8146 69.2563
1516.6848 1516.6848 78.0287 87.5763 8.8783 2.3858 0.1831 0.0503 19.6241 69.2904
1516.5324 1516.5324 78.7798 84.3688 8.8783 2.3766 0.1850 0.0481 18.6967 69.2904
1516.3800 1516.3800 79.7057 80.7162 8.8346 2.3649 0.1892 0.0547 18.2875 69.5044
1516.2276 1516.2276 81.0056 76.0687 8.8280 2.3425 0.1983 0.0593 17.9557 70.6095
1516.0752 1516.0752 82.6654 72.2837 8.8280 2.3176 0.2085 0.0476 17.6295 71.4142
1515.9228 1515.9228 83.4043 71.2514 8.8280 2.3223 0.2168 0.0449 17.5888 71.5069
1515.7704 1515.7704 82.7756 73.4139 8.8280 2.3418 0.2227 0.0492 17.7306 71.7233
1515.6180 1515.6180 80.3863 75.8306 8.8280 2.3585 0.2225 0.0480 17.8939 71.7532
1515.4656 1515.4656 78.0029 75.8209 8.8280 2.3771 0.2183 0.0469 18.2052 71.7532
1515.3132 1515.3132 76.7552 75.0516 8.8280 2.3988 0.2102 0.0539 18.6936 71.3160
1515.1608 1515.1608 76.2315 74.3728 8.8280 2.3835 0.2026 0.0557 19.3719 71.4798
1515.0084 1515.0084 76.0482 74.0063 8.8280 2.3884 0.1913 0.0460 20.0950 71.7265
1514.8560 1514.8560 75.0030 72.0535 8.8280 2.4089 0.1733 0.0386 20.3393 71.3122
1514.7036 1514.7036 73.0439 67.3204 8.8280 2.4291 0.1547 0.0387 20.3587 71.2606
1514.5512 1514.5512 70.5377 63.1691 8.7826 2.4527 0.1416 0.0595 20.3587 71.0388
1514.3988 1514.3988 69.1568 62.8430 8.7776 2.4272 0.1538 0.0501 20.1914 71.0144
1514.2464 1514.2464 69.5337 65.0906 8.7776 2.3844 0.1659 0.0470 19.8420 71.0144
1514.0940 1514.0940 70.9018 68.3900 8.7776 2.3649 0.1750 0.0459 19.6440 71.0144
1513.9416 1513.9416 72.7635 70.0490 8.7776 2.3579 0.1804 0.0458 19.4648 70.7901
1513.7892 1513.7892 74.1210 68.6763 8.7776 2.3665 0.1846 0.0504 19.1268 70.9932
1513.6368 1513.6368 74.4160 66.0446 8.7776 2.3874 0.1870 0.0608 18.9373 71.4655
1513.4844 1513.4844 74.3409 64.3773 8.7313 2.3801 0.1907 0.0553 19.0825 71.7334
1513.3320 1513.3320 73.6881 64.0995 8.7272 2.3765 0.1951 0.0529 19.5858 72.2071
1513.1796 1513.1796 73.1255 64.3147 8.7272 2.3634 0.1952 0.0436 20.3028 72.4732
1513.0272 1513.0272 73.1298 66.8533 8.7739 2.3605 0.1959 0.0382 21.2421 72.9486
1512.8748 1512.8748 73.4120 72.4852 8.7308 2.3844 0.2008 0.0388 22.4293 73.8999
1512.7224 1512.7224 73.7129 78.6608 8.7742 2.4114 0.2005 0.0463 23.4981 74.8884
1512.5700 1512.5700 73.8733 83.6965 8.7305 2.4151 0.1974 0.0571 24.8137 75.6454
1512.4176 1512.4176 73.8831 87.2597 8.7272 2.4208 0.1991 0.0587 25.9940 75.9243
1512.2652 1512.2652 73.6951 90.3441 8.7272 2.4146 0.2007 0.0569 27.4534 77.0976
1512.1128 1512.1128 73.4477 94.5621 8.7272 2.4142 0.2004 0.0465 29.0092 78.7956
1511.9604 1511.9604 73.5278 97.3023 8.7749 2.4180 0.1947 0.0477 30.3905 79.8269
1511.8080 1511.8080 73.7700 96.6649 8.7299 2.4239 0.1847 0.0544 31.5439 81.0474
1511.6556 1511.6556 73.5933 92.7888 8.7272 2.4100 0.1728 0.0406 33.3021 82.0474
1511.5032 1511.5032 72.5828 93.3710 8.7272 2.4387 0.1611 0.0427 34.5823 83.5055
1511.3508 1511.3508 70.2423 103.7169 8.7272 2.4859 0.1522 0.0438 35.5647 84.9862
1511.1984 1511.1984 67.5476 123.1529 8.7272 2.5033 0.1460 0.0381 37.2118 86.4690
1511.0460 1511.0460 66.1879 143.1198 8.7272 2.5126 0.1408 0.0158 40.3672 88.6596
1510.8936 1510.8936 66.7143 157.5411 8.7272 2.5178 0.1348 0.0073 42.3256 92.0660
1510.7412 1510.7412 67.7507 165.9480 8.7759 2.5324 0.1300 0.0060 43.9301 95.5261
1510.5888 1510.5888 67.8829 169.9715 8.8751 2.5638 0.1250 0.0089 45.5783 97.7886
1510.4364 1510.4364 66.7689 171.0547 9.0251 2.5804 0.1194 0.0177 46.0398 99.5342
1510.2840 1510.2840 65.7145 169.2374 9.0294 2.5983 0.1153 0.0160 46.8837 100.5421
1510.1316 1510.1316 66.0291 164.7600 9.0294 2.5978 0.1130 0.0179 47.3294 101.7715
1509.9792 1509.9792 67.0649 157.5583 9.0294 2.6134 0.1105 0.0257 47.3391 102.5229
1509.8268 1509.8268 68.1164 150.8615 9.0294 2.5932 0.1102 0.0171 46.0756 103.2632
1509.6744 1509.6744 68.4805 147.0055 9.0294 2.5997 0.1116 0.0258 45.2256 103.7621
1509.5220 1509.5220 68.3378 143.2904 9.0294 2.5998 0.1140 0.0377 43.9996 103.2833
1509.3696 1509.3696 68.1873 138.4283 9.0294 2.5830 0.1176 0.0329 42.7991 103.0330
1509.2172 1509.2172 68.0867 132.2509 9.0294 2.5759 0.1176 0.0339 41.6332 102.7862
1509.0648 1509.0648 68.1357 128.2728 9.0294 2.5679 0.1164 0.0319 40.4993 102.0496
1508.9124 1508.9124 68.2357 127.5112 8.9791 2.5788 0.1182 0.0339 39.7574 101.3081
1508.7600 1508.7600 68.1859 127.6746 8.9790 2.5858 0.1188 0.0379 39.0324 100.5678
1508.6076 1508.6076 68.1859 128.6642 8.9287 2.5827 0.1206 0.0368 38.3207 100.0708
1508.4552 1508.4552 68.1848 128.9892 8.9287 2.5638 0.1222 0.0319 37.9698 98.8397
1508.3028 1508.3028 67.9860 128.4052 8.9287 2.5637 0.1222 0.0317 37.6246 98.1013
1508.1504 1508.1504 67.9871 126.9852 8.9287 2.5488 0.1218 0.0139 37.6246 97.6098
1507.9980 1507.9980 68.0813 124.2606 8.9287 2.5447 0.1216 0.0099 37.6292 97.3500
1507.8456 1507.8456 67.7336 121.4584 8.9287 2.5330 0.1210 0.0081 37.9776 96.0977
1507.6932 1507.6932 67.5881 119.1629 8.9287 2.5367 0.1229 0.0140 38.3353 93.8769
1507.5408 1507.5408 67.6851 117.7285 8.9287 2.5252 0.1272 0.0180 39.0399 91.6712
1507.3884 1507.3884 67.6374 118.7184 8.9287 2.5380 0.1257 0.0201 39.4014 90.1763
1507.2360 1507.2360 67.6862 119.5592 8.9287 2.5393 0.1215 0.0256 39.7657 88.1956
1507.0836 1507.0836 67.6713 117.8692 8.9287 2.5172 0.1183 0.0162 40.1339 85.9933
1506.9312 1506.9312 67.1546 114.9490 8.9287 2.5251 0.1160 0.0263 40.5050 84.5127
1506.7788 1506.7788 66.1569 111.0786 8.9287 2.5298 0.1147 0.0401 40.8405 83.0298
1506.6264 1506.6264 65.3224 107.7015 8.9287 2.5532 0.1117 0.0460 40.1092 81.5676
1506.4740 1506.4740 64.9415 106.6805 8.9287 2.5622 0.1086 0.0496 39.7135 80.5901
1506.3216 1506.3216 65.0696 106.9708 8.9287 2.5694 0.1081 0.0445 38.5866 79.8487
1506.1692 1506.1692 65.8275 108.2089 8.9287 2.5581 0.1105 0.0581 36.5577 79.1084
1506.0168 1506.0168 66.7399 109.3011 8.9287 2.5196 0.1135 0.0421 35.5766 78.3908
1505.8644 1505.8644 67.8315 107.3442 8.9287 2.5122 0.1149 0.0286 34.9281 78.1316
1505.7120 1505.7120 68.7565 102.6443 8.9287 2.4962 0.1170 0.0419 34.3409 77.6639
1505.5596 1505.5596 70.0657 96.5831 8.9287 2.4641 0.1243 0.0433 34.6408 77.7053
1505.4072 1505.4072 70.5731 91.4752 8.9287 2.4658 0.1326 0.0510 34.6042 78.3884
1505.2548 1505.2548 70.3202 86.5666 8.9256 2.4931 0.1423 0.0550 33.9916 78.1261
1505.1024 1505.1024 69.2560 82.7383 8.8783 2.4954 0.1382 0.0741 33.7000 77.6013
1504.9500 1504.9500 68.0401 83.7051 8.8783 2.5005 0.1387 0.0782 33.7203 76.6303
1504.7976 1504.7976 67.4070 90.3087 8.8853 2.4928 0.1402 0.0574 33.9892 75.8889
1504.6452 1504.6452 67.7679 97.7969 8.9826 2.4919 0.1398 0.0533 33.6348 75.1485
1504.4928 1504.4928 68.9027 103.8088 9.0331 2.5181 0.1399 0.0727 32.6751 74.4071
1504.3404 1504.3404 69.8155 108.4562 9.0875 2.5328 0.1433 0.0714 31.1656 73.7046
1504.1880 1504.1880 70.8436 112.3339 9.1844 2.5442 0.1441 0.0551 29.2841 73.5741
1504.0356 1504.0356 71.5753 115.0102 9.2349 2.5602 0.1428 0.0469 28.2674 74.7288
1503.8832 1503.8832 72.0761 114.9871 9.2854 2.5637 0.1402 0.0473 27.7528 74.8926
1503.7308 1503.7308 72.5513 111.9683 9.3315 2.5620 0.1353 0.0416 27.2255 74.0864
1503.5784 1503.5784 72.7291 108.6424 9.3315 2.5622 0.1341 0.0390 26.5502 72.5616
1503.4260 1503.4260 72.7020 106.9027 9.3315 2.5422 0.1353 0.0395 26.6412 70.5194
1503.2736 1503.2736 72.9121 106.6433 9.3315 2.5050 0.1367 0.0261 27.7413 67.8714
1503.1212 1503.1212 73.1250 105.2792 9.3315 2.4946 0.1355 0.0276 29.8576 66.0408
1502.9688 1502.9688 72.4578 101.8154 9.3315 2.4810 0.1301 0.0246 32.0766 65.5714
1502.8164 1502.8164 71.1131 97.0301 9.3263 2.4716 0.1214 0.0224 33.8297 65.4006
1502.6640 1502.6640 68.9356 93.5935 9.2758 2.4678 0.1167 0.0275 35.1349 65.8949
1502.5116 1502.5116 66.7608 96.0315 9.2308 2.4765 0.1180 0.0320 36.7886 66.4418
1502.3592 1502.3592 66.1148 104.0767 9.2308 2.4970 0.1228 0.0249 38.4804 67.4562
1502.2068 1502.2068 65.9598 110.3093 9.2308 2.5011 0.1227 0.0267 39.7560 68.6357
1502.0544 1502.0544 66.2761 116.0449 9.2308 2.5308 0.1214 0.0406 39.7560 69.4333
1501.9020 1501.9020 67.4438 125.2799 9.2308 2.5156 0.1193 0.0366 39.5847 70.6983
1501.7496 1501.7496 68.2905 129.4467 9.2247 2.5189 0.1169 0.0187 38.0726 72.1490
1501.5972 1501.5972 68.7042 128.6686 9.1805 2.5099 0.1160 0.0098 36.0276 73.3222
1501.4448 1501.4448 68.8102 124.7643 9.1805 2.5039 0.1182 0.0082 34.0908 74.0322
1501.2924 1501.2924 68.6099 121.4994 9.1805 2.5190 0.1233 0.0039 32.2244 74.5577
1501.1400 1501.1400 68.4159 120.0024 9.1805 2.5338 0.1287 0.0104 30.2486 75.2990
1500.9876 1500.9876 68.3262 121.2022 9.1805 2.5429 0.1307 0.0144 28.5926 76.0393
1500.8352 1500.8352 68.6403 122.1814 9.1736 2.5586 0.1332 0.0242 26.7177 76.7798
1500.6828 1500.6828 69.1045 119.2232 9.1230 2.5316 0.1346 0.0248 24.3713 77.2797
1500.5304 1500.5304 69.9915 111.4892 9.0654 2.4849 0.1383 0.0181 22.2885 76.1873
1500.3780 1500.3780 71.1601 101.6746 8.9644 2.4306 0.1496 0.0211 20.7362 74.5651
1500.2256 1500.2256 72.7935 90.6667 8.8709 2.3929 0.1631 0.0350 19.4479 73.5417
1500.0732 1500.0732 74.7923 80.8129 8.8280 2.3587 0.1728 0.0412 18.3364 72.4551
1499.9208 1499.9208 76.0356 73.3920 8.8280 2.3379 0.1781 0.0388 17.8882 72.2835
1499.7684 1499.7684 76.3474 67.6147 8.8280 2.3328 0.1811 0.0431 17.7251 72.3007
1499.6160 1499.6160 76.3763 62.9087 8.8280 2.3207 0.1825 0.0404 17.5888 71.1825
1499.4636 1499.4636 75.9774 59.2571 8.8280 2.3319 0.1800 0.0464 17.6410 70.7284
1499.3112 1499.3112 75.2927 56.5270 8.8280 2.3283 0.1750 0.0324 17.9674 70.5218
1499.1588 1499.1588 74.3335 54.8889 8.8280 2.3224 0.1702 0.0249 18.3277 70.4809
1499.0064 1499.0064 72.7635 54.8779 8.8195 2.3248 0.1692 0.0234 18.8983 70.2340
1498.8540 1498.8540 70.8324 56.4339 8.7776 2.3420 0.1631 0.0175 19.7531 70.0715
1498.7016 1498.7016 68.7354 57.7908 8.7776 2.3737 0.1558 0.0256 20.4573 70.2327
1498.5492 1498.5492 66.6505 58.9874 8.7776 2.4001 0.1484 0.0303 21.0284 70.0729
1498.3968 1498.3968 65.9663 63.0418 8.7776 2.4270 0.1407 0.0349 21.6881 70.2755
1498.2444 1498.2444 67.1223 71.1077 8.7776 2.4238 0.1408 0.0268 22.7061 70.3202
1498.0920 1498.0920 68.9867 82.0661 8.7776 2.4110 0.1541 0.0296 23.7318 70.4763
1497.9396 1497.9396 70.6002 94.1422 8.7776 2.4052 0.1695 0.0258 24.5333 70.2755
1497.7872 1497.7872 70.7037 102.5718 8.7776 2.4250 0.1728 0.0344 25.0329 70.3224
1497.6348 1497.6348 69.6274 104.9314 8.7776 2.4379 0.1653 0.0330 25.6857 70.4744
1497.4824 1497.4824 68.1802 103.7347 8.7776 2.4442 0.1589 0.0198 26.2095 70.3235
1497.3300 1497.3300 67.6351 101.4197 8.7776 2.4559 0.1568 0.0364 26.9425 70.4731
1497.1776 1497.1776 68.2962 99.4549 8.7776 2.4457 0.1612 0.0518 27.7477 70.1769
1497.0252 1497.0252 69.7014 98.1074 8.7776 2.4195 0.1673 0.0382 28.6781 69.5825
1496.8728 1496.8728 71.3911 99.3896 8.7776 2.3986 0.1725 0.0315 29.2099 68.5448
1496.7204 1496.7204 72.4461 102.5127 8.7776 2.3930 0.1770 0.0332 29.9269 67.3106
1496.5680 1496.5680 72.5466 105.5010 8.8095 2.4144 0.1772 0.0454 31.0288 65.8673
1496.4156 1496.4156 71.7888 106.4247 8.9609 2.4334 0.1727 0.0489 31.0898 63.8033
1496.2632 1496.2632 70.7005 105.0002 9.1016 2.4605 0.1661 0.0667 31.5040 62.2675
1496.1108 1496.1108 70.0131 102.9489 9.2025 2.4636 0.1609 0.0628 32.2535 60.9169
1495.9584 1495.9584 69.9902 102.7237 9.3145 2.4686 0.1581 0.0612 32.3549 61.1345
1495.8060 1495.8060 70.2745 104.9012 9.4548 2.4716 0.1573 0.0556 31.8294 61.9572
1495.6536 1495.6536 70.6979 107.8333 9.5672 2.4902 0.1596 0.0541 31.4733 62.2599
1495.5012 1495.5012 71.2222 109.4590 9.7071 2.5033 0.1650 0.0491 30.9637 62.6974
1495.3488 1495.3488 71.8697 108.3965 9.7964 2.5119 0.1701 0.0392 30.7455 62.9443
1495.1964 1495.1964 72.6836 105.0769 9.8351 2.5133 0.1711 0.0350 30.6794 63.0755
1495.0440 1495.0440 73.3689 101.7387 9.8351 2.5099 0.1701 0.0296 30.5313 62.8287
1494.8916 1494.8916 73.3755 99.6206 9.8351 2.5157 0.1670 0.0366 30.7455 62.7589
1494.7392 1494.7392 72.8394 98.7210 9.8351 2.5046 0.1613 0.0484 30.7455 63.5519
1494.5868 1494.5868 72.1114 99.3304 9.8351 2.4733 0.1564 0.0361 31.0992 65.5818
1494.4344 1494.4344 71.6845 101.2112 9.8351 2.4820 0.1526 0.0306 32.2623 68.4854
1494.2820 1494.2820 71.5217 102.6144 9.8351 2.5025 0.1481 0.0321 32.1924 70.9533
1494.1296 1494.1296 71.4969 103.1064 9.8351 2.5154 0.1469 0.0338 31.1000 72.3702
1493.9772 1493.9772 71.5470 102.1098 9.8480 2.5081 0.1445 0.0174 30.2532 72.8643
1493.8248 1493.8248 71.6358 101.0779 9.8724 2.5226 0.1405 0.0145 29.5680 73.4853
1493.6724 1493.6724 71.8364 102.2847 9.8482 2.5436 0.1363 0.0226 29.4381 74.4735
1493.5200 1493.5200 72.0630 103.6014 9.8854 2.5595 0.1347 0.0368 29.7098 75.4606
1493.3676 1493.3676 72.3503 103.4094 9.8854 2.5658 0.1338 0.0497 29.9110 76.2517
1493.2152 1493.2152 72.4800 102.9358 9.8854 2.5674 0.1319 0.0561 29.7648 76.3000
1493.0628 1493.0628 72.1847 102.3665 9.8854 2.5812 0.1320 0.0646 29.2225 75.8731
1492.9104 1492.9104 71.5921 101.6011 9.8854 2.5793 0.1317 0.0744 28.6189 75.6261
1492.7580 1492.7580 71.1397 101.9825 9.8854 2.5671 0.1303 0.0690 27.9104 75.5836
1492.6056 1492.6056 71.4377 103.9368 9.8854 2.5689 0.1313 0.0746 27.4022 76.4207
1492.4532 1492.4532 72.0737 106.3433 9.8854 2.5563 0.1308 0.0617 26.9029 78.0112
1492.3008 1492.3008 72.8969 109.0557 9.8854 2.5473 0.1279 0.0488 26.5502 79.1755
1492.1484 1492.1484 73.4476 111.5450 9.8854 2.5369 0.1255 0.0437 26.7631 80.1637
1491.9960 1491.9960 73.4688 112.2673 9.8854 2.5275 0.1253 0.0286 27.5855 81.1508
1491.8436 1491.8436 73.3019 110.0051 9.8854 2.5324 0.1242 0.0215 28.6975 82.1383
1491.6912 1491.6912 72.5706 103.6865 9.8706 2.5406 0.1208 0.0191 30.0484 82.5451
1491.5388 1491.5388 71.0191 93.8388 9.8351 2.5307 0.1159 0.0207 31.2864 81.4842
1491.3864 1491.3864 69.2645 85.2772 9.8199 2.5033 0.1126 0.0188 32.1623 80.1009
1491.2340 1491.2340 68.2253 83.2535 9.7695 2.4858 0.1121 0.0194 32.9689 78.2981
1491.0816 1491.0816 68.3920 86.3514 9.7344 2.4852 0.1168 0.0190 33.4864 76.3218
1490.9292 1490.9292 69.4089 90.6556 9.7189 2.5155 0.1252 0.0339 33.6051 74.4235
1490.7768 1490.7768 70.5386 95.3878 9.6840 2.5329 0.1331 0.0478 33.2034 72.8483
1490.6244 1490.6244 71.9674 100.8259 9.6840 2.5233 0.1395 0.0376 32.4142 71.3813
1490.4720 1490.4720 73.3863 106.3771 9.6999 2.5172 0.1443 0.0342 31.2433 69.3283
1490.3196 1490.3196 73.9490 107.5519 9.7183 2.5041 0.1478 0.0281 30.2879 67.4196
