Rock Code Depth1(m) RHOB GR SP DT
ARENITO 49.0 2972.562 2.5779 43.5018 58.4541 62.2526
ARENITO 49.0 2972.7144 2.5764 39.0988 58.5223 62.3995
ARENITO 49.0 2972.8668 2.5623 38.5834 58.8385 62.9409
ARENITO 49.0 2973.0192 2.5578 42.367 59.193 63.7159
ARENITO 49.0 2973.1716 2.564 47.5816 59.2636 64.038
ARENITO 49.0 2973.324 2.5677 51.4795 59.4392 64.1531
ARENITO 49.0 2973.4764 2.5716 54.2365 59.2956 64.4232
ARENITO 49.0 2973.6288 2.5644 55.2537 58.6569 64.4466
ARENITO 49.0 2973.7812 2.5369 53.665 57.6705 64.6763
ARENITO 49.0 2973.9336 2.5271 50.0716 56.7555 64.9473
ARENITO 49.0 2974.086 2.5037 45.3585 56.0885 65.0421
ARENITO 49.0 2974.2384 2.507 39.9978 55.5947 64.8613
ARENITO 49.0 2974.3908 2.5138 35.2546 55.177 64.6417
ARENITO 49.0 2974.5432 2.5 32.2787 54.9298 64.5222
ARENITO 49.0 2974.6956 2.4779 29.7438 54.837 64.4565
ARENITO 49.0 2974.848 2.4765 29.0047 55.0836 64.4506
ARENITO 49.0 2975.0004 2.492 30.7075 55.3308 64.5877
ARENITO 49.0 2975.1528 2.5077 34.0003 55.7354 64.3636
ARENITO 49.0 2975.3052 2.5088 38.033 56.5545 63.7273
ARENITO 49.0 2975.4576 2.5209 41.9901 57.4631 63.242
ARENITO 49.0 2975.61 2.5339 43.7698 57.9616 62.807
ARENITO 49.0 2975.7624 2.5432 43.1407 58.1248 62.5387
ARENITO 49.0 2975.9148 2.5359 41.7927 58.5361 62.6219
ARENITO 49.0 2976.0672 2.5203 41.1051 58.7833 62.9735
ARENITO 49.0 2976.2196 2.5109 41.0249 59.1136 63.2536
ARENITO 49.0 2976.372 2.5158 41.3565 60.026 63.0885
ARENITO 49.0 2976.5244 2.5436 42.2774 61.4173 63.0713
ARENITO 49.0 2976.6768 2.5715 44.6431 62.33 62.8995
ARENITO 49.0 2976.8292 2.5945 49.4045 63.7368 62.6037
ARENITO 49.0 2976.9816 2.6058 59.0799 65.2037 62.7495
FOLHELHO 57.0 2977.134 2.5876 75.1151 66.3672 63.3691
FOLHELHO 57.0 2977.2864 2.5708 96.7557 68.0246 64.0918
FOLHELHO 57.0 2977.4388 2.5841 121.6188 69.6441 65.0324
FOLHELHO 57.0 2977.5912 2.6139 138.5072 70.9007 66.1358
FOLHELHO 57.0 2977.7436 2.6167 146.7013 72.3591 67.3656
FOLHELHO 57.0 2977.896 2.606 148.3959 73.1652 68.6156
FOLHELHO 57.0 2978.0484 2.6139 141.5146 73.6595 69.4074
FOLHELHO 57.0 2978.2008 2.6021 129.493 74.0618 69.7477
FOLHELHO 57.0 2978.3532 2.5698 121.5498 74.4939 69.3844
FOLHELHO 57.0 2978.5056 2.5625 127.0807 75.0478 68.6779
FOLHELHO 57.0 2978.658 2.5824 140.1051 75.295 68.1453
FOLHELHO 57.0 2978.8104 2.6135 152.3373 75.4474 67.4718
FOLHELHO 57.0 2978.9628 2.62 152.7048 75.2576 66.5592
FOLHELHO 57.0 2979.1152 2.601 133.1762 74.7633 65.6483
FOLHELHO 57.0 2979.2676 2.5766 102.0812 74.0769 64.7833
FOLHELHO 57.0 2979.42 2.578 78.9128 73.4772 64.3878
FOLHELHO 57.0 2979.5724 2.5781 73.3297 72.9891 64.3482
FOLHELHO 57.0 2979.7248 2.5648 63.3783 71.7532 64.3078
FOLHELHO 57.0 2979.8772 2.5551 63.1917 70.9153 64.4987
ARENITO 49.0 2980.0296 2.566 68.5745 70.3702 64.8386
ARENITO 49.0 2980.182 2.5623 74.4746 69.4819 65.0079
ARENITO 49.0 2980.3344 2.5285 77.8082 68.9432 64.9556
ARENITO 49.0 2980.4868 2.543 78.268 68.7979 64.9404
ARENITO 49.0 2980.6392 2.5614 80.8754 68.9001 65.2741
ARENITO 49.0 2980.7916 2.5454 84.9736 69.0441 65.7883
ARENITO 49.0 2980.944 2.5245 88.3715 69.0441 66.4314
ARENITO 49.0 2981.0964 2.5068 89.3397 68.9401 66.6254
ARENITO 49.0 2981.2488 2.5186 85.9143 68.483 65.7405
ARENITO 49.0 2981.4012 2.5342 80.4906 67.7425 64.4665
ARENITO 49.0 2981.5536 2.5175 77.2069 67.0024 64.01
ARENITO 49.0 2981.706 2.5056 78.3481 66.2609 64.5847
ARENITO 49.0 2981.8584 2.5272 81.3416 65.5204 65.4296
ARENITO 49.0 2982.0108 2.5427 82.7322 64.5647 65.9589
ARENITO 49.0 2982.1632 2.538 78.224 63.5462 65.7444
ARENITO 49.0 2982.3156 2.5131 70.3983 63.1334 65.3039
ARENITO 49.0 2982.468 2.499 63.6421 63.0233 65.1821
ARENITO 49.0 2982.6204 2.4841 60.0641 62.7766 65.4392
ARENITO 49.0 2982.7728 2.4875 59.4367 62.3066 65.8228
ARENITO 49.0 2982.9252 2.4981 60.3649 61.5662 65.7599
ARENITO 49.0 2983.0776 2.4943 62.6232 60.9384 65.3504
ARENITO 49.0 2983.23 2.4997 64.3764 60.3308 65.2564
ARENITO 49.0 2983.3824 2.5091 63.6543 59.818 65.6606
ARENITO 49.0 2983.5348 2.5075 61.275 59.6855 66.4311
ARENITO 49.0 2983.6872 2.5019 59.5606 59.8006 67.0267
ARENITO 49.0 2983.8396 2.5002 58.815 59.8158 67.0216
ARENITO 49.0 2983.992 2.5116 58.6591 59.569 66.8366
ARENITO 49.0 2984.1444 2.5128 57.5073 59.2053 66.8841
ARENITO 49.0 2984.2968 2.5036 54.9677 58.9467 66.7691
ARENITO 49.0 2984.4492 2.5024 51.4388 58.8283 66.1784
ARENITO 49.0 2984.6016 2.5025 49.7401 58.7004 65.3754
ARENITO 49.0 2984.754 2.5078 52.1685 59.0596 64.696
ARENITO 49.0 2984.9064 2.5164 58.4396 59.6805 64.3878
ARENITO 49.0 2985.0588 2.5037 64.2673 60.0529 64.609
ARENITO 49.0 2985.2112 2.4807 65.0843 59.8133 64.9363
ARENITO 49.0 2985.3636 2.4745 62.8001 59.4392 65.0499
ARENITO 49.0 2985.516 2.482 58.156 59.4392 65.0874
ARENITO 49.0 2985.6684 2.4975 55.3486 59.6861 65.1876
ARENITO 49.0 2985.8208 2.5094 50.6839 60.0561 65.2369
ARENITO 49.0 2985.9732 2.5024 46.8866 60.4277 65.0861
ARENITO 49.0 2986.1256 2.5092 42.5885 60.7959 64.8095
ARENITO 49.0 2986.278 2.5276 41.5483 61.0431 64.6377
ARENITO 49.0 2986.4304 2.5426 45.983 61.6715 64.8182
ARENITO 49.0 2986.5828 2.5499 54.8144 62.2759 65.4016
ARENITO 49.0 2986.7352 2.5457 61.971 62.1385 66.2288
ARENITO 49.0 2986.8876 2.5352 61.7813 61.7731 67.0291
ARENITO 49.0 2987.04 2.521 55.8487 61.2676 67.2288
ARENITO 49.0 2987.1924 2.5093 49.7628 60.1375 66.7438
ARENITO 49.0 2987.3448 2.5113 46.9466 58.9161 66.0652
ARENITO 49.0 2987.4972 2.5154 46.915 58.1916 65.6306
ARENITO 49.0 2987.6496 2.5251 49.3373 57.8298 65.5105
ARENITO 49.0 2987.802 2.5398 52.3272 57.45 65.6218
ARENITO 49.0 2987.9544 2.5325 56.2675 57.0892 65.6829
ARENITO 49.0 2988.1068 2.5095 64.2585 56.8425 65.5284
ARENITO 49.0 2988.2592 2.5017 74.9663 56.8647 65.6556
ARENITO 49.0 2988.4116 2.521 92.5336 56.9764 66.414
ARENITO 49.0 2988.564 2.558 110.7861 56.569 67.0519
ARENITO 49.0 2988.7164 2.5636 116.621 55.9649 66.882
ARENITO 49.0 2988.8688 2.5506 99.8489 55.0589 65.9126
ARENITO 49.0 2989.0212 2.5433 72.6284 53.8231 64.973
ARENITO 49.0 2989.1736 2.5406 50.5607 52.8666 64.1253
ARENITO 49.0 2989.326 2.5504 36.884 52.4043 63.293
ARENITO 49.0 2989.4784 2.5569 30.856 52.1572 62.6761
ARENITO 49.0 2989.6308 2.5444 27.8245 51.9105 62.8377
ARENITO 49.0 2989.7832 2.5309 26.5501 51.6636 63.3672
ARENITO 49.0 2989.9356 2.5285 27.1559 51.4165 63.5958
ARENITO 49.0 2990.088 2.5307 28.4412 50.8853 63.667
ARENITO 49.0 2990.2404 2.5279 29.4277 50.4304 63.7751
ARENITO 49.0 2990.3928 2.5209 30.3158 50.0395 63.6923
ARENITO 49.0 2990.5452 2.5121 30.9693 49.8344 63.5589
ARENITO 49.0 2990.6976 2.5121 31.2363 49.8344 63.5088
ARENITO 49.0 2990.85 2.522 31.9369 49.9799 63.2224
ARENITO 49.0 2991.0024 2.5121 33.4523 50.2271 63.0979
ARENITO 49.0 2991.1548 2.5062 35.6112 50.4738 63.496
ARENITO 49.0 2991.3072 2.5066 38.0547 50.868 64.2167
ARENITO 49.0 2991.4596 2.5128 40.8321 51.214 65.29
ARENITO 49.0 2991.612 2.521 44.1006 51.6094 66.0587
ARENITO 49.0 2991.7644 2.5284 46.8193 52.1031 66.0551
ARENITO 49.0 2991.9168 2.5271 48.097 52.8977 65.4495
ARENITO 49.0 2992.0692 2.5172 49.3645 53.7354 64.5858
ARENITO 49.0 2992.2216 2.5105 51.2677 54.324 63.8999
ARENITO 49.0 2992.374 2.5121 51.9591 54.8177 63.7498
ARENITO 49.0 2992.5264 2.5375 51.2825 55.312 64.1294
ARENITO 49.0 2992.6788 2.5407 52.8557 55.9586 65.1776
ARENITO 49.0 2992.8312 2.5252 60.0584 56.8531 66.0306
ARENITO 49.0 2992.9836 2.52 69.2642 57.687 66.2997
ARENITO 49.0 2993.136 2.5111 78.7123 58.5841 66.1789
ARENITO 49.0 2993.2884 2.494 88.1337 59.5707 66.0236
ARENITO 49.0 2993.4408 2.4883 93.872 60.4016 66.273
ARENITO 49.0 2993.5932 2.5184 92.8514 61.1431 67.1079
ARENITO 49.0 2993.7456 2.5375 87.3441 61.7252 67.6785
ARENITO 49.0 2993.898 2.5261 83.3651 62.0605 67.6896
ARENITO 49.0 2994.0504 2.5002 79.9498 62.1483 67.5068
ARENITO 49.0 2994.2028 2.5004 76.0193 62.308 67.3066
ARENITO 49.0 2994.3552 2.5235 75.7556 63.1962 67.2038
ARENITO 49.0 2994.5076 2.5244 82.0203 64.1096 67.0556
ARENITO 49.0 2994.66 2.5324 94.4946 64.8511 66.3945
ARENITO 49.0 2994.8124 2.56 108.4954 65.2661 65.8562
ARENITO 49.0 2994.9648 2.5821 115.0865 65.3499 65.4062
ARENITO 49.0 2995.1172 2.5705 108.4393 65.186 65.7031
ARENITO 49.0 2995.2696 2.5266 90.2149 65.1037 66.2704
ARENITO 49.0 2995.422 2.4782 69.5178 65.2686 66.738
ARENITO 49.0 2995.5744 2.4718 52.7034 65.6815 67.3239
ARENITO 49.0 2995.7268 2.4801 46.4955 66.1759 67.7392
ARENITO 49.0 2995.8792 2.4719 47.7825 66.6691 67.9717
ARENITO 49.0 2996.0316 2.497 51.2631 66.9953 68.2401
ARENITO 49.0 2996.184 2.5062 52.529 67.2424 68.1648
ARENITO 49.0 2996.3364 2.5177 50.8606 67.8268 66.7152
ARENITO 49.0 2996.4888 2.5459 48.4399 68.7371 64.7454
ARENITO 49.0 2996.6412 2.5697 47.4104 69.7257 62.7548
ARENITO 49.0 2996.7936 2.5966 48.1971 70.3707 61.7232
ARENITO 49.0 2996.946 2.5891 50.722 71.0359 62.5129
ARENITO 49.0 2997.0984 2.5658 57.6405 71.9497 64.5464
ARENITO 49.0 2997.2508 2.5392 66.9902 73.2846 66.3616
ARENITO 49.0 2997.4032 2.507 74.7255 74.4173 68.1038
ARENITO 49.0 2997.5556 2.4991 78.3434 74.7085 69.413
ARENITO 49.0 2997.708 2.4986 75.8346 74.8835 70.0902
ARENITO 49.0 2997.8604 2.5016 71.0292 74.9548 70.4483
ARENITO 49.0 2998.0128 2.5044 67.9573 74.7789 70.4633
ARENITO 49.0 2998.1652 2.5086 67.7129 74.178 70.1477
ARENITO 49.0 2998.3176 2.5301 67.6977 73.4382 69.2441
ARENITO 49.0 2998.47 2.5285 66.4983 71.6304 68.0695
ARENITO 49.0 2998.6224 2.483 62.776 69.5847 66.9746
ARENITO 49.0 2998.7748 2.4642 56.848 67.787 66.1764
ARENITO 49.0 2998.9272 2.4755 50.8967 65.7011 64.9283
ARENITO 49.0 2999.0796 2.4896 44.149 64.0203 63.5484
ARENITO 49.0 2999.232 2.493 36.8579 62.7187 63.262
ARENITO 49.0 2999.3844 2.4842 30.8556 60.7588 63.5465
ARENITO 49.0 2999.5368 2.4759 27.0302 59.2659 64.0824
ARENITO 49.0 2999.6892 2.4748 25.7681 58.3968 64.2379
ARENITO 49.0 2999.8416 2.4743 25.9903 58.0237 63.9762
ARENITO 49.0 2999.994 2.4957 25.9915 57.5926 63.5886
ARENITO 49.0 3000.1464 2.5142 25.1451 57.0987 63.2628
ARENITO 49.0 3000.2988 2.5059 24.506 56.4183 63.3017
ARENITO 49.0 3000.4512 2.4877 24.3229 55.4923 63.7164
ARENITO 49.0 3000.6036 2.4944 25.6164 54.8785 64.2555
ARENITO 49.0 3000.756 2.4972 28.4207 54.572 64.6547
ARENITO 49.0 3000.9084 2.4848 31.1766 54.3255 64.9667
ARENITO 49.0 3001.0608 2.4742 33.0617 54.2674 64.8458
ARENITO 49.0 3001.2132 2.4982 33.5091 54.4572 64.518
ARENITO 49.0 3001.3656 2.5253 33.4643 54.5137 64.2057
ARENITO 49.0 3001.518 2.5371 34.7227 54.1318 63.8667
ARENITO 49.0 3001.6704 2.5327 36.0543 53.8295 63.4381
ARENITO 49.0 3001.8228 2.4927 35.5559 53.7748 63.143
ARENITO 49.0 3001.9752 2.4711 33.2126 53.7748 63.0493
ARENITO 49.0 3002.1276 2.4994 30.8101 53.7748 62.96
ARENITO 49.0 3002.28 2.5135 32.5258 53.9692 63.2146
ARENITO 49.0 3002.4324 2.5134 40.2111 54.2157 63.8807
ARENITO 49.0 3002.5848 2.528 52.9391 54.6581 64.5136
ARENITO 49.0 3002.7372 2.5566 64.1674 54.9562 64.7571
ARENITO 49.0 3002.8896 2.5549 76.1986 54.612 64.7076
ARENITO 49.0 3003.042 2.5449 79.6557 54.711 64.6877
ARENITO 49.0 3003.1944 2.5373 79.04 56.1465 65.2504
ARENITO 49.0 3003.3468 2.5343 82.7564 57.6777 66.0333
ARENITO 49.0 3003.4992 2.5452 91.2852 59.1568 66.5911
ARENITO 49.0 3003.6516 2.5657 101.706 59.6392 66.7272
ARENITO 49.0 3003.804 2.5641 99.1384 59.6855 66.2069
ARENITO 49.0 3003.9564 2.549 87.9856 59.2821 65.8004
ARENITO 49.0 3004.1088 2.5156 71.1613 58.1833 65.6552
ARENITO 49.0 3004.2612 2.4999 60.5693 56.5428 65.8839
ARENITO 49.0 3004.4136 2.4964 52.0355 54.202 66.3501
ARENITO 49.0 3004.566 2.5166 49.8966 52.7559 66.6849
ARENITO 49.0 3004.7184 2.5549 51.3278 52.3389 66.7781
ARENITO 49.0 3004.8708 2.5435 55.7711 51.6809 66.7032
ARENITO 49.0 3005.0232 2.5116 58.9294 50.9414 66.3111
ARENITO 49.0 3005.1756 2.5194 59.4606 50.2003 65.5668
ARENITO 49.0 3005.328 2.5127 56.4931 48.837 64.9746
ARENITO 49.0 3005.4804 2.5 49.388 47.354 64.5074
ARENITO 49.0 3005.6328 2.4887 41.9872 46.0834 63.8035
ARENITO 49.0 3005.7852 2.4938 39.1801 45.2665 63.3487
ARENITO 49.0 3005.9376 2.5103 41.7617 44.735 63.4588
ARENITO 49.0 3006.09 2.5343 47.8837 44.2421 64.0001
ARENITO 49.0 3006.2424 2.5319 55.6227 43.326 64.6873
ARENITO 49.0 3006.3948 2.5103 65.4007 42.7611 65.7335
ARENITO 49.0 3006.5472 2.5035 65.5989 42.6923 66.4465
ARENITO 49.0 3006.6996 2.5004 60.0654 43.118 66.5799
ARENITO 49.0 3006.852 2.5139 51.8642 43.1848 66.2831
ARENITO 49.0 3007.0044 2.5307 50.7429 43.3994 66.0627
ARENITO 49.0 3007.1568 2.5468 54.2631 43.2163 65.819
ARENITO 49.0 3007.3092 2.5096 57.6631 43.1848 65.3496
ARENITO 49.0 3007.4616 2.4689 59.8112 42.9684 64.6724
ARENITO 49.0 3007.614 2.4746 58.3839 42.9385 64.1481
ARENITO 49.0 3007.7664 2.4902 52.7017 42.7211 63.735
ARENITO 49.0 3007.9188 2.5239 38.7619 42.6923 63.5552
ARENITO 49.0 3008.0712 2.5128 30.3249 42.6923 63.8051
ARENITO 49.0 3008.2236 2.4968 27.6576 43.131 64.2387
ARENITO 49.0 3008.376 2.5066 28.0219 43.405 64.9134
ARENITO 49.0 3008.5284 2.5008 29.9401 44.0943 65.1221
ARENITO 49.0 3008.6808 2.5233 34.5905 44.1699 64.7334
ARENITO 49.0 3008.8332 2.5241 38.8061 44.1699 64.3723
ARENITO 49.0 3008.9856 2.5032 41.299 44.6158 64.3831
ARENITO 49.0 3009.138 2.5173 44.353 45.1087 64.3878
ARENITO 49.0 3009.2904 2.5271 46.5947 45.8268 64.2515
ARENITO 49.0 3009.4428 2.5279 46.8644 46.5682 64.0098
ARENITO 49.0 3009.5952 2.5307 45.5131 46.6327 63.8048
ARENITO 49.0 3009.7476 2.4925 43.954 46.8585 63.8339
ARENITO 49.0 3009.9 2.4899 41.3226 46.6524 64.16
ARENITO 49.0 3010.0524 2.4983 40.1927 46.6327 64.3264
ARENITO 49.0 3010.2048 2.4842 39.5844 46.4051 64.5226
ARENITO 49.0 3010.3572 2.4701 38.3946 46.3865 64.6305
ARENITO 49.0 3010.5096 2.4719 37.9985 46.3865 64.7773
ARENITO 49.0 3010.662 2.4804 39.2041 46.1569 64.7876
ARENITO 49.0 3010.8144 2.4922 40.0642 45.6795 64.7876
ARENITO 49.0 3010.9668 2.4893 39.7308 45.1851 64.8814
ARENITO 49.0 3011.1192 2.4618 39.3951 45.1551 64.9347
ARENITO 49.0 3011.2716 2.4601 40.5413 45.1551 64.7019
ARENITO 49.0 3011.424 2.4592 42.6386 45.1551 64.6404
ARENITO 49.0 3011.5764 2.4942 43.927 45.389 64.5427
ARENITO 49.0 3011.7288 2.5614 44.6934 45.4013 64.3952
ARENITO 49.0 3011.8812 2.5563 44.4943 45.1664 64.5308
ARENITO 49.0 3012.0336 2.5377 43.852 45.1551 64.5856
ARENITO 49.0 3012.186 2.5264 40.4197 44.6816 64.5877
ARENITO 49.0 3012.3384 2.5077 34.975 44.4257 64.1552
ARENITO 49.0 3012.4908 2.4983 30.7092 44.1785 64.2344
ARENITO 49.0 3012.6432 2.5067 28.4084 44.1699 64.6252
ARENITO 49.0 3012.7956 2.5215 27.7002 44.4086 64.783
ARENITO 49.0 3012.948 2.5219 27.9203 44.4162 64.6904
ARENITO 49.0 3013.1004 2.5258 30.0177 44.1758 64.3461
ARENITO 49.0 3013.2528 2.5172 33.2061 44.1699 64.3378
ARENITO 49.0 3013.4052 2.5062 37.7216 44.4113 64.2888
ARENITO 49.0 3013.5576 2.5021 40.2422 44.9008 64.1404
ARENITO 49.0 3013.71 2.5187 39.6316 45.1519 63.8912
ARENITO 49.0 3013.8624 2.5061 39.786 45.6416 63.8387
ARENITO 49.0 3014.0148 2.4773 43.0542 45.8918 63.7885
ARENITO 49.0 3014.1672 2.4979 49.5568 45.6489 63.987
ARENITO 49.0 3014.3196 2.5248 56.6403 45.4025 64.187
ARENITO 49.0 3014.472 2.508 59.3063 45.6473 64.4375
ARENITO 49.0 3014.6244 2.484 56.5032 45.8945 64.6378
ARENITO 49.0 3014.7768 2.4862 54.2887 46.1417 64.6874
ARENITO 49.0 3014.9292 2.512 54.95 46.3865 64.6383
ARENITO 49.0 3015.0816 2.512 55.9197 46.384 64.7371
ARENITO 49.0 3015.234 2.5139 54.6541 46.1435 64.687
ARENITO 49.0 3015.3864 2.5112 51.5113 46.3933 64.6363
ARENITO 49.0 3015.5388 2.5269 47.545 46.879 64.5307
ARENITO 49.0 3015.6912 2.5225 43.6375 46.8686 64.119
ARENITO 49.0 3015.8436 2.5008 38.6542 46.3865 63.2309
ARENITO 49.0 3015.996 2.4937 31.9461 46.3865 62.881
ARENITO 49.0 3016.1484 2.4828 28.0161 46.3865 62.5858
ARENITO 49.0 3016.3008 2.5087 25.403 46.3785 62.492
ARENITO 49.0 3016.4532 2.4987 23.8382 46.1402 62.5952
ARENITO 49.0 3016.6056 2.4613 24.8519 46.1402 62.8085
ARENITO 49.0 3016.758 2.4682 28.7586 46.1695 63.3482
ARENITO 49.0 3016.9104 2.4716 35.4844 46.9087 63.5862
ARENITO 49.0 3017.0628 2.4869 49.4548 47.6394 63.5492
ARENITO 49.0 3017.2152 2.5285 65.0078 48.0872 63.8141
ARENITO 49.0 3017.3676 2.5403 75.2296 47.5826 64.3617
ARENITO 49.0 3017.52 2.548 73.2288 46.8411 64.8504
ARENITO 49.0 3017.6724 2.5304 57.1456 46.0996 65.0847
ARENITO 49.0 3017.8248 2.5206 41.7721 45.3583 65.02
ARENITO 49.0 3017.9772 2.4989 28.2757 44.648 64.7259
ARENITO 49.0 3018.1296 2.5137 23.3144 44.3855 64.5346
ARENITO 49.0 3018.282 2.5231 23.3361 43.8912 64.4877
ARENITO 49.0 3018.4344 2.5111 23.6822 43.3984 64.5043
ARENITO 49.0 3018.5868 2.5113 24.2608 42.9213 64.7411
ARENITO 49.0 3018.7392 2.4884 24.791 42.6198 64.7913
ARENITO 49.0 3018.8916 2.4823 24.645 41.6882 64.8453
ARENITO 49.0 3019.044 2.4976 23.7511 41.4609 64.9298
ARENITO 49.0 3019.1964 2.5045 23.0005 41.4009 64.8497
ARENITO 49.0 3019.3488 2.497 22.1532 40.6597 64.9959
ARENITO 49.0 3019.5012 2.4758 21.1238 39.9622 65.0832
ARENITO 49.0 3019.6536 2.4829 20.589 39.8024 65.0242
ARENITO 49.0 3019.806 2.4716 20.529 40.5437 64.9105
ARENITO 49.0 3019.9584 2.4763 20.6939 41.169 65.1698
ARENITO 49.0 3020.1108 2.4695 20.8434 40.7457 65.4969
ARENITO 49.0 3020.2632 2.4719 20.8762 40.9683 65.6022
ARENITO 49.0 3020.4156 2.4625 21.2662 40.9683 65.7526
ARENITO 49.0 3020.568 2.4776 22.1643 40.9172 65.8767
ARENITO 49.0 3020.7204 2.5019 23.0175 40.4758 65.7603
ARENITO 49.0 3020.8728 2.5159 24.0644 40.4485 65.5096
ARENITO 49.0 3021.0252 2.4992 24.8245 40.1473 65.254
ARENITO 49.0 3021.1776 2.5027 25.0063 39.3775 64.9703
ARENITO 49.0 3021.33 2.5148 24.6077 38.5055 64.8199
ARENITO 49.0 3021.4824 2.5049 23.7401 38.5055 64.6758
ARENITO 49.0 3021.6348 2.4985 23.3026 38.5357 64.6061
ARENITO 49.0 3021.7872 2.5052 24.0058 38.7828 64.7754
ARENITO 49.0 3021.9396 2.4788 25.5438 39.0299 65.0375
ARENITO 49.0 3022.092 2.4795 26.7664 39.2444 64.979
ARENITO 49.0 3022.2444 2.4972 27.3561 39.2444 64.4943
ARENITO 49.0 3022.3968 2.5064 27.927 39.2107 63.8198
ARENITO 49.0 3022.5492 2.5135 27.8251 39.0658 63.3333
ARENITO 49.0 3022.7016 2.5017 27.0927 39.4906 62.9956
ARENITO 49.0 3022.854 2.4854 26.5506 39.5263 63.0963
ARENITO 49.0 3023.0064 2.4717 26.7645 39.7005 63.4457
ARENITO 49.0 3023.1588 2.4834 27.2591 39.4906 63.4808
ARENITO 49.0 3023.3112 2.492 27.8303 39.5281 63.3698
ARENITO 49.0 3023.4636 2.4635 28.9114 39.7752 62.9497
ARENITO 49.0 3023.616 2.4645 30.3748 40.0601 62.8089
ARENITO 49.0 3023.7684 2.4888 31.4946 40.6331 63.3002
ARENITO 49.0 3023.9208 2.492 33.9131 41.501 63.9125
ARENITO 49.0 3024.0732 2.4856 37.3472 41.7072 64.0625
ARENITO 49.0 3024.2256 2.4764 41.0808 41.7896 64.2297
ARENITO 49.0 3024.378 2.4703 44.2922 42.2418 64.4207
ARENITO 49.0 3024.5304 2.4863 44.1213 42.4032 64.3291
ARENITO 49.0 3024.6828 2.5103 41.5799 42.2428 64.3141
ARENITO 49.0 3024.8352 2.5066 38.9677 42.5339 64.4645
ARENITO 49.0 3024.9876 2.505 35.6262 42.8939 64.6058
ARENITO 49.0 3025.14 2.5019 31.8714 42.6923 64.6785
ARENITO 49.0 3025.2924 2.4841 28.7394 42.7381 64.647
ARENITO 49.0 3025.4448 2.4639 26.6046 42.9851 64.7065
ARENITO 49.0 3025.5972 2.4492 27.0637 43.1848 64.8256
ARENITO 49.0 3025.7496 2.4486 27.3425 43.2325 65.0165
ARENITO 49.0 3025.902 2.4666 25.8413 43.4311 65.098
ARENITO 49.0 3026.0544 2.4854 23.6932 43.3818 64.8875
ARENITO 49.0 3026.2068 2.503 22.1608 43.1848 64.6374
ARENITO 49.0 3026.3592 2.5048 21.8823 43.2352 64.4275
ARENITO 49.0 3026.5116 2.5113 22.1131 43.4311 64.4397
ARENITO 49.0 3026.664 2.5081 22.1405 43.5338 64.669
ARENITO 49.0 3026.8164 2.5041 21.5746 43.8714 64.7982
ARENITO 49.0 3026.9688 2.504 20.8724 43.7305 64.8376
ARENITO 49.0 3027.1212 2.5115 20.5165 43.9775 64.7829
ARENITO 49.0 3027.2736 2.5049 19.9554 44.3323 64.4669
ARENITO 49.0 3027.426 2.5268 20.222 44.9638 63.9152
ARENITO 49.0 3027.5784 2.5322 21.3356 45.2108 63.4317
ARENITO 49.0 3027.7308 2.5401 23.4117 45.3454 63.2952
ARENITO 49.0 3027.8832 2.5308 26.0453 44.9845 63.569
ARENITO 49.0 3028.0356 2.4979 27.5322 44.3011 63.8848
ARENITO 49.0 3028.188 2.5001 29.1325 43.8658 64.0028
ARENITO 49.0 3028.3404 2.5058 31.2342 43.56 63.8166
ARENITO 49.0 3028.4928 2.5308 33.156 43.0656 63.564
ARENITO 49.0 3028.6452 2.5185 32.797 42.6923 63.525
ARENITO 49.0 3028.7976 2.5134 30.5343 42.9345 63.7119
ARENITO 49.0 3028.95 2.5242 28.0097 43.6774 64.0004
ARENITO 49.0 3029.1024 2.5301 27.3489 43.4288 64.3014
ARENITO 49.0 3029.2548 2.5147 26.1881 42.6298 64.7644
ARENITO 49.0 3029.4072 2.502 23.6488 42.446 65.2017
ARENITO 49.0 3029.5596 2.5015 21.8467 42.382 65.4522
ARENITO 49.0 3029.712 2.501 21.5704 42.1354 65.6241
ARENITO 49.0 3029.8644 2.499 22.258 41.8883 65.4814
ARENITO 49.0 3030.0168 2.4923 23.3163 41.7072 64.9998
ARENITO 49.0 3030.1692 2.5095 24.4213 41.7739 64.3794
ARENITO 49.0 3030.3216 2.4916 25.0738 41.9534 64.0199
ARENITO 49.0 3030.474 2.4638 26.1685 41.9534 63.9897
ARENITO 49.0 3030.6264 2.4788 29.793 42.022 64.513
ARENITO 49.0 3030.7788 2.5032 37.1616 42.2686 65.0472
ARENITO 49.0 3030.9312 2.5182 50.5964 42.446 65.5872
ARENITO 49.0 3031.0836 2.5301 68.3576 42.446 65.5155
ARENITO 49.0 3031.236 2.5228 90.0204 42.446 65.3952
ARENITO 49.0 3031.3884 2.5009 116.272 42.3744 65.6971
ARENITO 49.0 3031.5408 2.5036 140.8954 41.9822 66.1899
ARENITO 49.0 3031.6932 2.5046 140.674 41.3877 66.6594
ARENITO 49.0 3031.8456 2.5346 107.8046 41.435 67.2908
ARENITO 49.0 3031.998 2.5334 72.1996 42.3252 67.5211
ARENITO 49.0 3032.1504 2.5211 59.4949 43.6349 67.5319
ARENITO 49.0 3032.3028 2.5378 59.0476 44.9638 67.7585
ARENITO 49.0 3032.4552 2.5455 64.0784 45.7238 68.0514
