WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       BIT        GR         FFDC       NFDC       RHOB       DRHO        FCNL       NCNL       NPHI       TENS       
M          IN         IN         GAPI       CPS        CPS        G/CC       G/CC        CPS        CPS        LS         LB         
4314.036   9.30401    8.500000   48.2530    278.024    437.0732   2.544351   -0.001603   566.689    624.2537   4.1191     4502.715   
4313.884   9.30401    8.500000   51.4804    279.337    435.1843   2.537660   -0.006123   570.049    624.6709   4.0613     4521.015   
4313.731   9.30401    8.500000   55.9660    280.827    433.1583   2.532820   -0.011042   570.227    627.5347   4.0854     4514.915   
4313.579   9.31683    8.500000   60.3334    282.480    437.1086   2.533580   -0.004712   567.466    626.1243   4.1465     4514.000   
4313.426   9.30401    8.500000   62.1244    284.621    443.5013   2.534784   0.005778    559.845    620.6461   4.2514     4525.284   
4313.273   9.30401    8.500000   58.4755    289.011    445.4171   2.530652   0.006281    549.029    612.5815   4.3624     4497.835   
4313.121   9.30401    8.500000   51.4887    289.513    442.3096   2.524919   0.000149    543.573    609.3418   4.4676     4500.885   
4312.969   9.30401    8.500000   44.1897    286.358    437.3745   2.522546   -0.006932   546.725    615.7858   4.5827     4510.340   
4312.816   9.30401    8.500000   39.7133    281.486    430.0620   2.524132   -0.017440   550.214    624.7104   4.6977     4506.375   
4312.664   9.30218    8.500000   38.9544    276.894    427.0612   2.529541   -0.019939   550.778    626.8721   4.7343     4510.645   
4312.512   9.30401    8.500000   41.3172    274.398    427.7073   2.533413   -0.016881   552.921    625.6545   4.6873     4503.324   
4312.359   9.30401    8.500000   46.3065    275.923    426.4298   2.530023   -0.020461   549.850    621.6589   4.7335     4486.854   
4312.207   9.30401    8.500000   55.0500    277.359    423.6562   2.527419   -0.026890   539.748    619.6477   4.9605     4496.310   
4312.055   9.30218    8.500000   63.9846    280.820    435.4600   2.535992   -0.006658   523.723    610.5383   5.1646     4501.495   
4311.902   9.30401    8.500000   70.6541    285.965    453.5758   2.551490   0.023400    516.859    599.4022   5.0886     4502.715   
4311.750   9.30401    8.500000   74.9736    290.854    467.4749   2.566589   0.044958    522.921    594.5894   4.6505     4501.495   
4311.598   9.30218    8.500000   75.6092    290.829    476.8945   2.581894   0.061461    550.747    601.7357   3.9501     4506.375   
4311.445   9.32049    8.500000   75.1286    285.825    478.7960   2.594836   0.068219    592.691    620.9680   3.3023     4496.005   
4311.293   9.36993    8.500000   79.1191    277.603    467.2156   2.601840   0.053816    621.967    646.6125   3.1183     4488.685   
4311.141   9.35345    8.500000   84.6067    268.625    455.0765   2.609241   0.038631    611.269    654.1228   3.5209     4493.564   
4310.988   9.36993    8.500000   87.0607    263.524    456.4069   2.619622   0.044873    573.357    633.9207   4.0592     4500.274   
4310.835   9.37542    8.500000   81.5471    270.081    470.0000   2.628968   0.064216    532.899    600.9186   4.2834     4497.835   
4310.683   9.53471    8.500000   66.5638    279.201    490.1105   2.633997   0.092206    533.568    587.8984   3.6942     4494.175   
4310.530   9.69950    8.500000   47.6693    282.987    496.0906   2.634041   0.099538    595.839    615.9896   2.5962     4494.479   
4310.378   9.69950    8.500000   34.7927    276.726    481.3152   2.624922   0.079019    699.241    679.1093   1.9232     4517.354   
4310.226   9.63358    8.500000   29.9691    266.651    453.2214   2.610699   0.036727    785.771    738.9512   1.6143     4543.584   
4310.073   9.59513    8.500000   29.8818    260.818    438.0833   2.590451   0.013071    813.812    755.5985   1.5413     4523.455   
4309.921   9.58415    8.500000   30.4181    271.448    435.7938   2.559044   0.000758    771.004    727.2371   1.7168     4542.975   
4309.769   9.56767    8.500000   31.1878    290.706    440.5507   2.516132   -0.003967   678.181    675.6843   2.3207     4531.995   
4309.616   9.56767    8.500000   31.9145    310.841    443.7620   2.476565   -0.011345   571.965    624.4678   3.7665     4520.404   
4309.464   9.55119    8.500000   32.3843    324.357    449.7385   2.449918   -0.008796   483.897    581.8027   5.6530     4504.850   
4309.312   9.56767    8.500000   32.4550    334.452    455.5214   2.437712   -0.004359   423.705    550.8525   7.2968     4492.345   
4309.159   9.55119    8.500000   31.9022    339.027    461.5890   2.433277   0.003861    387.512    527.5173   8.4738     4484.415   
4309.007   9.56767    8.500000   31.3519    341.438    463.0096   2.430573   0.004985    368.277    514.0106   9.1861     4477.095   
4308.854   9.55119    8.500000   30.7873    342.187    461.1194   2.425180   0.001166    356.878    508.1089   9.6838     4478.314   
4308.702   9.55119    8.500000   30.6636    344.698    459.7440   2.418184   -0.002764   351.689    506.3919   9.9482     4489.295   
4308.550   9.55119    8.500000   29.7036    347.187    459.0725   2.407585   -0.005409   350.261    503.7822   9.9753     4479.535   
4308.397   9.56767    8.500000   28.9445    355.621    458.9382   2.395946   -0.010448   349.810    500.3048   9.8290     4481.975   
4308.245   9.56767    8.500000   28.7253    357.942    459.5242   2.389559   -0.010692   351.759    499.0974   9.7012     4489.295   
4308.092   9.55119    8.500000   28.7667    358.755    461.9239   2.391906   -0.006840   352.791    500.9756   9.7128     4496.005   
4307.939   9.56767    8.500000   28.4415    354.138    460.9633   2.397349   -0.005974   353.127    504.5145   9.7988     4499.055   
4307.787   9.55119    8.500000   28.7740    350.341    458.1261   2.402454   -0.008924   353.085    506.1726   9.8556     4565.545   
4307.635   9.55119    8.500000   29.3389    344.170    452.9479   2.403430   -0.014765   354.164    504.7471   9.7763     4571.949   
4307.482   9.56767    8.500000   29.9657    344.975    449.9179   2.402452   -0.020780   354.323    502.5167   9.6263     4567.984   
4307.330   9.55119    8.500000   30.0974    341.650    447.9623   2.403803   -0.022444   356.552    503.1185   9.5251     4544.805   
4307.178   9.55119    8.500000   29.8348    340.111    449.1217   2.410368   -0.019407   363.195    510.8149   9.3031     4528.335   
4307.025   9.56767    8.500000   28.9144    335.266    448.7242   2.421468   -0.017271   382.322    526.3386   8.7445     4514.915   
4306.873   9.56767    8.500000   27.7727    326.514    446.8788   2.438687   -0.015391   416.291    550.0739   7.7408     4504.545   
4306.721   9.56584    8.500000   27.1786    313.845    442.8063   2.460968   -0.015050   463.645    575.3499   6.4078     4498.444   
4306.568   9.58415    8.500000   27.1317    302.350    440.4915   2.483444   -0.011924   517.614    600.9752   5.0097     4503.020   
4306.416   9.56767    8.500000   27.6138    293.350    436.9860   2.502154   -0.012489   570.371    625.1577   3.9698     4496.615   
4306.264   9.56767    8.500000   28.6891    285.470    433.5637   2.518939   -0.013547   606.309    649.5741   3.4274     4499.664   
4306.111   9.58415    8.500000   29.5851    277.700    432.3871   2.536655   -0.010279   621.410    663.8068   3.3609     4498.140   
4305.959   9.56584    8.500000   30.8756    274.139    436.3104   2.548615   -0.000234   609.271    662.7656   3.6963     4497.225   
4305.807   9.58415    8.500000   31.1885    280.218    442.8915   2.544569   0.007755    575.792    646.3596   4.2960     4499.055   
4305.654   9.56767    8.500000   29.9244    294.074    450.2640   2.520094   0.011755    533.068    623.3834   5.0710     4490.515   
4305.501   9.58415    8.500000   27.9259    312.958    452.8151   2.483819   0.003989    498.894    603.5886   5.8003     4505.155   
4305.349   9.58415    8.500000   25.6343    325.745    450.9094   2.450925   -0.007499   478.609    596.2294   6.3022     4510.035   
4305.196   9.56584    8.500000   24.2858    330.656    447.5110   2.432520   -0.016742   476.442    594.0491   6.3998     4500.885   
4305.044   9.58415    8.500000   24.5396    329.339    444.5001   2.428018   -0.021524   485.414    594.7869   6.0916     4505.765   
4304.892   9.58415    8.500000   24.3230    325.174    442.1445   2.433909   -0.023372   500.550    601.2986   5.6920     4504.850   
4304.739   9.56767    8.500000   24.2053    318.156    440.8080   2.443032   -0.021514   516.542    610.6842   5.3757     4538.095   
4304.587   9.58415    8.500000   24.3410    314.937    438.4036   2.448538   -0.024001   527.876    618.2053   5.1851     4528.029   
4304.435   9.56584    8.500000   24.4105    314.052    437.0637   2.448582   -0.025969   529.785    621.6099   5.2070     4527.115   
4304.282   9.56767    8.500000   24.9239    315.200    437.1023   2.446496   -0.026625   522.703    617.7301   5.3190     4512.475   
4304.130   9.58415    8.500000   24.9253    316.557    437.4713   2.445528   -0.026786   513.039    609.7212   5.4158     4508.814   
4303.978   9.56767    8.500000   25.2176    316.057    438.7648   2.450108   -0.024029   508.123    605.4270   5.4455     4508.510   
4303.825   9.58048    8.500000   26.3036    311.031    439.1423   2.461775   -0.020117   512.931    606.6562   5.2693     4505.765   
4303.673   9.58415    8.500000   28.3933    303.883    438.4145   2.476675   -0.016841   528.298    613.4452   4.9165     4508.814   
4303.521   9.56767    8.500000   30.6088    297.481    436.5038   2.490000   -0.016196   549.192    623.5278   4.4950     4519.795   
4303.368   9.56767    8.500000   33.0607    292.784    435.1874   2.498547   -0.015513   569.672    633.3770   4.0962     4518.270   
4303.216   9.56767    8.500000   34.9638    292.139    435.0689   2.501929   -0.015297   582.959    639.1654   3.7976     4504.545   
4303.063   9.58415    8.500000   37.4701    292.198    435.0589   2.503806   -0.015355   593.098    643.7627   3.5588     4499.055   
4302.910   9.58048    8.500000   38.6435    289.067    433.5656   2.511032   -0.016046   602.448    647.0938   3.3528     4491.734   
4302.758   9.60063    8.500000   38.2601    283.029    433.9037   2.523709   -0.011182   614.491    652.4319   3.1651     4489.295   
4302.605   9.58415    8.500000   36.0289    279.755    435.4920   2.533454   -0.005837   617.413    654.1659   3.1950     4483.805   
4302.453   9.60063    8.500000   34.3212    282.114    438.0481   2.532398   -0.002680   601.354    648.5450   3.5194     4480.145   
4302.301   9.58415    8.500000   35.1729    289.086    441.2939   2.521945   -0.001456   564.958    631.4043   4.1548     4486.550   
4302.148   9.58415    8.500000   37.2914    295.903    443.2092   2.505945   -0.002534   525.314    608.6179   4.8389     4478.314   
4301.996   9.59513    8.500000   37.7266    303.046    442.0472   2.487754   -0.009471   495.108    588.7754   5.3801     4478.314   
4301.844   9.60063    8.500000   35.9509    307.804    439.4679   2.470153   -0.017420   480.359    580.4647   5.7300     4477.704   
4301.691   9.58415    8.500000   32.4415    312.758    438.1214   2.455076   -0.023147   474.690    577.8671   6.0029     4496.005   
4301.539   9.59513    8.500000   29.8128    317.775    437.8535   2.442467   -0.026832   467.942    577.9396   6.2785     4496.615   
4301.387   9.58415    8.500000   29.6120    321.225    437.3573   2.433918   -0.029925   457.462    573.7736   6.5986     4505.765   
4301.234   9.60063    8.500000   30.0096    321.777    436.6887   2.429380   -0.031534   446.614    565.8971   6.8096     4509.120   
4301.082   9.60063    8.500000   30.2195    322.663    436.3462   2.428196   -0.032732   437.497    556.5701   6.8854     4507.595   
4300.930   9.58415    8.500000   29.7437    323.251    438.6575   2.429542   -0.028730   435.220    551.0660   6.7326     4506.375   
4300.777   9.59513    8.500000   29.5194    325.492    443.0956   2.431822   -0.021790   444.450    549.8798   6.2575     4507.595   
4300.625   9.58415    8.500000   29.0314    327.589    446.1543   2.435558   -0.017388   467.933    560.4342   5.6272     4497.835   
4300.473   9.60063    8.500000   28.7017    323.429    445.9641   2.444388   -0.015187   504.577    586.9706   4.9383     4508.204   
4300.320   9.58415    8.500000   28.5590    314.426    442.4061   2.459998   -0.016167   556.013    625.1577   4.2726     4508.204   
4300.167   9.60063    8.500000   29.4490    303.131    438.5488   2.480305   -0.016093   613.681    666.6241   3.5945     4503.935   
4300.015   9.58048    8.500000   30.0923    293.694    437.5358   2.500709   -0.011685   661.525    697.9139   3.0650     4503.324   
4299.862   9.58415    8.500000   31.0519    288.881    438.6101   2.513712   -0.006356   681.292    704.8865   2.7800     4510.645   
4299.710   9.60063    8.500000   31.6552    290.346    440.5658   2.516836   -0.003690   663.394    689.8213   2.8638     4507.899   
4299.558   9.58415    8.500000   32.4969    294.028    444.1963   2.511505   0.000575    614.422    659.5920   3.4524     4504.545   
4299.405   9.59513    8.500000   34.0056    300.872    446.4171   2.499678   0.000097    554.557    626.0808   4.3498     4499.055   
4299.253   9.60063    8.500000   35.7012    308.193    447.4725   2.485114   -0.002756   505.402    599.3973   5.3293     4490.819   
4299.101   9.58415    8.500000   37.1376    312.729    447.6395   2.473704   -0.005365   473.600    584.4725   6.1414     4489.295   
4298.948   9.60063    8.500000   37.8345    315.290    447.7435   2.465645   -0.006803   458.613    576.7787   6.6437     4496.615   
4298.796   9.60063    8.500000   37.9718    317.794    446.8082   2.458323   -0.010112   454.213    578.9226   6.8685     4502.104   
4298.644   9.58415    8.500000   37.9679    318.955    444.3774   2.451780   -0.015350   459.020    582.1561   6.8561     4499.055   
4298.491   9.61710    8.500000   37.8337    317.617    440.5935   2.449159   -0.021577   468.277    588.2347   6.5826     4502.715   
4298.339   9.61710    8.500000   36.9220    314.109    438.0833   2.451598   -0.024079   478.829    590.7307   6.2541     4491.124   
4298.187   9.60978    8.500000   36.5531    309.952    435.7325   2.456611   -0.025865   486.250    591.7203   5.9824     4477.704   
4298.034   9.60063    8.500000   36.1483    307.031    434.0872   2.460888   -0.027099   488.296    591.4143   5.8638     4480.755   
4297.882   9.61710    8.500000   35.4135    306.589    434.7739   2.464886   -0.025503   491.005    595.0441   5.7479     4494.784   
4297.729   9.61710    8.500000   33.6902    304.081    434.6543   2.470152   -0.024089   503.394    602.1937   5.4143     4501.189   
4297.576   9.60063    8.500000   32.5029    299.504    431.8041   2.480187   -0.026498   540.074    623.4473   4.6869     4513.695   
4297.424   9.60978    8.500000   31.7263    290.187    429.1000   2.496974   -0.025373   600.489    654.5426   3.6221     4524.675   
4297.271   9.61710    8.500000   31.2184    279.637    425.5750   2.518490   -0.024791   668.735    686.1642   2.6007     4518.575   
4297.119   9.60063    8.500000   30.1056    270.716    423.7870   2.536809   -0.021792   722.611    709.3345   2.0454     4518.575   
4296.967   9.61710    8.500000   28.5539    269.113    425.6000   2.546258   -0.017077   751.695    716.9913   1.7426     4513.084   
4296.814   9.60978    8.500000   26.4041    271.443    428.5494   2.543172   -0.013092   759.396    714.8954   1.6239     4497.835   
4296.662   9.61710    8.500000   25.5780    277.011    427.6619   2.531862   -0.018862   758.625    715.7719   1.6198     4500.885   
4296.510   9.61710    8.500000   25.5764    280.676    427.3074   2.521115   -0.022175   758.820    722.5592   1.6915     4508.204   
4296.357   9.60978    8.500000   25.7119    281.739    427.1189   2.516586   -0.023295   757.455    729.5265   1.7929     4519.795   
4296.205   9.61710    8.500000   25.3988    281.451    426.7048   2.516286   -0.023891   752.915    732.2336   1.8865     4524.675   
4296.053   9.60063    8.500000   25.6070    280.357    426.2798   2.516413   -0.023939   739.571    725.4095   2.0084     4524.064   
4295.900   9.61710    8.500000   26.0857    283.072    428.5277   2.512195   -0.021516   713.423    710.8551   2.1817     4523.149   
4295.748   9.60978    8.500000   28.0361    289.632    431.5104   2.503279   -0.020361   672.525    686.8741   2.5167     4513.084   
4295.596   9.61710    8.500000   30.1144    296.549    436.5192   2.494946   -0.015539   619.749    656.8347   3.1158     4514.305   
4295.443   9.60063    8.500000   32.4821    300.692    440.6035   2.491329   -0.010616   564.900    626.2523   3.9411     4514.915   
4295.291   9.61710    8.500000   32.9273    301.386    442.1834   2.491752   -0.008118   522.482    602.0256   4.6675     4516.135   
4295.139   9.60063    8.500000   32.8968    298.833    440.1464   2.492830   -0.010235   496.112    585.6041   5.2453     4505.765   
4294.986   9.62443    8.500000   32.3705    297.283    436.9366   2.490516   -0.015243   483.020    581.1771   5.6244     4505.765   
4294.833   9.60063    8.500000   33.8591    297.385    432.8184   2.486399   -0.023139   476.464    580.3046   5.9182     4514.915   
4294.681   9.61710    8.500000   36.3851    295.054    429.7372   2.486132   -0.027472   474.247    581.1208   6.0457     4516.135   
4294.528   9.61710    8.500000   38.8983    291.761    428.6053   2.491759   -0.027408   476.088    584.1896   5.9745     4530.774   
4294.376   9.61710    8.500000   38.5800    288.789    429.2384   2.500273   -0.024142   491.263    590.7672   5.5753     4607.635   
4294.224   9.62443    8.500000   37.1117    287.394    432.0052   2.509392   -0.017863   515.639    598.7380   4.8430     4664.975   
4294.071   9.61710    8.500000   34.5133    285.747    434.3315   2.518044   -0.012278   553.146    613.0673   4.0002     4707.675   
4293.919   9.63358    8.500000   32.4644    283.739    435.4515   2.526617   -0.008739   597.261    636.8750   3.1859     4672.904   
4293.767   9.63907    8.500000   30.8153    279.466    434.2534   2.534708   -0.007985   643.456    661.5079   2.6293     4623.800   
4293.614   9.63358    8.500000   30.8532    277.229    434.0394   2.538104   -0.006787   675.603    684.6243   2.3906     4506.375   
4293.462   9.61710    8.500000   30.5170    279.747    434.0867   2.533321   -0.008504   682.432    690.0774   2.3660     4453.000   
4293.310   9.63358    8.500000   30.8170    285.418    436.1962   2.522311   -0.008507   665.080    677.9905   2.4361     4486.244   
4293.157   9.62443    8.500000   30.4396    290.898    436.8515   2.511221   -0.011067   641.787    661.5479   2.6013     4503.935   
4293.005   9.63358    8.500000   29.7311    293.117    436.8112   2.504389   -0.012661   626.421    655.2194   2.8185     4530.774   
4292.853   9.63358    8.500000   27.9477    291.152    433.3807   2.503525   -0.017833   619.135    658.3389   3.1315     4533.215   
4292.700   9.63358    8.500000   27.1531    289.105    433.0510   2.502938   -0.017053   609.987    661.4994   3.5508     4530.164   
4292.548   9.63358    8.500000   26.8504    292.539    433.1859   2.495478   -0.019155   584.070    652.0660   4.0372     4520.404   
4292.396   9.63907    8.500000   28.2099    299.965    434.4875   2.483572   -0.021685   555.191    633.0223   4.3824     4521.624   
4292.242   9.63358    8.500000   29.6696    303.203    435.7861   2.478840   -0.021362   546.742    622.9143   4.3489     4512.779   
4292.090   9.63358    8.500000   29.8675    300.518    437.2871   2.485829   -0.016744   566.539    628.4280   3.9391     4527.725   
4291.938   9.63358    8.500000   27.6952    293.904    436.0975   2.498219   -0.014549   600.560    647.0796   3.4026     4527.115   
4291.785   9.62443    8.500000   24.7584    289.551    435.2908   2.505593   -0.013096   630.849    663.8259   3.0175     4520.404   
4291.633   9.63358    8.500000   22.6263    291.602    435.4833   2.501643   -0.014142   639.354    669.1477   2.8871     4522.234   
4291.480   9.63358    8.500000   21.6930    298.000    436.0142   2.490034   -0.017472   626.636    661.6769   2.9983     4540.535   
4291.328   9.63358    8.500000   21.6247    302.649    436.8084   2.479153   -0.019060   608.329    650.5433   3.2413     4527.725   
4291.176   9.63358    8.500000   21.4938    303.855    435.2762   2.474072   -0.022759   592.163    643.3999   3.5078     4505.765   
4291.023   9.63358    8.500000   21.4179    302.221    434.1397   2.475704   -0.023842   582.428    639.6667   3.6975     4505.765   
4290.871   9.63358    8.500000   22.3918    298.061    432.9072   2.483448   -0.023424   579.817    637.7131   3.7116     4495.395   
4290.719   9.63907    8.500000   23.6033    294.332    434.0421   2.493944   -0.018743   585.401    637.1011   3.5545     4495.395   
4290.566   9.61710    8.500000   24.4919    292.339    436.4117   2.502099   -0.012887   594.517    639.2676   3.3186     4498.444   
4290.414   9.65006    8.500000   25.1745    292.900    437.9787   2.504535   -0.010307   611.905    646.7096   2.9520     4499.970   
4290.262   9.63907    8.500000   25.6528    293.544    437.1165   2.503007   -0.012374   636.065    656.8977   2.6163     4505.765   
4290.109   9.63358    8.500000   25.7502    293.265    435.9320   2.502785   -0.014427   659.740    667.5085   2.3682     4500.885   
4289.957   9.63358    8.500000   27.4100    290.603    434.7926   2.506482   -0.014768   668.699    670.5352   2.2690     4508.510   
4289.805   9.63358    8.500000   29.4636    287.359    433.6837   2.512155   -0.014635   657.193    663.5090   2.3691     4528.335   
4289.651   9.62443    8.500000   31.6465    285.346    433.1984   2.516615   -0.014155   624.935    647.7938   2.6967     4538.704   
4289.499   9.63358    8.500000   32.8387    284.539    433.0544   2.516739   -0.013865   589.165    630.3312   3.1123     4529.859   
4289.347   9.65006    8.500000   32.2041    287.181    433.0025   2.512042   -0.015811   572.518    617.8542   3.2398     4541.755   
4289.194   9.63907    8.500000   29.6421    289.609    432.8380   2.506012   -0.017807   587.967    622.7701   2.9152     4528.335   
4289.042   9.63358    8.500000   26.0246    290.153    431.9397   2.504032   -0.019899   638.870    648.6282   2.3568     4525.895   
4288.890   9.65006    8.500000   23.1186    287.161    430.2823   2.508171   -0.021005   710.711    687.4614   1.8617     4532.604   
4288.737   9.63358    8.500000   23.3664    282.541    428.8924   2.520027   -0.020438   770.709    720.4236   1.5815     4528.335   
4288.585   9.62443    8.500000   28.9735    278.264    433.9285   2.538756   -0.007741   787.690    731.7321   1.4864     4527.115   
4288.433   9.63358    8.500000   35.1487    280.603    449.5023   2.559646   0.019726    768.777    716.1465   1.4682     4516.135   
4288.280   9.61710    8.500000   38.7739    290.275    474.1096   2.573251   0.057002    739.687    685.9664   1.4158     4551.515   
4288.128   9.69950    8.500000   37.2187    311.289    505.7669   2.569134   0.096457    725.942    658.5238   1.2291     4587.810   
4287.976   10.32751   8.500000   33.3414    348.230    542.8125   2.544063   0.132467    735.793    647.7749   0.7964     4561.885   
4287.823   10.67173   8.500000   30.6700    394.013    581.1742   2.508512   0.164220    761.523    653.7367   0.5954     4506.375   
4287.671   10.86947   8.500000   30.4294    435.566    614.5669   2.477427   0.190357    793.525    673.3204   0.4768     4480.145   
4287.519   10.88412   8.500000   29.5079    465.243    639.7048   2.458256   0.210318    839.324    705.0219   0.4023     4467.335   
4287.366   10.88595   8.500000   27.2576    476.773    649.7773   2.449421   0.218336    901.641    743.4124   0.3172     4483.500   
4287.214   10.90243   8.500000   24.4507    472.247    641.5417   2.443785   0.209700    964.890    782.8944   0.2331     4491.734   
4287.062   10.88412   8.500000   22.5194    449.513    605.3247   2.437664   0.171534    1021.711   819.4557   0.1827     4501.495   
4286.908   10.21033   8.500000   24.4496    407.415    548.4869   2.436708   0.109696    1055.470   844.3887   0.2918     4500.885   
4286.756   9.60978    8.500000   30.9579    352.387    485.0047   2.452153   0.037033    1059.689   854.5409   0.5350     4488.075   
4286.604   9.49260    8.500000   39.8602    302.842    440.5928   2.489140   -0.012060   1031.455   846.1635   0.6665     4484.415   
4286.451   9.46880    8.500000   47.5255    270.101    423.2063   2.536216   -0.022470   978.605    820.1512   0.8025     4486.854   
4286.299   9.40471    8.500000   50.9199    259.002    425.9526   2.570733   -0.008740   913.090    784.5383   0.9761     4491.734   
4286.146   9.40288    8.500000   49.3975    258.616    428.4213   2.579618   -0.003666   851.923    748.6953   1.1403     4502.715   
4285.994   9.36993    8.500000   45.6801    262.134    425.7771   2.567050   -0.011484   798.006    718.8621   1.3611     4500.274   
4285.842   9.37542    8.500000   43.6637    267.816    421.1819   2.546900   -0.024736   747.870    699.2811   1.6560     4477.704   
4285.689   9.36993    8.500000   43.4723    273.784    422.2863   2.531174   -0.026974   702.377    685.4224   2.0759     4583.540   
4285.537   9.37542    8.500000   44.1989    278.868    426.3714   2.525261   -0.022696   663.860    678.1494   2.6065     4640.575   
4285.385   9.33697    8.500000   44.7734    279.368    429.3546   2.527318   -0.017291   640.436    678.7659   3.2553     4678.395   
4285.232   9.36993    8.500000   46.2250    277.891    430.7482   2.532100   -0.013553   628.949    681.9684   3.6170     4714.385   
4285.080   9.33148    8.500000   49.2077    275.998    428.8878   2.534305   -0.015765   631.521    684.7980   3.7223     4775.995   
4284.928   9.33697    8.500000   54.4021    275.740    427.5887   2.535671   -0.018086   634.345    681.1494   3.5552     4784.535   
4284.775   9.33148    8.500000   59.2338    275.749    430.7719   2.538582   -0.011962   633.864    671.0366   3.3729     4556.699   
4284.623   9.32049    8.500000   61.1311    276.975    433.8164   2.542514   -0.007028   625.433    660.8396   3.3183     4415.484   
4284.471   9.31683    8.500000   58.2116    277.689    437.2021   2.543968   -0.001117   614.080    652.2102   3.4066     4349.604   
4284.317   9.30402    8.500000   53.5650    280.282    438.8094   2.540617   0.000057    599.180    642.3956   3.5479     4394.135   
4284.165   9.31683    8.500000   49.3965    282.984    437.7416   2.531631   -0.003874   586.308    630.9036   3.6513     4481.364   
4284.013   9.30402    8.500000   48.0663    285.637    434.8901   2.521365   -0.011139   573.889    621.3337   3.7706     4533.824   
4283.860   9.31683    8.500000   49.0911    287.570    434.0597   2.513077   -0.014067   559.435    609.4407   3.9806     4579.575   
4283.708   9.30402    8.500000   51.4292    288.309    431.8992   2.507736   -0.018702   538.365    600.9282   4.3898     4625.324   
4283.556   9.31683    8.500000   52.2271    288.875    431.4118   2.504318   -0.020027   515.301    590.0049   4.9067     4652.774   
4283.403   9.30402    8.500000   53.3600    289.181    430.6733   2.503191   -0.021654   491.779    578.7197   5.4562     4667.415   
4283.251   9.30219    8.500000   54.5117    289.040    431.5531   2.503626   -0.019871   473.163    569.4091   5.9019     4599.399   
4283.099   9.32049    8.500000   56.7921    289.414    432.3080   2.505144   -0.018685   465.339    566.2106   6.1211     4510.645   
4282.946   9.32049    8.500000   60.3448    288.422    432.3414   2.507321   -0.017935   466.369    566.8763   6.1904     4402.675   
4282.794   9.30219    8.500000   63.3936    287.750    432.9262   2.510036   -0.016350   470.635    573.2926   6.1402     4398.404   
4282.642   9.32049    8.500000   65.0686    288.623    435.3706   2.513992   -0.012304   483.931    581.4833   5.8470     4411.215   
4282.489   9.32049    8.500000   66.1057    288.410    439.1607   2.520312   -0.004993   503.345    589.3433   5.3418     4456.050   
4282.337   9.30219    8.500000   66.7887    286.611    440.8123   2.528048   -0.000640   529.311    601.6801   4.7397     4497.835   
4282.185   9.30402    8.500000   65.3844    283.032    439.4052   2.535055   -0.000771   562.974    618.9995   4.1736     4513.695   
4282.032   9.28754    8.500000   66.8388    278.405    435.5023   2.540444   -0.004851   593.155    641.6691   3.9299     4529.859   
4281.880   9.28754    8.500000   72.6528    273.339    429.6112   2.545396   -0.012436   595.142    652.4336   4.0841     4499.664   
4281.727   9.27289    8.500000   78.9060    266.848    423.5721   2.555990   -0.019336   565.404    633.8511   4.5110     4477.095   
4281.574   9.25824    8.500000   81.7502    255.930    418.8369   2.574447   -0.020279   523.366    601.1405   4.9994     4483.805   
4281.422   9.27106    8.500000   79.4815    246.936    415.3630   2.596701   -0.020014   499.427    586.1451   5.2123     4484.415   
4281.270   9.25824    8.500000   71.0442    240.474    416.2158   2.615619   -0.013019   525.087    603.8073   4.9490     4485.024   
4281.117   9.27106    8.500000   62.6598    240.626    421.8254   2.626224   -0.002082   582.142    645.4688   4.2995     4484.415   
4280.965   9.25824    8.500000   60.4885    246.219    430.4838   2.625030   0.010119    632.557    678.3673   3.6576     4489.295   
4280.812   9.27106    8.500000   60.1745    254.560    437.5278   2.613455   0.016875    653.771    681.4703   3.1305     4486.244   
4280.660   9.25824    8.500000   59.4373    262.318    439.5316   2.593801   0.014653    650.854    667.0858   2.8932     4487.465   
4280.508   9.25458    8.500000   57.6622    269.951    437.6040   2.572257   0.005291    636.604    657.6688   2.9042     4505.765   
4280.355   9.25824    8.500000   54.3378    272.651    433.5255   2.554456   -0.004439   629.870    654.2744   3.0096     4506.375   
4280.203   9.27106    8.500000   49.4658    273.689    428.2664   2.542171   -0.015285   629.192    656.6259   3.0224     4494.175   
4280.051   9.25824    8.500000   44.9181    275.051    426.3077   2.533440   -0.020065   634.074    656.2025   2.9777     4481.364   
4279.898   9.25458    8.500000   40.9568    275.101    423.2481   2.531878   -0.026055   641.066    662.2939   2.9276     4479.535   
4279.746   9.25824    8.500000   38.5093    264.694    413.9828   2.545516   -0.036641   644.124    665.8383   2.9706     4525.284   
4279.594   9.25458    8.500000   39.9480    248.413    407.0492   2.580261   -0.037914   640.693    668.9570   3.1178     4530.164   
4279.441   9.25824    8.500000   47.3192    238.516    418.7370   2.623406   -0.006395   632.664    667.5659   3.4317     4581.404   
4279.289   9.25458    8.500000   62.7253    253.605    460.3995   2.645703   0.059736    611.126    666.2302   4.0480     4633.864   
4279.137   9.25824    8.500000   82.8279    301.772    527.9354   2.630854   0.138114    565.807    647.4771   5.0598     4645.455   
4278.983   9.45232    8.500000   99.9395    363.911    597.3430   2.593158   0.202779    497.139    608.3296   6.1847     4653.385   
