~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 15:17 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1API_0001__PR_1API_0001__PR.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 15:16 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
CAL2 IN ----
RB ---- ----
GR ---- ----
CALI IN ----
#-----------------------------------------------------------------------------
M M IN ---- ---- IN
DEPT DEPT CAL2 RB GR CALI
~Ascii
3718.8648 3718.8648 12.3900 99.0000 66.8424 11.9100
3718.7124 3718.7124 12.3600 99.0000 66.1000 11.8770
3718.5600 3718.5600 12.3500 99.0000 63.6000 11.7919
3718.4076 3718.4076 12.3000 99.0000 60.8000 11.7400
3718.2552 3718.2552 12.2600 105.0000 57.2000 11.6500
3718.1028 3718.1028 12.2100 105.0000 54.3000 11.5900
3717.9504 3717.9504 12.1600 103.0000 52.0932 11.5031
3717.7980 3717.7980 12.1200 103.0000 48.4000 11.4200
3717.6456 3717.6456 12.0700 104.3622 46.2000 11.3632
3717.4932 3717.4932 12.0300 103.0000 44.7000 11.3000
3717.3408 3717.3408 11.9800 103.0000 42.7792 11.2400
3717.1884 3717.1884 11.9600 103.0000 45.4000 11.1800
3717.0360 3717.0360 11.9300 103.0000 52.6272 11.1800
3716.8836 3716.8836 11.8996 105.0000 67.2000 11.1200
3716.7312 3716.7312 11.8600 105.0000 68.6000 11.0972
3716.5788 3716.5788 11.8400 105.0000 64.5831 11.0700
3716.4264 3716.4264 11.8100 109.0000 60.3000 11.0500
3716.2740 3716.2740 11.7900 109.0000 59.6000 11.0002
3716.1216 3716.1216 11.7700 109.0000 58.9000 10.9800
3715.9692 3715.9692 11.7400 109.0000 60.3084 10.9508
3715.8168 3715.8168 11.7000 109.0000 59.4000 10.8800
3715.6644 3715.6644 11.6200 109.0000 57.0000 10.8200
3715.5120 3715.5120 11.5566 113.0000 54.4000 10.6900
3715.3596 3715.3596 11.2900 113.0000 51.5000 10.4800
3715.2072 3715.2072 11.2300 113.0000 52.4000 10.4400
3715.0548 3715.0548 11.2100 113.0000 55.1000 10.4100
3714.9024 3714.9024 11.2100 113.0000 59.3000 10.4100
3714.7500 3714.7500 11.2100 117.0000 62.9000 10.4100
3714.5976 3714.5976 11.2100 117.0000 64.4000 10.4728
3714.4452 3714.4452 11.2100 117.0000 65.0000 10.5000
3714.2928 3714.2928 11.2100 117.0000 64.1234 10.5323
3714.1404 3714.1404 11.2100 117.0000 62.8000 10.5700
3713.9880 3713.9880 11.2100 117.0000 63.2000 10.6000
3713.8356 3713.8356 11.2367 117.0000 63.3000 10.6367
3713.6832 3713.6832 11.3300 117.0000 65.2000 10.7500
3713.5308 3713.5308 11.3300 117.0000 68.2000 10.7600
3713.3784 3713.3784 11.3600 117.0000 72.6000 10.8200
3713.2260 3713.2260 11.3762 117.0000 74.6000 10.8700
3713.0736 3713.0736 11.3800 117.0000 74.8000 10.9100
3712.9212 3712.9212 11.4000 117.0000 73.6077 10.9438
3712.7688 3712.7688 11.4000 117.0000 69.2864 10.9700
3712.6164 3712.6164 11.4200 117.0000 67.5000 11.0000
3712.4640 3712.4640 11.4300 117.0000 64.5136 11.0000
3712.3116 3712.3116 11.4300 117.0000 62.2000 11.0148
3712.1592 3712.1592 11.4300 117.1894 59.8000 11.0300
3712.0068 3712.0068 11.4000 117.0000 57.4000 11.0300
3711.8544 3711.8544 11.3800 117.0000 57.8000 11.0300
3711.7020 3711.7020 11.3800 117.0000 61.0000 11.0400
3711.5496 3711.5496 11.3800 117.0000 68.7368 11.0800
3711.3972 3711.3972 11.3800 117.0000 74.8767 11.1500
3711.2448 3711.2448 11.3800 117.0000 80.3000 11.1800
3711.0924 3711.0924 11.3800 117.0000 85.7000 11.2500
3710.9400 3710.9400 11.3800 113.0000 90.3000 11.2879
3710.7876 3710.7876 11.4000 113.0000 99.0000 11.3000
3710.6352 3710.6352 11.4000 109.0000 101.5289 11.3300
3710.4828 3710.4828 11.4000 108.0000 102.0000 11.3300
3710.3304 3710.3304 11.4000 103.0000 97.2000 11.3600
3710.1780 3710.1780 11.4000 103.0000 89.3000 11.3600
3710.0256 3710.0256 11.4000 103.0000 85.1743 11.3600
3709.8732 3709.8732 11.4000 103.0000 82.5000 11.3600
3709.7208 3709.7208 11.4000 103.0000 79.3000 11.3300
3709.5684 3709.5684 11.3909 103.0000 76.3000 11.3000
3709.4160 3709.4160 11.3800 103.0000 72.2397 11.3000
3709.2636 3709.2636 11.3800 103.0000 68.1971 11.3000
3709.1112 3709.1112 11.3600 103.0000 65.6649 11.3000
3708.9588 3708.9588 11.3600 103.0000 67.6000 11.3000
3708.8064 3708.8064 11.3300 103.0000 69.3497 11.2850
3708.6540 3708.6540 11.3100 108.0000 70.5118 11.2504
3708.5016 3708.5016 11.2800 108.0000 68.7000 11.2100
3708.3492 3708.3492 11.2300 108.0000 62.5000 11.1800
3708.1968 3708.1968 11.2100 109.0000 54.3000 11.1500
3708.0444 3708.0444 11.1800 109.0000 49.6372 11.1500
3707.8920 3707.8920 11.1800 109.0000 47.9000 11.1200
3707.7396 3707.7396 11.1800 109.0000 45.7510 11.1200
3707.5872 3707.5872 11.1600 109.0000 45.7000 11.1200
3707.4348 3707.4348 11.1300 109.0000 44.3000 11.1015
3707.2824 3707.2824 11.0900 112.0000 42.4000 11.0100
3707.1300 3707.1300 11.0700 113.0000 42.5224 10.9700
3706.9776 3706.9776 11.0274 113.0000 42.1000 10.9100
3706.8252 3706.8252 11.0000 113.0000 40.4301 10.8700
3706.6728 3706.6728 11.0000 113.0000 38.1368 10.8500
3706.5204 3706.5204 10.9200 117.0000 35.8000 10.7900
3706.3680 3706.3680 10.9200 117.0000 34.8000 10.7900
3706.2156 3706.2156 10.9200 123.0000 36.0000 10.7900
3706.0632 3706.0632 10.9200 123.0000 36.3000 10.8016
3705.9108 3705.9108 10.9500 123.0000 36.5430 10.8200
3705.7584 3705.7584 10.9500 127.0000 40.9000 10.8500
3705.6060 3705.6060 10.9800 127.0000 48.7078 10.8800
3705.4536 3705.4536 11.0400 127.0000 59.8000 10.9700
3705.3012 3705.3012 11.1000 127.0000 69.6000 11.0800
3705.1488 3705.1488 11.1400 129.0000 77.7000 11.1600
3704.9964 3704.9964 11.1900 129.0000 79.9000 11.2400
3704.8440 3704.8440 11.2600 129.0000 79.6000 11.3200
3704.6916 3704.6916 11.3100 129.0000 78.3000 11.3900
3704.5392 3704.5392 11.3300 127.0000 77.1000 11.4200
3704.3868 3704.3868 11.3600 127.0000 75.0000 11.4800
3704.2344 3704.2344 11.4500 127.0000 73.2000 11.5289
3704.0820 3704.0820 11.4800 127.0000 72.5000 11.5400
3703.9296 3703.9296 11.5000 127.0000 70.3000 11.5900
3703.7772 3703.7772 11.5200 127.0000 67.4682 11.6433
3703.6248 3703.6248 11.5300 127.0000 66.2000 11.6500
3703.4724 3703.4724 11.5300 127.0000 64.6000 11.7000
3703.3200 3703.3200 11.5300 127.0000 65.6000 11.7276
3703.1676 3703.1676 11.5000 123.0000 66.5275 11.7400
3703.0152 3703.0152 11.5000 123.0000 66.0146 11.7600
3702.8628 3702.8628 11.5000 123.0000 68.5801 11.7600
3702.7104 3702.7104 11.5000 123.0000 70.9000 11.7900
3702.5580 3702.5580 11.5000 123.0000 74.2000 11.8412
3702.4056 3702.4056 11.5300 123.0000 77.0633 11.8800
3702.2532 3702.2532 11.5800 123.0000 78.8855 11.9300
3702.1008 3702.1008 11.6160 123.0000 78.7597 11.9600
3701.9484 3701.9484 11.7100 123.0000 78.5000 12.0200
3701.7960 3701.7960 11.7700 123.0000 79.9000 12.0700
3701.6436 3701.6436 11.7900 127.0000 78.5000 12.1100
3701.4912 3701.4912 11.8400 123.0000 80.1000 12.1600
3701.3388 3701.3388 11.8600 123.0000 81.7000 12.1900
3701.1864 3701.1864 11.9000 127.0000 82.2388 12.2300
3701.0340 3701.0340 12.2587 127.0000 84.2190 12.3000
3700.8816 3700.8816 13.2224 127.0000 86.5448 12.4200
3700.7292 3700.7292 14.6100 124.0000 86.7000 12.4500
3700.5768 3700.5768 14.6400 128.0000 85.8000 12.4200
3700.4244 3700.4244 14.6400 128.0000 81.1000 12.4200
3700.2720 3700.2720 14.5200 128.0000 74.8211 12.4200
3700.1196 3700.1196 14.0253 129.0000 69.5000 12.3600
3699.9672 3699.9672 12.4405 130.0000 63.5000 12.3663
3699.8148 3699.8148 12.0800 130.0000 60.4000 12.5100
3699.6624 3699.6624 12.0700 130.0000 56.4038 12.6000
3699.5100 3699.5100 12.0675 130.0000 52.4000 12.6300
3699.3576 3699.3576 12.0500 132.2635 52.0868 12.6300
3699.2052 3699.2052 12.0030 132.0000 51.4295 12.6300
3699.0528 3699.0528 12.0000 132.0000 50.2000 12.6500
3698.9004 3698.9004 12.0000 129.0000 50.9604 12.6800
3698.7480 3698.7480 12.0500 132.0000 51.8381 12.7300
3698.5956 3698.5956 12.0700 132.0000 51.0000 12.7600
3698.4432 3698.4432 12.0900 132.0000 51.4000 12.7800
3698.2908 3698.2908 12.1000 132.0000 51.2171 12.8100
3698.1384 3698.1384 12.1200 132.0000 50.2223 12.8106
3697.9860 3697.9860 12.1200 132.0000 52.9392 12.8300
3697.8336 3697.8336 12.1200 136.0000 54.9072 12.8400
3697.6812 3697.6812 12.1400 136.0000 53.6510 12.8600
3697.5288 3697.5288 12.1400 136.0000 53.6000 12.8600
3697.3764 3697.3764 12.1400 136.0000 54.7770 12.8800
3697.2240 3697.2240 12.1400 136.0000 59.1000 12.8800
3697.0716 3697.0716 12.1400 139.0000 64.9000 12.8800
3696.9192 3696.9192 12.1300 139.0000 69.7000 12.8800
3696.7668 3696.7668 12.1400 139.0000 73.2898 12.8800
3696.6144 3696.6144 12.1400 139.0000 73.4258 12.8700
3696.4620 3696.4620 12.1300 139.0000 74.3000 12.8600
3696.3096 3696.3096 12.1400 139.0000 71.2000 12.8319
3696.1572 3696.1572 12.1400 142.0000 62.9000 12.8100
3696.0048 3696.0048 12.1400 142.0000 61.9000 12.7700
3695.8524 3695.8524 12.1300 142.0000 62.1000 12.7600
3695.7000 3695.7000 12.1326 142.0000 62.2000 12.7300
3695.5476 3695.5476 12.1300 142.0000 65.1000 12.7200
3695.3952 3695.3952 12.1300 142.0000 65.0387 12.6800
3695.2428 3695.2428 12.1200 144.0000 64.5524 12.6400
3695.0904 3695.0904 12.1200 143.3722 64.9000 12.6000
3694.9380 3694.9380 12.1000 144.0000 63.1539 12.5500
3694.7856 3694.7856 12.0700 144.0000 64.4000 12.5000
3694.6332 3694.6332 12.0500 142.0000 63.0000 12.4288
3694.4808 3694.4808 12.0300 142.0000 63.9000 12.3700
3694.3284 3694.3284 12.0000 142.0000 68.0175 12.3100
3694.1760 3694.1760 11.9800 142.0000 71.1000 12.2900
3694.0236 3694.0236 11.9600 142.0000 78.0000 12.2794
3693.8712 3693.8712 11.9300 142.0000 81.0000 12.2300
3693.7188 3693.7188 11.8933 142.0000 80.6000 12.1967
3693.5664 3693.5664 11.8475 142.0000 82.1000 12.1200
3693.4140 3693.4140 11.8200 142.0000 82.9000 12.0700
3693.2616 3693.2616 11.7900 142.0000 81.0000 11.9900
3693.1092 3693.1092 11.7400 142.0000 82.1000 11.9300
3692.9568 3692.9568 11.7000 142.0000 82.4000 11.8659
3692.8044 3692.8044 11.6500 142.0000 80.5000 11.7700
3692.6520 3692.6520 11.6100 142.0000 77.7000 11.7000
3692.4996 3692.4996 11.5800 142.0000 69.2000 11.5400
3692.3472 3692.3472 11.5400 142.0000 58.2000 11.4171
3692.1948 3692.1948 11.5000 142.0000 47.7950 11.3019
3692.0424 3692.0424 11.4500 142.0000 41.8000 11.2071
3691.8900 3691.8900 11.4000 142.0000 40.3000 11.1200
3691.7376 3691.7376 11.3300 142.0000 40.2000 11.0376
3691.5852 3691.5852 11.2600 142.0000 41.7000 10.9400
3691.4328 3691.4328 11.1700 142.0000 42.5000 10.8284
3691.2804 3691.2804 11.1300 142.0000 42.2000 10.7900
3691.1280 3691.1280 11.1083 142.0000 42.6000 10.7600
3690.9756 3690.9756 11.0800 144.0000 41.9000 10.6900
3690.8232 3690.8232 11.0400 142.0000 42.3000 10.6589
3690.6708 3690.6708 10.9838 142.0000 43.7000 10.5700
3690.5184 3690.5184 10.9000 142.0000 44.8095 10.4700
3690.3660 3690.3660 10.8500 142.0000 45.1000 10.4400
3690.2136 3690.2136 10.7900 142.0000 44.6297 10.4200
3690.0612 3690.0612 10.7400 143.5148 42.5485 10.3724
3689.9088 3689.9088 10.6600 142.0000 40.3000 10.2400
3689.7564 3689.7564 10.6800 144.0000 41.3000 10.4149
3689.6040 3689.6040 10.7200 144.0000 43.1639 10.4700
3689.4516 3689.4516 10.7541 148.0000 45.6000 10.5000
3689.2992 3689.2992 10.7900 148.0000 47.7000 10.5100
3689.1468 3689.1468 10.7900 148.0000 48.3000 10.5000
3688.9944 3688.9944 10.7900 148.0000 46.9000 10.5000
3688.8420 3688.8420 10.7700 148.0000 45.3000 10.5000
3688.6896 3688.6896 10.7700 150.0000 45.1000 10.5000
3688.5372 3688.5372 10.7700 150.0000 44.5000 10.5000
3688.3848 3688.3848 10.7400 150.0000 45.2000 10.4779
3688.2324 3688.2324 10.7500 154.0000 48.0000 10.5000
3688.0800 3688.0800 10.7400 154.0000 48.8000 10.5072
3687.9276 3687.9276 10.7623 154.0000 50.7683 10.5300
3687.7752 3687.7752 10.7900 154.0000 52.4522 10.5700
3687.6228 3687.6228 10.8000 154.0000 50.7000 10.5700
3687.4704 3687.4704 10.8066 154.0000 49.5000 10.5700
3687.3180 3687.3180 10.8183 154.0000 48.3000 10.5300
3687.1656 3687.1656 10.8200 154.0000 46.5000 10.5000
3687.0132 3687.0132 10.8000 154.0000 47.8000 10.4755
3686.8608 3686.8608 10.8000 154.0000 50.6000 10.4700
3686.7084 3686.7084 10.8200 158.0000 52.7000 10.5000
3686.5560 3686.5560 10.8200 158.0000 53.9398 10.5613
3686.4036 3686.4036 10.8200 158.0000 54.8957 10.5700
3686.2512 3686.2512 10.8200 158.5013 53.0499 10.5700
3686.0988 3686.0988 10.8200 159.0000 50.6000 10.5300
3685.9464 3685.9464 10.8200 159.0000 49.7000 10.5700
3685.7940 3685.7939 10.8700 159.0000 45.5000 10.5700
3685.6416 3685.6416 10.9000 159.0000 43.0000 10.5300
3685.4892 3685.4892 10.9000 159.0000 41.1176 10.5400
3685.3368 3685.3368 10.9200 163.0000 41.6000 10.7638
3685.1844 3685.1844 10.9283 163.0000 42.7000 10.9783
3685.0320 3685.0320 11.0500 163.0000 44.8346 11.2400
3684.8796 3684.8796 11.0800 163.0000 48.0000 11.3386
3684.7272 3684.7272 11.1300 163.0000 53.1000 11.4800
3684.5748 3684.5748 11.1600 163.0000 57.0000 11.5500
3684.4224 3684.4224 11.1600 168.0000 60.9585 11.6500
3684.2700 3684.2700 11.1600 172.0000 63.3000 11.7400
3684.1176 3684.1176 11.1700 172.0000 61.6000 11.8200
3683.9652 3683.9652 11.1800 176.0000 61.2819 11.8900
3683.8128 3683.8128 11.1800 176.0000 59.2861 11.9300
3683.6604 3683.6604 11.1800 180.0000 55.6000 11.9900
3683.5080 3683.5080 11.1900 180.0000 53.2000 12.0116
3683.3556 3683.3556 11.2100 184.0000 51.1000 12.0600
3683.2032 3683.2032 11.2100 184.0000 49.5085 12.1000
3683.0508 3683.0508 11.2100 184.0000 50.3202 12.1500
3682.8984 3682.8984 11.2100 184.0000 49.4804 12.2100
3682.7460 3682.7460 11.2100 188.0000 47.6000 12.2952
3682.5936 3682.5936 11.2100 188.0000 48.0031 12.4700
3682.4412 3682.4412 11.1800 188.0000 48.5753 12.4925
3682.2888 3682.2888 11.1800 188.0000 49.8000 12.5000
3682.1364 3682.1364 11.1800 188.0000 50.3069 12.5200
3681.9840 3681.9840 11.1600 188.0000 49.2000 12.5200
3681.8316 3681.8316 11.1400 188.0000 47.4000 12.5200
3681.6792 3681.6792 11.1300 188.0000 45.5000 12.5200
3681.5268 3681.5268 11.1000 192.0000 44.8589 12.5200
3681.3744 3681.3744 11.0800 192.0000 44.8839 12.4800
3681.2220 3681.2220 11.0500 192.0000 44.4000 12.4700
3681.0696 3681.0696 11.0300 192.0000 45.0154 12.4500
3680.9172 3680.9172 11.0000 192.0000 46.5000 12.4300
3680.7648 3680.7648 10.9800 192.0000 45.9000 12.4200
3680.6124 3680.6124 10.9600 197.0000 45.6000 12.4500
3680.4600 3680.4600 10.9300 197.0000 48.3000 12.4600
3680.3076 3680.3076 10.9100 197.0000 52.6000 12.4720
3680.1552 3680.1552 10.9200 197.0000 57.4000 12.5800
3680.0028 3680.0028 10.9800 197.0000 63.4000 12.6300
3679.8504 3679.8504 10.9800 197.0000 65.6000 12.6300
3679.6980 3679.6980 10.9800 197.0000 66.0150 12.6300
3679.5456 3679.5456 10.9800 197.0000 66.9000 12.6400
3679.3932 3679.3932 10.9800 197.0000 65.3000 12.6500
3679.2408 3679.2408 10.9900 197.0000 62.1000 12.6300
3679.0884 3679.0884 10.9800 197.0000 56.4000 12.6300
3678.9360 3678.9360 10.9800 197.0000 49.1000 12.6300
3678.7836 3678.7836 10.9200 197.0000 42.3000 12.5800
3678.6312 3678.6312 10.8573 198.0605 37.5000 12.5200
3678.4788 3678.4788 10.6905 197.0000 35.5000 12.2900
3678.3264 3678.3264 10.6400 197.0000 35.5000 12.2600
3678.1740 3678.1740 10.6400 201.0000 36.3965 12.2600
3678.0216 3678.0216 10.6400 201.0000 39.1882 12.2900
3677.8692 3677.8692 10.6900 201.0000 40.2000 12.3489
3677.7168 3677.7168 10.6900 201.0000 41.3000 12.3700
3677.5644 3677.5644 10.7200 204.0000 43.4000 12.4283
3677.4120 3677.4120 10.7900 206.0000 44.2967 12.6132
3677.2596 3677.2596 10.8000 206.0000 48.2000 12.6300
3677.1072 3677.1072 10.8200 206.0000 52.0628 12.6800
3676.9548 3676.9548 10.8476 204.0000 56.4000 12.6800
3676.8024 3676.8024 10.8500 204.0000 59.3000 12.7100
3676.6500 3676.6500 10.8500 204.0000 62.2000 12.7100
3676.4976 3676.4976 10.8500 204.0000 62.2808 12.7100
3676.3452 3676.3452 10.8700 204.0000 61.3703 12.7100
3676.1928 3676.1928 10.8700 204.0000 61.2805 12.7100
3676.0404 3676.0404 10.8700 204.0000 63.8130 12.7100
3675.8880 3675.8880 10.8700 204.0000 68.4000 12.7100
3675.7356 3675.7356 10.8500 201.0000 70.8649 12.7300
3675.5832 3675.5832 10.8200 201.0000 68.3575 12.7200
3675.4308 3675.4308 10.6470 204.0000 53.7191 12.5385
3675.2784 3675.2784 10.5300 204.0000 37.8315 12.4500
3675.1260 3675.1260 10.5300 201.0000 33.5003 12.4450
3674.9736 3674.9736 10.5400 201.0000 34.4000 12.4800
3674.8212 3674.8212 10.6600 201.0000 40.1000 12.6400
3674.6688 3674.6688 10.7494 201.0000 47.8000 12.7200
3674.5164 3674.5164 10.8200 201.0000 53.6000 12.7600
3674.3640 3674.3640 10.8500 201.0000 56.9000 12.7800
3674.2116 3674.2116 10.8700 201.0000 58.1000 12.8100
3674.0592 3674.0592 10.8700 201.0000 58.3000 12.8300
3673.9068 3673.9068 10.9000 201.0000 60.3549 12.8300
3673.7544 3673.7544 10.9000 201.0000 61.4000 12.8300
3673.6020 3673.6020 10.8700 201.0000 61.5000 12.8300
3673.4496 3673.4496 10.8418 201.0000 59.0890 12.8418
3673.2972 3673.2972 10.7500 201.0000 55.3181 12.8600
3673.1448 3673.1448 10.7200 201.0000 51.1000 12.8600
3672.9924 3672.9924 10.7000 201.0000 46.3000 12.9100
3672.8400 3672.8400 10.6800 201.0000 44.8000 12.9300
3672.6876 3672.6876 10.6600 201.0000 42.9641 12.9600
3672.5352 3672.5352 10.6331 201.0000 41.4000 12.9800
3672.3828 3672.3828 10.6100 201.0000 40.2000 12.9800
3672.2304 3672.2304 10.6100 201.0000 39.8614 13.0100
3672.0780 3672.0780 10.6100 201.0000 41.0628 13.0300
3671.9256 3671.9256 10.6100 201.0000 45.0000 13.0700
3671.7732 3671.7732 10.6600 201.0000 48.5000 13.1100
3671.6208 3671.6208 10.7200 201.0000 50.6241 13.1800
3671.4684 3671.4684 10.7400 201.0000 53.0000 13.1800
3671.3160 3671.3160 10.7777 201.0000 52.3000 13.1800
3671.1636 3671.1636 10.8100 201.0000 52.9000 13.1800
3671.0112 3671.0112 10.8500 201.0000 53.7000 13.2100
3670.8588 3670.8588 10.9000 201.0000 54.0000 13.2793
3670.7064 3670.7064 10.9200 201.0000 55.0000 13.3343
3670.5540 3670.5540 10.9800 197.0000 55.4000 13.4094
3670.4016 3670.4016 11.0500 197.0000 55.1000 13.4900
3670.2492 3670.2492 11.0500 197.0000 55.9000 13.4900
3670.0968 3670.0968 11.0800 197.0000 57.7000 13.4900
3669.9444 3669.9444 11.0800 195.0000 57.4774 13.4900
3669.7920 3669.7920 11.1130 192.0000 57.5000 13.4900
3669.6396 3669.6396 11.1300 192.0000 55.8190 13.4700
3669.4872 3669.4872 11.1800 192.0000 54.1000 13.4700
3669.3348 3669.3348 11.2100 192.0000 55.4267 13.4700
3669.1824 3669.1824 11.2300 192.0000 55.5756 13.4500
3669.0300 3669.0300 11.2400 192.0000 55.1000 13.4200
3668.8776 3668.8776 11.2400 192.0000 52.6000 13.4200
3668.7252 3668.7252 11.2300 192.0000 50.8000 13.4000
3668.5728 3668.5728 11.2300 192.0000 49.5619 13.3500
3668.4204 3668.4204 11.2300 192.0000 48.2000 13.3300
3668.2680 3668.2680 11.2300 192.0000 47.1000 13.3000
3668.1156 3668.1156 11.2300 192.0000 45.6000 13.3000
3667.9632 3667.9632 11.2400 192.0000 42.7927 13.3000
3667.8108 3667.8108 11.2300 192.0000 41.1000 13.3000
3667.6584 3667.6584 11.2300 192.0000 41.2000 13.3000
3667.5060 3667.5060 11.2300 192.0000 40.5240 13.3100
3667.3536 3667.3536 11.2300 192.0000 43.6914 13.3300
3667.2012 3667.2012 11.2300 192.0000 46.6000 13.3400
3667.0488 3667.0488 11.2300 197.0000 48.8000 13.3300
3666.8964 3666.8964 11.2300 197.0000 54.1000 13.3300
3666.7440 3666.7440 11.2300 197.0000 57.2000 13.2900
3666.5916 3666.5916 11.2100 195.0000 60.6000 13.2500
3666.4392 3666.4392 11.1800 197.0000 58.8404 13.2100
3666.2868 3666.2868 11.1564 195.0000 52.8910 13.1800
3666.1344 3666.1344 11.1000 195.0000 49.0000 13.1313
3665.9820 3665.9820 11.0300 197.0000 45.0000 13.0300
3665.8296 3665.8296 11.0300 197.0000 47.7000 13.0700
3665.6772 3665.6772 11.0800 195.0000 53.9000 13.2800
3665.5248 3665.5248 11.0800 195.0000 57.3732 13.3000
3665.3724 3665.3724 11.0800 195.0000 60.3000 13.3000
3665.2200 3665.2200 11.0800 195.0000 60.4768 13.3000
3665.0676 3665.0676 11.0900 195.0000 58.3000 13.3000
3664.9152 3664.9152 11.0800 195.0000 52.7999 13.3000
3664.7628 3664.7628 11.0800 192.0000 51.1179 13.2800
3664.6104 3664.6104 11.0500 192.0000 50.7000 13.1637
3664.4580 3664.4580 11.0300 192.0000 50.8797 13.1100
3664.3056 3664.3056 11.0000 192.0000 49.6000 13.0800
3664.1532 3664.1532 10.9500 192.0000 49.0000 13.0589
3664.0008 3664.0008 10.9000 192.0000 48.6000 13.0300
3663.8484 3663.8484 10.9000 192.0000 48.8048 13.0300
3663.6960 3663.6960 10.8700 192.0000 51.0508 13.0600
3663.5436 3663.5436 10.8500 192.0000 56.4814 13.0400
3663.3912 3663.3912 10.8200 192.0000 64.9000 13.0226
3663.2388 3663.2388 10.7900 192.0000 75.0000 13.0100
3663.0864 3663.0864 10.7900 192.0000 83.5216 12.9480
3662.9340 3662.9340 10.7300 192.0000 88.2501 12.8600
3662.7816 3662.7816 10.6600 192.0000 90.7857 12.8057
3662.6292 3662.6292 10.6600 195.0000 95.9126 12.7800
3662.4768 3662.4768 10.6600 195.0000 99.4000 12.7600
3662.3244 3662.3244 10.5614 192.0000 98.4000 12.3141
3662.1720 3662.1720 10.3400 192.0000 93.4000 11.8873
3662.0196 3662.0196 10.3600 192.0000 83.4000 11.8800
3661.8672 3661.8672 10.3900 197.0000 75.7026 11.8900
3661.7148 3661.7148 10.3900 195.0000 70.5000 11.8900
3661.5624 3661.5624 10.3900 195.0000 69.8000 11.8800
3661.4100 3661.4100 10.3900 195.0000 71.4804 11.8800
3661.2576 3661.2576 10.3600 199.0000 76.7000 11.8800
3661.1052 3661.1052 10.4600 197.6899 88.3205 12.4428
3660.9528 3660.9528 10.5300 201.0000 98.8000 12.7100
3660.8004 3660.8004 10.5600 201.0000 105.6000 12.9562
3660.6480 3660.6480 10.5600 199.0000 110.3000 13.1200
3660.4956 3660.4956 10.5800 199.0000 106.6000 13.2300
3660.3432 3660.3432 10.5800 199.0000 99.4000 13.2300
3660.1908 3660.1908 10.5800 199.0000 90.6000 13.2852
3660.0384 3660.0384 10.6900 199.0000 81.3000 13.6407
3659.8860 3659.8860 10.7200 208.0000 71.9000 14.1600
3659.7336 3659.7336 10.7200 208.0000 66.0000 14.1600
3659.5812 3659.5812 10.7200 210.0000 62.0000 14.0132
3659.4288 3659.4288 10.7798 213.0000 58.5000 13.2400
3659.2764 3659.2764 10.9839 210.0000 55.7000 13.1400
3659.1240 3659.1240 11.1100 213.0000 55.1000 13.0910
3658.9716 3658.9716 11.1700 213.0000 56.0249 13.0800
3658.8192 3658.8192 11.1800 219.0000 58.4687 13.0800
3658.6668 3658.6668 11.2234 219.0000 60.6000 13.0600
3658.5144 3658.5144 11.3000 221.0000 59.8000 13.0600
3658.3620 3658.3620 11.3600 221.0000 60.2000 13.0900
3658.2096 3658.2096 11.4077 221.0000 61.1000 13.1100
3658.0572 3658.0572 11.4500 224.0000 62.0715 13.1100
3657.9048 3657.9048 11.4800 228.0000 64.2000 13.1100
3657.7524 3657.7524 11.5310 228.0000 64.5896 13.1100
3657.6000 3657.6000 11.5800 228.0000 64.1000 13.1100
3657.4476 3657.4476 11.6000 228.0000 65.2210 13.1100
3657.2952 3657.2952 11.6500 228.0000 67.0000 13.1164
3657.1428 3657.1428 11.7000 230.0000 70.3773 13.1300
3656.9904 3656.9904 11.7400 233.0000 72.8664 13.1600
3656.8380 3656.8380 11.7900 233.0000 75.0233 13.1900
3656.6856 3656.6856 11.8500 233.0000 76.3233 13.2300
3656.5332 3656.5332 11.9100 233.0000 72.8000 13.2800
3656.3808 3656.3808 11.9551 233.0000 70.7000 13.3000
3656.2284 3656.2284 11.9800 237.0000 67.0000 13.3500
3656.0760 3656.0760 12.0000 237.0000 65.3000 13.3500
3655.9236 3655.9236 12.0300 237.0000 66.6000 13.3500
3655.7712 3655.7712 12.0300 237.0000 67.1028 13.3500
3655.6188 3655.6188 12.0500 237.0000 68.4000 13.3500
3655.4664 3655.4664 12.0500 237.0000 67.5000 13.3500
3655.3140 3655.3140 12.0400 237.0000 66.1000 13.3500
3655.1616 3655.1616 12.0500 237.0000 66.6000 13.3500
3655.0092 3655.0092 12.0500 237.0000 66.7000 13.3500
