WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
3793.285   112.9000   10.99000   401.700    627.1000   2.552000   0.203000    17.07000   166.0000   324.2000    4189.000   
3793.132   112.5000   11.00000   407.400    627.7999   2.558000   0.208000    17.09000   163.6000   314.0000    4112.000   
3792.980   107.3000   10.99000   405.300    625.1000   2.564000   0.206000    16.97000   174.0000   308.0000    4096.000   
3792.828   99.4000    11.00000   402.600    620.7000   2.567000   0.202000    16.92000   152.0000   336.0000    4152.000   
3792.675   94.8000    10.99000   398.700    614.7999   2.568000   0.195000    16.97000   176.0000   359.5000    4216.000   
3792.523   95.2000    10.97000   395.300    604.0000   2.568000   0.181000    16.79000   209.0000   409.0000    4246.000   
3792.371   97.2000    10.74000   386.800    576.6000   2.570000   0.152000    16.47000   218.1000   401.0000    4106.000   
3792.218   98.5000    10.33000   364.400    545.2000   2.558000   0.107000    16.47000   203.0000   405.0000    4098.000   
3792.066   99.6000    10.07000   375.800    546.7000   2.475000   0.070000    17.12000   203.0000   389.6000    4052.000   
3791.913   99.5000    10.91000   482.900    589.4000   2.315000   0.066000    17.38000   196.9000   392.0000    4084.000   
3791.761   98.3000    11.22000   654.000    641.1000   2.156000   0.086000    17.92000   200.9000   412.1000    4171.000   
3791.608   97.6000    11.22000   793.700    667.5000   2.064000   0.105000    18.44000   189.8000   395.0000    4216.000   
3791.456   99.0000    11.22000   845.900    673.9000   2.036000   0.115000    19.10000   189.1000   363.0000    4262.000   
3791.304   100.3000   11.22000   847.500    677.1000   2.037000   0.122000    20.27000   155.0000   354.4000    4244.000   
3791.151   99.7000    11.22000   838.400    676.7000   2.055000   0.132000    21.91000   135.6000   307.0000    4327.000   
3790.999   100.3000   11.15000   799.100    671.5000   2.098000   0.150000    23.46000   142.0000   335.3000    4148.000   
3790.847   105.3000   10.81000   710.700    667.4000   2.182000   0.175000    23.74000   173.7000   328.2000    4056.000   
3790.694   112.2000   10.51000   604.200    666.4000   2.293000   0.198000    22.11000   173.7000   339.3000    4191.000   
3790.542   116.3000   11.02000   526.300    661.2999   2.391000   0.209000    19.62000   165.6000   338.0000    4236.000   
3790.389   114.4000   10.91000   487.400    648.2000   2.451000   0.205000    18.80000   155.0000   348.4000    4290.000   
3790.237   109.3000   10.90000   465.900    630.0000   2.478000   0.192000    19.49000   159.5000   335.0000    4195.000   
3790.084   104.6000   10.89000   445.700    614.6000   2.489000   0.178000    20.57000   155.0000   317.0000    4133.000   
3789.932   103.2000   10.88000   434.700    607.5000   2.489000   0.170000    20.94000   166.0000   338.0000    4226.000   
3789.780   106.6000   10.77000   434.800    611.4000   2.482000   0.168000    20.45000   163.0000   337.6000    4289.000   
3789.627   111.0000   10.38000   441.100    607.4000   2.477000   0.160000    19.91000   165.3000   324.0000    4317.000   
3789.475   111.7000   10.66000   437.500    580.7000   2.480000   0.141000    19.23000   165.0000   329.2000    4377.000   
3789.323   108.2000   10.01000   408.300    546.6000   2.500000   0.119000    19.21000   176.7000   369.3000    4172.000   
3789.170   103.5000   9.77000    364.600    525.6000   2.536000   0.107000    18.33000   210.2000   402.0000    4020.000   
3789.018   100.6000   9.78000    330.400    521.9000   2.577000   0.105000    16.53000   256.7000   408.0000    4056.000   
3788.865   98.1000    9.77000    314.900    512.0000   2.609000   0.095000    14.65000   254.5000   405.0000    4157.000   
3788.713   95.1000    9.77000    302.200    488.6000   2.627000   0.072000    13.20000   259.5000   413.0000    4205.000   
3788.561   92.5000    9.75000    284.900    463.1000   2.636000   0.044000    12.46000   255.0000   416.0000    4257.000   
3788.408   91.6000    9.73000    268.200    444.5000   2.643000   0.025000    12.35000   254.0000   415.0000    4312.000   
3788.256   92.3000    9.70000    252.300    438.1000   2.659000   0.021000    12.50000   259.0000   395.0000    4212.000   
3788.104   93.4000    9.69000    238.600    436.6000   2.687000   0.023000    12.55000   256.0000   398.0000    4109.000   
3787.951   94.7000    9.69000    227.800    433.2000   2.715000   0.022000    12.46000   246.5000   421.2000    4094.000   
3787.798   94.5000    9.70000    223.100    431.4000   2.723000   0.017000    12.51000   248.4000   383.0000    4135.000   
3787.646   94.1000    9.69000    229.200    435.3000   2.703000   0.012000    13.20000   206.0000   351.5000    4202.000   
3787.494   96.9000    9.69000    243.800    441.0000   2.668000   0.010000    14.35000   187.8000   336.6000    4245.000   
3787.341   103.0000   9.69000    257.500    443.5000   2.639000   0.011000    15.51000   194.0000   348.4000    4153.000   
3787.189   108.9000   9.69000    262.700    442.1000   2.626000   0.010000    16.06000   193.9000   353.4000    4073.000   
3787.037   110.1000   9.69000    260.500    441.0000   2.627000   0.009000    16.06000   192.0000   340.4000    4074.000   
3786.884   108.0000   9.69000    257.700    441.2000   2.631000   0.009000    15.82000   202.0000   355.4000    4175.000   
3786.732   105.9000   9.69000    257.200    440.9000   2.632000   0.009000    15.56000   201.9000   364.6000    4219.000   
3786.579   104.9000   9.69000    258.600    443.0000   2.628000   0.010000    15.45000   202.0000   381.0000    4269.000   
3786.427   104.4000   9.68000    263.700    449.9000   2.617000   0.014000    15.82000   191.0000   346.9000    4225.000   
3786.274   103.3000   10.27000   273.700    458.8000   2.600000   0.019000    15.99000   184.6000   329.5000    4151.000   
3786.122   103.6000   10.32000   286.900    465.4000   2.577000   0.019000    16.29000   203.0000   333.3000    4001.000   
3785.970   106.9000   10.31000   304.300    471.6000   2.542000   0.022000    15.77000   187.8000   318.3000    4057.000   
3785.817   111.6000   10.32000   327.300    492.0000   2.505000   0.043000    14.82000   188.7000   357.0000    4148.000   
3785.665   114.3000   10.20000   351.000    525.7000   2.488000   0.084000    14.39000   201.0000   351.5000    4191.000   
3785.513   113.7000   9.96000    367.400    563.7999   2.501000   0.133000    14.76000   188.8000   327.0000    4234.000   
3785.360   113.1000   9.78000    378.000    603.7000   2.529000   0.180000    15.45000   187.0000   356.1000    4302.000   
3785.208   114.0000   10.35000   392.100    638.7999   2.554000   0.218000    15.45000   184.6000   355.0000    4272.000   
3785.055   114.9000   10.37000   408.800    664.7999   2.572000   0.243000    15.99000   188.0000   349.4000    4090.000   
3784.903   114.3000   10.36000   419.500    672.2000   2.582000   0.250000    16.53000   184.8000   348.0000    4075.000   
3784.750   111.9000   10.36000   424.400    660.7999   2.580000   0.237000    16.88000   181.0000   353.5000    4186.000   
3784.598   109.2000   10.30000   426.400    639.1000   2.566000   0.213000    16.96000   198.9000   353.4000    4225.000   
3784.446   108.6000   10.16000   423.600    616.7000   2.546000   0.191000    16.83000   190.0000   360.0000    4279.000   
3784.293   110.5000   10.00000   415.800    606.1000   2.532000   0.181000    16.68000   194.0000   361.0000    4264.000   
3784.141   112.2000   9.97000    408.500    609.0000   2.530000   0.183000    16.64000   192.0000   355.0000    4117.000   
3783.988   111.8000   9.97000    407.300    613.2999   2.537000   0.190000    16.84000   191.0000   361.0000    4061.000   
3783.836   111.8000   9.99000    404.600    614.6000   2.549000   0.197000    17.25000   175.0000   350.5000    4142.000   
3783.684   113.8000   10.12000   395.700    617.6000   2.568000   0.205000    17.77000   177.7000   335.0000    4201.000   
3783.531   114.8000   10.76000   386.200    619.9000   2.588000   0.210000    17.70000   182.0000   350.0000    4251.000   
3783.379   114.0000   10.81000   380.000    618.2999   2.602000   0.210000    17.46000   192.8000   352.0000    4317.000   
3783.227   113.2000   10.81000   377.800    611.9000   2.606000   0.202000    16.86000   182.0000   346.9000    4068.000   
3783.074   113.1000   10.81000   375.500    603.6000   2.603000   0.193000    16.36000   192.8000   354.0000    4083.000   
3782.922   111.8000   10.83000   373.600    598.2000   2.594000   0.184000    16.27000   186.0000   367.6000    4113.000   
3782.770   107.5000   10.72000   377.900    595.4000   2.580000   0.175000    16.55000   183.8000   339.0000    4179.000   
3782.617   102.1000   10.53000   384.300    584.6000   2.567000   0.158000    16.83000   190.0000   357.5000    4216.000   
3782.464   99.5000    10.36000   378.500    553.7999   2.562000   0.126000    16.68000   204.0000   358.0000    4280.000   
3782.312   100.8000   10.20000   355.800    510.8000   2.561000   0.081000    16.05000   207.0000   363.6000    4336.000   
3782.160   103.2000   10.19000   330.400    479.5000   2.552000   0.044000    15.08000   216.1000   359.0000    4395.000   
3782.007   104.1000   10.20000   320.800    479.1000   2.531000   0.037000    14.45000   202.0000   361.6000    4201.000   
3781.855   103.9000   10.18000   328.500    500.6000   2.515000   0.059000    14.32000   206.0000   347.0000    4113.000   
3781.703   104.7000   10.20000   342.500    533.0000   2.509000   0.094000    14.39000   207.0000   372.4000    4059.000   
3781.550   105.5000   10.26000   370.400    580.1000   2.496000   0.136000    14.67000   194.8000   369.0000    4142.000   
3781.398   105.0000   10.51000   420.900    632.5000   2.470000   0.178000    15.27000   182.0000   379.0000    4180.000   
3781.245   103.8000   10.52000   477.700    673.0000   2.445000   0.211000    16.58000   187.0000   371.0000    4168.000   
3781.093   101.7000   10.51000   516.600    686.2000   2.435000   0.224000    17.92000   190.0000   365.0000    4053.000   
3780.940   98.5000    10.51000   517.200    662.9000   2.450000   0.213000    18.48000   183.0000   367.0000    4103.000   
3780.788   94.9000    10.46000   473.600    605.0000   2.489000   0.174000    18.00000   220.0000   396.9000    4142.000   
3780.636   96.0000    10.40000   402.200    548.4000   2.525000   0.125000    16.97000   216.1000   364.6000    4196.000   
3780.483   103.9000   10.52000   366.100    546.2999   2.506000   0.101000    16.31000   175.7000   371.7000    4243.000   
3780.331   113.4000   10.91000   422.200    602.1000   2.419000   0.120000    16.53000   184.8000   350.5000    4306.000   
3780.179   119.1000   10.90000   536.100    662.6000   2.323000   0.156000    17.70000   173.7000   374.7000    4367.000   
3780.026   120.4000   10.91000   627.800    688.2000   2.270000   0.181000    18.69000   181.8000   351.5000    4377.000   
3779.874   119.8000   10.90000   661.300    693.7000   2.257000   0.193000    18.96000   182.8000   335.3000    4158.000   
3779.721   117.4000   10.91000   655.000    692.6000   2.272000   0.200000    18.57000   176.7000   366.0000    3996.000   
3779.569   113.6000   10.92000   619.100    680.9000   2.310000   0.201000    17.94000   191.0000   332.3000    4131.000   
3779.417   110.3000   10.90000   570.500    661.9000   2.351000   0.193000    17.27000   174.7000   310.0000    4195.000   
3779.264   108.7000   11.55000   538.400    648.6000   2.377000   0.187000    16.10000   193.0000   318.1000    4257.000   
3779.112   107.7000   11.39000   525.000    649.5000   2.391000   0.191000    15.04000   184.8000   318.0000    4323.000   
3778.959   106.9000   11.38000   511.400    652.4000   2.416000   0.202000    13.95000   187.0000   360.6000    4386.000   
3778.807   105.7000   11.34000   479.400    637.9000   2.464000   0.203000    13.43000   202.0000   378.0000    4418.000   
3778.654   104.4000   11.15000   432.600    604.0000   2.525000   0.192000    13.70000   211.0000   395.9000    4112.000   
3778.502   103.8000   11.02000   380.000    579.2999   2.583000   0.186000    14.09000   230.3000   393.0000    4018.000   
3778.350   103.6000   11.01000   340.500    590.9000   2.631000   0.202000    14.04000   240.0000   404.0000    4014.000   
3778.197   103.5000   10.81000   335.200    627.9000   2.660000   0.233000    13.74000   235.3000   404.0000    4117.000   
3778.045   110.5000   10.82000   368.600    651.0000   2.670000   0.247000    13.59000   219.1000   364.0000    4230.000   
3777.893   120.6000   10.75000   373.400    626.1000   2.645000   0.213000    14.35000   184.0000   334.6000    4285.000   
3777.740   130.1000   11.09000   391.900    616.7000   2.574000   0.176000    15.40000   163.2000   313.1000    4329.000   
3777.588   135.0000   11.71000   455.900    633.2000   2.456000   0.155000    16.55000   159.5000   315.3000    4380.000   
3777.436   135.0000   12.17000   557.600    660.0000   2.329000   0.151000    17.55000   147.9000   300.0000    4137.000   
3777.283   132.9000   12.18000   655.200    674.2999   2.235000   0.151000    18.07000   162.0000   306.0000    4033.000   
3777.130   128.5000   12.16000   712.000    678.2999   2.183000   0.151000    17.85000   158.0000   299.0000    4054.000   
3776.978   121.9000   12.17000   730.600    681.4000   2.162000   0.153000    17.31000   154.0000   306.0000    4129.000   
3776.826   116.3000   12.18000   735.800    681.2000   2.163000   0.158000    16.94000   157.0000   359.0000    4180.000   
