WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       SP           GR         LLD         LLS         RLLD        RLLS        TENS       
M          MV           GAPI       OHMM        OHMM        OHMM        OHMM        LB         
3512.564   67.80000     59.1000    1563.1477   1442.1150   1592.2083   1442.1150   3754.000   
3512.412   68.09999     59.5000    1588.5466   1452.1113   1633.0520   1492.7944   3744.000   
3512.259   68.00000     60.7000    1592.2083   1442.1150   1625.5486   1455.4595   3752.000   
3512.107   68.00000     62.6000    1581.2476   1442.1150   1545.2539   1442.1150   3751.000   
3511.955   68.09999     64.7000    1563.1477   1442.1150   1581.2476   1380.3845   3747.000   
3511.802   67.80000     65.8000    1577.6111   1462.1770   1527.5662   1445.4399   3740.000   
3511.650   67.59999     64.8000    1651.9614   1510.0798   1548.8167   1492.7944   3750.000   
3511.498   68.20000     62.3000    1698.2437   1577.6111   1702.1582   1559.5527   3754.000   
3511.345   68.80000     60.8000    1741.8066   1610.6458   1918.6687   1674.9426   3759.000   
3511.192   68.39999     60.6000    1753.8804   1595.8794   1811.3396   1725.8379   3763.000   
3511.040   68.09999     60.7000    1710.0154   1555.9653   1737.8008   1606.9414   3753.000   
3510.888   68.50000     61.2000    1610.6458   1479.1086   1610.6458   1419.0574   3761.000   
3510.735   68.50000     62.4000    1534.6172   1393.1570   1472.3125   1358.3130   3757.000   
3510.583   68.70000     63.9000    1489.3613   1352.0728   1425.6077   1297.1790   3759.000   
3510.431   68.20000     64.4000    1472.3125   1352.0728   1428.8938   1300.1697   3760.000   
3510.278   69.09999     63.8000    1503.1421   1364.5830   1517.0503   1386.7556   3742.000   
3510.125   69.70000     62.6000    1524.0530   1374.0420   1520.5471   1425.6077   3745.000   
3509.973   69.80000     60.5000    1513.5615   1370.8821   1625.5486   1415.7937   3746.000   
3509.821   69.70000     58.0000    1485.9353   1348.9631   1534.6172   1355.1892   3767.000   
3509.668   69.59999     56.9000    1468.9265   1318.2563   1386.7556   1285.2866   3770.000   
3509.516   69.30000     57.6000    1435.4895   1300.1697   1374.0420   1264.7363   3769.000   
3509.364   69.20000     58.7000    1442.1150   1309.1821   1428.8938   1285.2866   3762.000   
3509.211   69.20000     58.5000    1499.6853   1352.0728   1468.9265   1312.2000   3750.000   
3509.059   69.39999     57.8000    1566.7507   1402.8140   1555.9653   1402.8140   3756.000   
3508.907   69.09999     56.9000    1625.5486   1468.9265   1674.9426   1506.6069   3759.000   
3508.754   68.80000     56.0000    1690.4407   1513.5615   1713.9570   1513.5615   3754.000   
3508.602   68.70000     56.0000    1733.8042   1534.6172   1721.8687   1610.6458   3749.000   
3508.449   69.00000     56.7000    1741.8066   1527.5662   1803.0178   1545.2539   3743.000   
3508.297   69.30000     57.9000    1713.9570   1496.2354   1770.1084   1513.5615   3742.000   
3508.145   68.59999     58.4000    1682.6743   1432.1875   1702.1582   1458.8142   3751.000   
3507.992   68.70000     58.5000    1621.8101   1386.7556   1588.5466   1364.5830   3754.000   
3507.840   68.09999     59.6000    1559.5527   1336.5952   1552.3870   1294.1958   3759.000   
3507.688   67.89999     61.3000    1510.0798   1303.1667   1513.5615   1306.1707   3753.000   
3507.535   67.70000     62.1000    1496.2354   1291.2195   1452.1113   1270.5742   3747.000   
3507.382   67.50000     61.8000    1489.3613   1297.1790   1455.4595   1288.2493   3763.000   
3507.230   67.59999     61.3000    1506.6069   1303.1667   1510.0798   1303.1667   3764.000   
3507.078   67.50000     60.6000    1541.7002   1324.3413   1524.0530   1321.2957   3765.000   
3506.925   67.50000     59.6000    1584.8933   1355.1892   1603.2451   1333.5215   3749.000   
3506.773   66.89999     58.8000    1621.8101   1377.2092   1629.2957   1380.3845   3754.000   
3506.621   66.39999     58.5000    1648.1624   1383.5664   1671.0908   1442.1150   3753.000   
3506.468   66.09999     58.8000    1651.9614   1380.3845   1694.3381   1409.2886   3747.000   
3506.316   65.80000     59.6000    1618.0803   1348.9631   1659.5869   1358.3130   3754.000   
3506.163   65.59999     61.3000    1566.7507   1303.1667   1618.0803   1321.2957   3762.000   
3506.011   65.89999     63.8000    1524.0530   1279.3816   1452.1113   1227.4392   3765.000   
3505.858   65.39999     67.2000    1485.9353   1270.5742   1425.6077   1210.5979   3776.000   
3505.706   64.00000     71.9000    1465.5474   1270.5742   1479.1086   1282.3306   3784.000   
3505.554   64.20000     76.1000    1499.6853   1300.1697   1468.9265   1321.2957   3754.000   
3505.401   64.30000     76.2000    1513.5615   1312.2000   1506.6069   1318.2563   3746.000   
3505.249   63.90001     71.5000    1472.3125   1276.4385   1621.8101   1374.0420   3744.000   
3505.097   63.10000     65.3000    1415.7937   1205.0361   1503.1421   1270.5742   3745.000   
3504.944   62.80000     60.6000    1336.5952   1124.6052   1276.4385   1106.6235   3749.000   
3504.792   61.70000     58.8000    1241.6526   1032.7612   1180.3206   959.4009    3761.000   
3504.639   61.40000     58.3000    1185.7683   981.7482    1111.7317   914.1132    3762.000   
3504.487   61.10000     58.2000    1210.5979   986.2794    1148.1533   922.5712    3766.000   
3504.334   61.10000     58.8000    1256.0298   1037.5283   1224.6162   1016.2485   3754.000   
3504.182   61.80000     60.0000    1309.1821   1083.9270   1393.1570   1129.7959   3745.000   
3504.030   61.80000     60.6000    1339.6770   1116.8635   1415.7937   1210.5979   3757.000   
3503.877   62.00000     58.6000    1342.7649   1114.2942   1367.7285   1150.8005   3757.000   
3503.725   62.00000     55.7000    1306.1707   1081.4336   1312.2000   1083.9270   3758.000   
3503.573   61.40000     54.8000    1267.6516   1037.5283   1227.4392   1006.9316   3754.000   
3503.420   60.70000     56.8000    1258.9250   1018.5911   1207.8137   961.6123    3761.000   
3503.268   60.30000     59.4000    1285.2866   1039.9199   1227.4392   990.8320    3759.000   
3503.115   59.90000     60.2000    1352.0728   1083.9270   1333.5215   1054.3867   3749.000   
3502.963   59.50000     60.0000    1406.0474   1124.6052   1435.4895   1193.9878   3742.000   
3502.811   59.00000     58.9000    1452.1113   1153.4534   1559.5527   1230.2686   3745.000   
3502.658   58.60000     58.3000    1452.1113   1158.7771   1489.3613   1158.7771   3741.000   
3502.506   58.30000     59.4000    1435.4895   1132.4001   1448.7717   1132.4001   3747.000   
3502.354   58.00000     61.2000    1415.7937   1106.6235   1342.7649   1081.4336   3757.000   
3502.201   58.20000     61.8000    1432.1875   1122.0183   1342.7649   1069.0549   3759.000   
3502.048   57.50000     61.1000    1475.7061   1156.1121   1462.1770   1096.4780   3757.000   
3501.896   57.40000     60.7000    1552.3870   1207.8137   1570.3630   1235.9475   3757.000   
3501.744   56.80000     62.0000    1618.0803   1258.9250   1663.4124   1306.1707   3754.000   
3501.591   56.80000     64.6000    1636.8164   1288.2493   1733.8042   1336.5952   3752.000   
3501.439   56.10000     66.5000    1618.0803   1267.6516   1678.8035   1330.4546   3745.000   
3501.287   55.30000     66.2000    1513.5615   1185.7683   1555.9653   1244.5146   3747.000   
3501.134   55.20000     62.8000    1355.1892   1066.5964   1462.1770   1135.0110   3754.000   
3500.982   55.10000     58.3000    1185.7683   933.2543    1137.6272   895.3645    3769.000   
3500.829   55.00000     56.6000    1030.3860   803.5260    941.8895    737.9043    3762.000   
3500.677   54.70000     57.5000    895.3645    703.0721    843.3350    662.2167    3756.000   
3500.524   54.30000     57.7000    835.6029    657.6580    769.1302    595.6622    3746.000   
3500.372   54.10000     55.6000    822.2426    653.1306    785.2356    625.1726    3735.000   
3500.220   53.20000     53.8000    847.2273    674.5280    847.2273    668.3440    3742.000   
3500.067   53.20000     54.4000    885.1156    714.4965    874.9835    714.4965    3755.000   
3499.915   53.40000     55.6000    914.1132    741.3101    968.2780    774.4617    3759.000   
3499.763   52.30000     55.8000    931.1080    756.8328    952.7964    794.3284    3754.000   
3499.610   51.80000     55.4000    933.2543    760.3263    937.5618    756.8328    3756.000   
3499.458   51.40000     55.4000    916.2202    748.1696    922.5712    746.4486    3765.000   
3499.305   51.50000     55.7000    899.4976    731.1392    893.3054    732.8245    3760.000   
3499.153   51.40000     55.7000    877.0010    709.5779    885.1156    712.8529    3754.000   
3499.000   50.60000     55.6000    849.1803    690.2397    866.9618    712.8529    3765.000   
3498.848   50.40000     55.5000    833.6812    677.6416    820.3516    647.1427    3767.000   
3498.696   50.20000     55.9000    824.1378    674.5280    783.4297    653.1306    3763.000   
3498.543   49.70000     56.0000    829.8506    679.2036    812.8307    669.8845    3755.000   
3498.391   49.70000     54.4000    868.9602    712.8529    843.3350    693.4259    3766.000   
3498.238   49.50000     51.6000    912.0109    748.1696    895.3645    732.8245    3761.000   
3498.086   49.10000     49.8000    950.6046    774.4617    1011.5797   818.4650    3759.000   
3497.934   49.50000     50.0000    977.2372    796.1593    1000.0000   833.6812    3748.000   
3497.781   49.50000     51.9000    986.2794    803.5260    1011.5797   801.6781    3756.000   
3497.629   49.40000     54.9000    954.9926    781.6276    972.7469    801.6781    3763.000   
3497.477   48.70000     58.2000    931.1080    767.3615    939.7234    763.8356    3757.000   
3497.324   48.80000     60.1000    918.3326    767.3615    857.0380    714.4965    3751.000   
3497.172   47.90000     59.5000    933.2543    783.4297    881.0487    760.3263    3745.000   
3497.020   47.40000     58.5000    972.7469    820.3516    946.2373    799.8345    3753.000   
3496.867   47.40000     59.0000    1016.2485   864.9680    1042.3171   879.0225    3762.000   
3496.714   47.00000     61.0000    1039.9199   887.1559    1148.1533   957.1940    3762.000   
3496.562   47.00000     62.8000    1044.7202   895.3645    1071.5193   928.9662    3764.000   
3496.410   46.10000     62.6000    1025.6516   889.2008    1002.3051   879.0225    3757.000   
3496.257   46.00000     60.7000    979.4899    862.9788    966.0507    837.5294    3761.000   
3496.105   45.90000     59.1000    957.1940    851.1382    941.8895    851.1382    3756.000   
3495.953   45.10000     59.7000    937.5618    833.6812    926.8298    827.9421    3754.000   
3495.800   45.10000     61.2000    914.1132    818.4650    957.1940    860.9937    3751.000   
3495.648   44.60000     60.6000    883.0801    783.4297    903.6497    797.9945    3748.000   
3495.495   44.00000     57.9000    847.2273    753.3557    841.3950    756.8328    3745.000   
3495.343   44.00000     55.9000    812.8307    717.7942    787.0457    680.7693    3757.000   
3495.190   43.60000     56.6000    790.6786    703.0721    751.6227    672.9767    3761.000   
3495.038   43.30000     58.6000    801.6781    714.4965    781.6276    688.6523    3751.000   
3494.886   43.70000     59.4000    851.1382    760.3263    797.9945    722.7698    3731.000   
3494.733   43.70000     58.8000    912.0109    810.9609    897.4290    812.8307    3725.000   
3494.581   43.70000     58.4000    974.9897    870.9636    1032.7612   912.0109    3735.000   
3494.429   43.10000     59.9000    1051.9619   935.4055    1056.8174   920.4495    3758.000   
3494.276   42.40000     61.5000    1111.7317   986.2794    1099.0056   993.1160    3749.000   
3494.124   42.20000     61.5000    1153.4534   1023.2930   1180.3206   1042.3171   3743.000   
3493.971   41.80000     60.4000    1199.4993   1064.1428   1199.4993   1066.5964   3752.000   
3493.819   41.50000     59.1000    1247.3833   1096.4780   1241.6526   1104.0786   3752.000   
3493.667   40.70000     57.4000    1294.1958   1142.8784   1288.2493   1119.4380   3745.000   
3493.514   40.10000     55.4000    1355.1892   1196.7407   1333.5215   1161.4487   3745.000   
3493.362   39.80000     54.9000    1422.3291   1261.8276   1409.2886   1267.6516   3742.000   
3493.209   39.70000     55.6000    1520.5471   1339.6770   1506.6069   1342.7649   3746.000   
3493.057   39.80000     57.0000    1610.6458   1422.3291   1577.6111   1432.1875   3752.000   
3492.904   39.00000     58.6000    1671.0908   1475.7061   1782.3784   1499.6853   3746.000   
3492.752   38.60000     60.5000    1694.3381   1485.9353   1782.3784   1573.9829   3737.000   
3492.600   38.20000     62.1000    1648.1624   1419.0574   1710.0154   1538.1548   3742.000   
3492.447   37.30000     62.7000    1524.0530   1324.3413   1633.0520   1386.7556   3740.000   
3492.295   36.90000     62.1000    1399.5869   1207.8137   1333.5215   1111.7317   3742.000   
3492.143   36.40000     59.6000    1291.2195   1099.0056   1174.8972   1011.5797   3742.000   
3491.990   36.10000     57.2000    1233.1050   1049.5422   1156.1121   997.7002    3749.000   
3491.838   36.10000     57.1000    1258.9250   1083.9270   1169.4995   988.5529    3754.000   
3491.686   36.50000     58.7000    1306.1707   1124.6052   1342.7649   1145.5129   3753.000   
3491.533   35.90000     59.2000    1330.4546   1142.8784   1455.4595   1282.3306   3749.000   
3491.380   35.10000     57.8000    1312.2000   1132.4001   1412.5378   1210.5979   3730.000   
3491.228   34.50000     57.4000    1230.2686   1069.0549   1279.3816   1093.9563   3735.000   
3491.076   33.90000     58.8000    1122.0183   970.5099    1073.9890   941.8895    3737.000   
3490.923   32.90000     59.8000    1011.5797   877.0010    944.0607    827.9421    3740.000   
3490.771   32.40000     60.3000    918.3326    797.9945    903.6497    779.8300    3764.000   
3490.619   31.80000     61.7000    866.9618    751.6227    860.9937    744.7319    3756.000   
3490.466   31.60000     62.8000    845.2789    727.7798    814.7042    704.6931    3738.000   
3490.314   30.80000     62.0000    831.7639    719.4491    818.4650    707.9456    3729.000   
