WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       GR         MSFL       TT1        TT2        TT3        TT4        DT         ITT        ILD        ILM        TENS       
M          IN         GAPI       OHMM       US         US         US         US         US/F       MS         OHMM       OHMM       LB         
3917.796   11.22100   61.1623    2.600      308.0000   309.0000   428.0000   424.0000   61.08965   0.0        29.096     19.615     4113.535   
3917.644   11.26547   75.0245    3.691      311.0000   310.0000   432.0000   430.0000   62.64291   0.0        28.355     17.259     4154.710   
3917.491   11.24367   81.5065    4.129      312.0000   310.0000   436.0000   431.0000   63.62032   0.0        26.700     16.037     4167.520   
3917.338   11.08010   82.4277    2.958      311.0000   310.0000   436.0000   434.0000   63.66441   0.0        23.772     15.397     4148.915   
3917.186   10.94696   80.4613    2.905      311.0000   309.0000   444.0000   434.0000   62.99435   0.0        20.894     14.796     4122.685   
3917.034   10.84194   71.4120    12.072     310.0000   310.0000   444.0000   433.0000   62.25876   0.0        18.570     14.668     4087.915   
3916.881   10.75499   56.8543    2000.000   309.0000   310.0000   445.0000   434.0000   61.76743   0.0        17.508     14.802     4065.955   
3916.729   10.66776   46.8542    6.266      315.0000   310.0000   444.0000   434.0000   61.71210   0.0        16.783     15.106     4055.280   
3916.577   10.57593   48.6838    3.606      317.0000   310.0000   447.0000   434.0000   61.83400   0.0        16.599     15.083     4064.125   
3916.424   10.52514   62.2889    2000.000   322.0000   311.0000   446.0000   433.0000   61.87142   0.0        16.272     14.018     4054.365   
3916.271   10.50247   79.6611    2000.000   321.0000   312.0000   446.0000   433.0000   61.82069   0.0        15.821     12.645     4074.495   
3916.119   10.49387   90.8622    2000.000   322.0000   316.0000   446.0000   433.0000   61.77612   0.0        15.126     11.461     4094.016   
3915.967   10.48841   93.7791    2000.000   323.0000   319.0000   446.0000   440.0000   61.69212   0.0        14.706     10.864     4066.564   
3915.814   10.38511   95.3558    2000.000   322.0000   312.0000   447.0000   451.0000   61.55788   0.0        14.092     10.617     4062.905   
3915.662   10.26488   98.7210    2000.000   323.0000   312.0000   447.0000   452.0000   61.91862   0.0        13.369     10.661     4075.410   
3915.510   10.17220   101.3268   25.287     323.0000   311.0000   447.0000   438.0000   63.03384   0.0        12.726     10.645     4085.476   
3915.357   10.15928   102.2999   14.635     324.0000   311.0000   448.0000   435.0000   64.51433   0.0        12.469     10.661     4087.305   
3915.205   10.15584   101.5781   9.790      324.0000   312.0000   457.0000   435.0000   65.29904   0.0        12.787     10.827     4088.524   
3915.053   10.14063   100.5563   9.331      324.0000   311.0000   454.0000   436.0000   65.10652   0.0        13.766     11.178     4083.645   
3914.900   10.14235   99.8675    16.515     325.0000   312.0000   435.0000   435.0000   64.02254   0.0        15.155     11.714     4076.936   
3914.748   10.13087   97.6994    64.364     325.0000   310.0000   422.0000   435.0000   63.01392   0.0        16.266     12.646     4058.024   
3914.595   10.13948   90.4728    39.726     318.0000   310.0000   427.0000   434.0000   62.55223   0.0        17.037     14.305     4047.044   
3914.443   10.15842   77.9690    8.464      302.0000   309.0000   427.0000   432.0000   62.58351   0.0        17.805     17.019     4045.520   
3914.291   10.26603   60.2250    3.238      299.0000   303.0000   427.0000   428.0000   62.48153   0.0        19.007     21.030     4037.285   
3914.138   10.42327   43.0578    4.896      300.0000   298.0000   427.0000   427.0000   62.32635   0.0        21.197     25.616     4054.670   
3913.986   10.55183   30.9426    158.618    301.0000   298.0000   427.0000   422.0000   62.02046   0.0        24.707     29.067     4092.185   
3913.833   10.51653   25.6807    2000.000   300.0000   298.0000   428.0000   421.0000   61.51433   0.0        29.308     31.140     4097.675   
3913.681   10.33317   24.6714    11.488     301.0000   298.0000   428.0000   426.0000   60.85246   1.000000   34.161     33.503     4102.555   
3913.528   10.14321   26.1583    22.201     301.0000   298.0000   428.0000   426.0000   60.38169   0.0        37.621     37.014     4104.385   
3913.376   10.05454   26.6785    9.201      302.0000   298.0000   426.0000   424.0000   60.36839   0.0        38.940     41.489     4093.405   
3913.224   10.07348   26.8150    331.312    302.0000   298.0000   426.0000   423.0000   60.77612   0.0        38.399     45.388     4092.795   
3913.071   10.15153   25.5162    2000.000   302.0000   298.0000   424.0000   423.0000   61.36679   0.0        37.285     46.077     4090.965   
3912.919   10.34666   24.8626    2000.000   306.0000   300.0000   423.0000   424.0000   61.73869   0.0        36.038     42.307     4089.440   
3912.767   10.41208   24.2607    2000.000   306.0000   303.0000   423.0000   424.0000   61.85246   0.0        35.176     36.198     4097.370   
3912.614   10.39601   24.7311    2.481      304.0000   301.0000   426.0000   421.0000   61.80788   0.0        34.592     31.223     4110.180   
3912.462   10.25742   27.2456    2.070      303.0000   297.0000   426.0000   420.0000   61.78176   0.0        34.465     28.217     4117.500   
3912.309   10.22298   31.7402    7.806      304.0000   296.0000   426.0000   423.0000   61.81353   0.0        34.614     27.692     4112.314   
3912.157   10.22758   32.5938    7.668      304.0000   294.0000   425.0000   423.0000   61.64339   0.0        35.486     28.897     4098.895   
3912.004   10.24078   30.2660    5.075      304.0000   294.0000   426.0000   420.0000   61.42268   0.0        36.986     30.633     4076.325   
3911.852   10.26144   24.7932    4.286      304.0000   294.0000   427.0000   418.0000   61.35040   0.0        39.198     31.800     4069.005   
3911.700   10.27980   18.9895    5.533      304.0000   294.0000   425.0000   418.0000   61.47237   0.0        41.802     33.892     4072.665   
3911.547   10.29644   15.9101    5.531      305.0000   294.0000   426.0000   418.0000   61.74538   0.0        44.547     37.337     4091.575   
3911.395   10.26545   15.5399    4.510      299.0000   294.0000   426.0000   419.0000   62.07835   0.0        46.050     42.979     4101.029   
3911.243   10.13059   14.5879    6.747      302.0000   294.0000   426.0000   419.0000   62.16599   0.0        48.230     47.006     4097.675   
3911.090   9.81781    14.1373    8.377      303.0000   296.0000   425.0000   420.0000   62.14753   0.0        52.211     47.294     4105.300   
3910.938   9.55324    13.5348    4.381      302.0000   292.0000   424.0000   420.0000   62.22388   0.0        59.946     42.813     4101.944   
3910.785   9.40403    12.9499    3.649      302.0000   294.0000   425.0000   420.0000   62.30788   0.0        68.755     39.783     4059.855   
3910.633   9.47892    12.4916    5.468      300.0000   297.0000   424.0000   417.0000   62.41035   0.0        77.523     37.672     4029.964   
3910.480   9.54378    11.8361    11.656     300.0000   293.0000   424.0000   419.0000   62.08702   0.0        75.876     37.249     4014.410   
3910.328   9.60289    11.1997    22.866     300.0000   294.0000   424.0000   448.0000   61.51949   0.0        62.207     35.897     4004.955   
3910.176   9.59944    11.7547    22.809     300.0000   293.0000   423.0000   433.0000   60.36826   0.0        42.399     36.652     4012.275   
3910.023   9.58796    13.0851    22.628     299.0000   296.0000   448.0000   426.0000   60.82822   0.0        32.129     47.120     4029.355   
3909.871   9.59542    16.0466    23.038     300.0000   313.0000   426.0000   425.0000   62.73246   0.0        27.626     105.474    4045.520   
3909.719   9.69127    20.4567    1.548      299.0000   330.0000   417.0000   423.0000   65.63075   0.0        28.020     167.271    4054.365   
3909.566   10.01035   23.8084    1.098      334.0000   316.0000   426.0000   419.0000   68.12988   0.0        31.712     45.454     4057.415   
3909.414   10.42844   25.6020    2.460      310.0000   312.0000   432.0000   414.0000   69.36060   0.0        37.195     18.110     4054.060   
3909.261   10.52256   29.7566    2000.000   316.0000   317.0000   441.0000   418.0000   67.11711   0.0        35.235     11.777     4047.655   
3909.109   10.37105   39.0527    2000.000   294.0000   289.0000   450.0000   427.0000   62.56544   0.0        31.342     10.944     4044.604   
3908.957   10.07348   48.6784    2000.000   293.0000   290.0000   445.0000   448.0000   57.48120   0.0        28.951     14.028     4033.930   
3908.804   10.00834   62.4311    4.498      298.0000   294.0000   421.0000   411.0000   54.11554   0.0        29.790     22.505     4036.064   
3908.652   10.00088   75.2608    3.646      301.0000   304.0000   418.0000   413.0000   54.63707   1.000000   34.108     33.772     4046.435   
3908.500   10.01838   85.0921    24.625     304.0000   306.0000   421.0000   421.0000   57.76722   0.0        42.584     33.176     4051.925   
3908.347   10.02929   92.4959    2000.000   308.0000   310.0000   428.0000   424.0000   60.88261   0.0        46.624     27.068     4051.925   
3908.194   10.01867   98.0894    2000.000   315.0000   306.0000   439.0000   431.0000   62.08952   0.0        43.317     23.344     4057.110   
3908.042   9.97276    97.4462    2000.000   311.0000   304.0000   434.0000   435.0000   61.89450   0.0        37.279     22.254     4054.670   
3907.890   9.94263    96.7500    2000.000   309.0000   306.0000   428.0000   428.0000   61.28693   0.0        32.285     22.480     4047.655   
3907.737   9.90160    96.3778    2000.000   308.0000   305.0000   430.0000   424.0000   61.26228   0.0        29.503     22.723     4041.555   
3907.585   9.88352    95.5300    19.279     309.0000   305.0000   433.0000   426.0000   61.27563   0.0        27.972     22.798     4032.405   
3907.433   9.86085    95.0247    20.270     306.0000   302.0000   436.0000   430.0000   60.88313   0.0        26.408     22.636     4029.355   
3907.280   9.85310    92.0092    18.270     310.0000   303.0000   438.0000   433.0000   60.21210   0.0        24.623     22.859     4030.880   
3907.128   9.83703    84.3046    1.947      312.0000   309.0000   441.0000   435.0000   59.62302   0.0        22.723     23.615     4037.895   
3906.975   9.85884    74.8212    0.818      314.0000   310.0000   445.0000   437.0000   59.74443   0.0        21.076     23.301     4044.604   
3906.823   9.85167    69.9448    0.801      316.0000   314.0000   448.0000   444.0000   60.99648   0.0        20.028     20.643     4050.095   
3906.670   9.89930    72.2257    1.981      320.0000   325.0000   449.0000   445.0000   63.02660   0.0        19.296     17.407     4054.975   
3906.518   9.92771    78.8738    2000.000   332.0000   334.0000   445.0000   440.0000   65.06607   0.0        18.817     15.095     4054.365   
3906.366   10.00518   86.1820    2000.000   335.0000   328.0000   448.0000   443.0000   66.56807   0.0        18.744     14.096     4051.925   
3906.213   10.01666   89.4380    41.100     330.0000   324.0000   447.0000   449.0000   67.21561   0.0        19.104     14.179     4044.604   
3906.061   10.00432   90.8017    15.048     323.0000   316.0000   438.0000   439.0000   66.43639   0.0        20.132     14.860     4039.115   
3905.909   10.03531   92.3322    2000.000   317.0000   313.0000   432.0000   434.0000   64.59935   0.0        22.229     15.959     4032.405   
3905.756   10.03962   90.7562    2000.000   312.0000   308.0000   426.0000   430.0000   62.04404   0.0        25.682     18.314     4027.830   
3905.604   10.08639   80.9004    2000.000   302.0000   301.0000   416.0000   424.0000   59.52109   0.0        30.971     23.231     4029.355   
3905.451   10.05511   64.0415    2000.000   295.0000   295.0000   412.0000   419.0000   57.78487   0.0        38.973     32.535     4031.185   
3905.299   10.06889   45.0370    2000.000   289.0000   286.0000   407.0000   410.0000   57.01592   0.0        50.129     47.273     4036.675   
3905.146   10.03675   29.7344    2000.000   290.0000   286.0000   406.0000   405.0000   56.79458   0.0        63.247     62.752     4040.944   
3904.994   10.00318   21.3438    2000.000   290.0000   287.0000   405.0000   400.0000   56.80939   0.0        75.847     70.973     4043.385   
3904.842   9.98395    17.8625    2000.000   291.0000   288.0000   408.0000   402.0000   56.76282   0.0        84.321     74.660     4043.995   
3904.689   9.96559    15.7755    2000.000   291.0000   288.0000   409.0000   404.0000   56.73567   0.0        87.407     79.173     4043.690   
3904.537   9.95669    13.7104    59.984     291.0000   289.0000   412.0000   405.0000   57.02309   0.0        86.451     82.630     4043.080   
3904.385   9.93976    12.8801    27.966     291.0000   289.0000   415.0000   407.0000   57.49435   0.0        83.707     81.940     4044.300   
3904.232   9.91709    12.4536    21.493     292.0000   290.0000   412.0000   410.0000   58.09068   0.0        78.748     77.450     4045.215   
3904.080   9.89701    12.4021    22.473     296.0000   294.0000   418.0000   411.0000   58.63472   0.0        73.158     71.436     4045.825   
3903.927   9.87204    12.5915    24.638     299.0000   294.0000   417.0000   415.0000   59.25414   0.0        67.556     66.454     4043.995   
3903.775   9.86630    12.9138    26.224     296.0000   296.0000   418.0000   415.0000   59.98718   0.0        62.604     63.284     4043.080   
3903.623   9.84937    13.0115    33.367     299.0000   298.0000   418.0000   414.0000   60.85963   1.000000   58.740     60.545     4039.725   
3903.470   9.85683    13.5907    35.555     301.0000   298.0000   421.0000   414.0000   61.36879   0.0        56.276     58.089     4040.335   
3903.318   9.84880    13.7926    31.683     299.0000   295.0000   422.0000   416.0000   61.43749   0.0        54.786     56.964     4040.335   
3903.166   9.85855    14.2871    34.016     298.0000   293.0000   421.0000   418.0000   60.97588   0.0        54.155     57.351     4037.285   
3903.013   9.85769    14.7732    36.277     297.0000   293.0000   422.0000   417.0000   60.30023   0.0        53.981     59.037     4037.895   
3902.860   9.87003    14.7694    34.685     297.0000   294.0000   421.0000   417.0000   59.67213   0.0        53.902     61.929     4056.805   
3902.708   9.87262    14.2832    37.667     297.0000   296.0000   420.0000   416.0000   59.40166   0.0        53.258     65.408     4047.655   
3902.556   9.87090    13.5736    28.566     300.0000   296.0000   419.0000   414.0000   59.37141   0.0        51.761     68.404     4044.300   
3902.403   9.87979    12.6947    3656.456   299.0000   297.0000   421.0000   417.0000   59.53893   0.0        49.960     68.800     4047.960   
3902.251   9.88926    12.0319    2000.000   301.0000   295.0000   423.0000   422.0000   59.71823   0.0        47.848     65.307     4046.435   
3902.099   9.91394    11.7158    2000.000   301.0000   298.0000   424.0000   420.0000   59.83965   0.0        45.576     58.015     4043.995   
3901.946   9.91796    11.9129    2000.000   304.0000   300.0000   422.0000   420.0000   60.22802   0.0        43.587     50.201     4049.484   
3901.794   9.91796    13.1652    2000.000   306.0000   304.0000   424.0000   419.0000   60.80120   0.0        41.734     44.596     4044.300   
3901.641   9.91824    15.2381    15.589     309.0000   304.0000   424.0000   418.0000   61.48772   0.0        39.814     41.614     4040.944   
3901.489   9.92369    18.1655    15.471     306.0000   302.0000   423.0000   418.0000   61.88210   0.0        38.171     40.651     4038.504   
3901.336   9.94636    20.6496    2249.506   304.0000   300.0000   424.0000   419.0000   61.84068   0.0        36.754     40.109     4037.895   
3901.184   9.96444    21.5443    2000.000   305.0000   300.0000   422.0000   419.0000   61.07986   0.0        35.584     39.900     4036.980   
3901.032   9.99801    20.4899    5.694      299.0000   296.0000   421.0000   419.0000   60.12093   0.0        34.982     39.693     4036.980   
