Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
arenito         49.00       3058.52   2.6497E+001   2.5086E+000   6.3809E+001   9.8797E+000
arenito         49.00       3058.36   3.0252E+001   2.5020E+000   6.4012E+001   9.3792E+000
arenito         49.00       3058.21   3.3658E+001   2.4998E+000   6.3691E+001   8.8774E+000
arenito         49.00       3058.06   3.6294E+001   2.4815E+000   6.3642E+001   8.3756E+000
arenito         49.00       3057.91   3.7552E+001   2.4745E+000   6.3863E+001   7.8742E+000
arenito         49.00       3057.75   3.7945E+001   2.4768E+000   6.4438E+001   7.4368E+000
arenito         49.00       3057.60   3.7733E+001   2.4862E+000   6.4789E+001   7.1859E+000
arenito         49.00       3057.45   3.6518E+001   2.5067E+000   6.4504E+001   7.0648E+000
arenito         49.00       3057.30   3.3977E+001   2.5112E+000   6.3903E+001   7.5104E+000
arenito         49.00       3057.14   3.1649E+001   2.5260E+000   6.3247E+001   8.4480E+000
arenito         49.00       3056.99   3.0789E+001   2.5167E+000   6.3435E+001   9.1333E+000
arenito         49.00       3056.84   2.7583E+001   2.4822E+000   6.4795E+001   9.5670E+000
arenito         49.00       3056.69   2.4627E+001   2.4564E+000   6.5501E+001   9.8179E+000
arenito         49.00       3056.53   2.2591E+001   2.4575E+000   6.5452E+001   9.8625E+000
arenito         49.00       3056.38   2.1539E+001   2.4789E+000   6.4807E+001   9.3611E+000
arenito         49.00       3056.23   2.0530E+001   2.4914E+000   6.3687E+001   9.1395E+000
arenito         49.00       3056.08   1.9903E+001   2.4787E+000   6.2996E+001   9.5707E+000
arenito         49.00       3055.92   2.0128E+001   2.4839E+000   6.3031E+001   9.8213E+000
arenito         49.00       3055.77   2.0771E+001   2.4826E+000   6.3017E+001   1.0072E+001
arenito         49.00       3055.62   2.1436E+001   2.4752E+000   6.3124E+001   1.0250E+001
arenito         49.00       3055.47   2.1822E+001   2.4833E+000   6.3385E+001   1.0177E+001
arenito         49.00       3055.32   2.1892E+001   2.5013E+000   6.3076E+001   9.9259E+000
arenito         49.00       3055.16   2.1435E+001   2.5197E+000   6.2835E+001   9.7500E+000
arenito         49.00       3055.01   2.0382E+001   2.5366E+000   6.2850E+001   9.7500E+000
arenito         49.00       3054.86   1.8849E+001   2.5380E+000   6.2944E+001   9.8260E+000
arenito         49.00       3054.71   1.7607E+001   2.5180E+000   6.3094E+001   1.0000E+001
arenito         49.00       3054.55   1.6849E+001   2.5075E+000   6.3129E+001   1.0077E+001
arenito         49.00       3054.40   1.6411E+001   2.5018E+000   6.3144E+001   1.0484E+001
arenito         49.00       3054.25   1.6758E+001   2.4920E+000   6.2933E+001   1.1156E+001
arenito         49.00       3054.10   1.7562E+001   2.4838E+000   6.2241E+001   1.1896E+001
arenito         49.00       3053.94   1.7193E+001   2.4961E+000   6.1797E+001   1.3390E+001
arenito         49.00       3053.79   1.6637E+001   2.5103E+000   6.1407E+001   1.5314E+001
arenito         49.00       3053.64   1.6507E+001   2.5094E+000   6.1075E+001   1.6824E+001
arenito         49.00       3053.49   1.7395E+001   2.4915E+000   6.1123E+001   1.7909E+001
arenito         49.00       3053.33   2.0416E+001   2.4759E+000   6.1287E+001   1.9080E+001
arenito         49.00       3053.18   2.4945E+001   2.4910E+000   6.1466E+001   2.0081E+001
arenito         49.00       3053.03   2.8278E+001   2.5037E+000   6.1499E+001   2.1085E+001
arenito         49.00       3052.88   2.8343E+001   2.5184E+000   6.1385E+001   2.2341E+001
arenito         49.00       3052.72   2.5960E+001   2.5190E+000   6.1119E+001   2.4093E+001
diamictito      44.00       3052.57   2.3493E+001   2.5205E+000   6.0253E+001   2.5849E+001
diamictito      44.00       3052.42   2.3174E+001   2.5320E+000   5.9571E+001   2.7606E+001
diamictito      44.00       3052.27   2.5905E+001   2.5319E+000   5.9179E+001   2.9534E+001
diamictito      44.00       3052.11   3.1957E+001   2.5410E+000   5.9147E+001   3.1788E+001
diamictito      44.00       3051.96   4.0381E+001   2.5728E+000   5.9750E+001   3.4134E+001
diamictito      44.00       3051.81   4.8528E+001   2.5923E+000   6.0516E+001   3.6640E+001
diamictito      44.00       3051.66   5.3182E+001   2.6127E+000   6.1691E+001   3.9323E+001
diamictito      44.00       3051.51   5.4244E+001   2.6273E+000   6.2391E+001   4.2243E+001
diamictito      44.00       3051.35   5.3389E+001   2.6216E+000   6.2226E+001   4.4730E+001
diamictito      44.00       3051.20   5.1879E+001   2.6315E+000   6.1725E+001   4.6551E+001
diamictito      44.00       3051.05   5.0394E+001   2.6377E+000   6.0643E+001   4.7961E+001
diamictito      44.00       3050.90   4.9441E+001   2.6298E+000   5.9848E+001   4.9215E+001
diamictito      44.00       3050.74   4.9224E+001   2.6219E+000   5.9719E+001   5.0375E+001
diamictito      44.00       3050.59   4.9271E+001   2.6154E+000   5.9621E+001   5.1470E+001
diamictito      44.00       3050.44   4.9066E+001   2.6209E+000   5.9597E+001   5.2820E+001
diamictito      44.00       3050.29   4.9485E+001   2.6305E+000   5.9639E+001   5.4132E+001
diamictito      44.00       3050.13   5.0202E+001   2.6253E+000   5.9553E+001   5.4942E+001
diamictito      44.00       3049.98   5.0299E+001   2.6165E+000   5.9386E+001   5.5444E+001
diamictito      44.00       3049.83   5.0191E+001   2.6243E+000   5.9248E+001   5.5750E+001
diamictito      44.00       3049.68   5.0325E+001   2.6406E+000   5.9179E+001   5.5848E+001
diamictito      44.00       3049.52   5.0254E+001   2.6588E+000   5.9062E+001   5.6197E+001
diamictito      44.00       3049.37   4.9757E+001   2.6586E+000   5.8974E+001   5.6699E+001
diamictito      44.00       3049.22   4.9217E+001   2.6594E+000   5.8915E+001   5.7100E+001
diamictito      44.00       3049.07   4.8601E+001   2.6554E+000   5.8788E+001   5.7351E+001
diamictito      44.00       3048.91   4.8105E+001   2.6554E+000   5.8689E+001   5.7703E+001
diamictito      44.00       3048.76   4.8207E+001   2.6733E+000   5.8531E+001   5.8205E+001
diamictito      44.00       3048.61   4.8954E+001   2.7059E+000   5.8306E+001   5.8500E+001
diamictito      44.00       3048.46   4.9417E+001   2.7114E+000   5.8090E+001   5.8603E+001
diamictito      44.00       3048.30   4.9731E+001   2.6708E+000   5.7926E+001   5.8959E+001
diamictito      44.00       3048.15   4.9799E+001   2.6391E+000   5.7795E+001   5.9355E+001
diamictito      44.00       3048.00   4.9806E+001   2.6336E+000   5.7654E+001   5.9395E+001
diamictito      44.00       3047.85   4.9937E+001   2.6220E+000   5.7591E+001   5.9144E+001
diamictito      44.00       3047.70   4.9969E+001   2.6237E+000   5.7465E+001   5.9000E+001
diamictito      44.00       3047.54   5.0076E+001   2.6277E+000   5.7472E+001   5.9000E+001
diamictito      44.00       3047.39   4.9870E+001   2.6322E+000   5.7514E+001   5.8892E+001
diamictito      44.00       3047.24   4.9650E+001   2.6354E+000   5.7522E+001   5.9077E+001
diamictito      44.00       3047.09   5.0256E+001   2.6448E+000   5.7733E+001   5.9719E+001
diamictito      44.00       3046.93   5.1091E+001   2.6692E+000   5.7812E+001   6.0000E+001
diamictito      44.00       3046.78   5.1211E+001   2.6891E+000   5.7681E+001   5.9889E+001
diamictito      44.00       3046.63   4.9400E+001   2.6796E+000   5.7588E+001   5.9527E+001
diamictito      44.00       3046.48   4.7479E+001   2.6634E+000   5.7529E+001   5.8803E+001
diamictito      44.00       3046.32   4.6942E+001   2.6482E+000   5.7490E+001   5.7799E+001
diamictito      44.00       3046.17   4.6285E+001   2.6285E+000   5.7210E+001   5.7023E+001
diamictito      44.00       3046.02   4.5767E+001   2.6339E+000   5.7036E+001   5.6750E+001
diamictito      44.00       3045.87   4.5474E+001   2.6405E+000   5.7093E+001   5.6750E+001
diamictito      44.00       3045.71   4.5618E+001   2.6372E+000   5.7067E+001   5.6635E+001
diamictito      44.00       3045.56   4.6087E+001   2.6321E+000   5.7362E+001   5.6500E+001
diamictito      44.00       3045.41   4.7048E+001   2.6412E+000   5.7748E+001   5.6617E+001
diamictito      44.00       3045.26   4.8075E+001   2.6493E+000   5.7617E+001   5.6750E+001
diamictito      44.00       3045.10   4.9078E+001   2.6487E+000   5.7409E+001   5.6750E+001
diamictito      44.00       3044.95   5.0138E+001   2.6668E+000   5.7363E+001   5.6750E+001
diamictito      44.00       3044.80   4.9502E+001   2.6772E+000   5.7778E+001   5.6750E+001
diamictito      44.00       3044.65   4.6954E+001   2.6634E+000   5.8477E+001   5.6510E+001
diamictito      44.00       3044.49   4.4718E+001   2.6559E+000   5.8491E+001   5.6009E+001
diamictito      44.00       3044.34   4.4120E+001   2.6566E+000   5.8028E+001   5.5508E+001
diamictito      44.00       3044.19   4.4830E+001   2.6477E+000   5.7823E+001   5.5006E+001
diamictito      44.00       3044.04   4.5620E+001   2.6415E+000   5.7850E+001   5.4382E+001
diamictito      44.00       3043.89   4.5780E+001   2.6381E+000   5.7873E+001   5.3877E+001
diamictito      44.00       3043.73   4.5069E+001   2.6345E+000   5.8286E+001   5.3998E+001
diamictito      44.00       3043.58   4.4540E+001   2.6350E+000   5.8631E+001   5.4250E+001
diamictito      44.00       3043.43   4.3641E+001   2.6410E+000   5.8191E+001   5.4625E+001
diamictito      44.00       3043.28   4.3115E+001   2.6516E+000   5.7380E+001   5.4624E+001
diamictito      44.00       3043.12   4.2549E+001   2.6544E+000   5.6006E+001   5.4246E+001
diamictito      44.00       3042.97   4.1492E+001   2.6470E+000   5.5357E+001   5.3745E+001
diamictito      44.00       3042.82   4.0218E+001   2.6332E+000   5.5830E+001   5.2989E+001
diamictito      44.00       3042.67   3.9360E+001   2.6091E+000   5.6991E+001   5.2114E+001
diamictito      44.00       3042.51   3.9069E+001   2.5996E+000   5.8485E+001   5.1363E+001
diamictito      44.00       3042.36   3.9224E+001   2.6020E+000   5.9091E+001   5.0611E+001
diamictito      44.00       3042.21   3.9838E+001   2.6041E+000   5.8820E+001   4.9989E+001
diamictito      44.00       3042.06   4.0857E+001   2.6034E+000   5.8859E+001   4.9619E+001
diamictito      44.00       3041.90   4.2063E+001   2.5963E+000   5.8739E+001   4.9500E+001
diamictito      44.00       3041.75   4.2666E+001   2.5920E+000   5.8769E+001   4.9632E+001
diamictito      44.00       3041.60   4.3546E+001   2.5973E+000   5.9179E+001   4.9750E+001
diamictito      44.00       3041.45   4.5278E+001   2.6031E+000   5.9237E+001   4.9884E+001
diamictito      44.00       3041.29   4.6839E+001   2.6040E+000   5.9117E+001   5.0134E+001
diamictito      44.00       3041.14   4.8233E+001   2.6175E+000   5.8886E+001   5.0385E+001
diamictito      44.00       3040.99   4.9172E+001   2.6382E+000   5.8543E+001   5.0636E+001
diamictito      44.00       3040.84   4.8555E+001   2.6493E+000   5.8334E+001   5.0614E+001
diamictito      44.00       3040.68   4.6071E+001   2.6504E+000   5.8155E+001   5.0500E+001
diamictito      44.00       3040.53   4.2919E+001   2.6562E+000   5.7964E+001   5.0362E+001
diamictito      44.00       3040.38   4.0712E+001   2.6614E+000   5.7844E+001   4.9835E+001
diamictito      44.00       3040.23   4.0210E+001   2.6704E+000   5.7827E+001   4.9222E+001
diamictito      44.00       3040.08   4.0469E+001   2.6909E+000   5.7794E+001   4.9420E+001
diamictito      44.00       3039.92   3.9979E+001   2.6971E+000   5.7724E+001   5.0031E+001
diamictito      44.00       3039.77   3.8590E+001   2.6794E+000   5.7758E+001   5.0250E+001
diamictito      44.00       3039.62   3.7700E+001   2.6465E+000   5.7689E+001   5.0392E+001
diamictito      44.00       3039.47   3.8252E+001   2.6186E+000   5.7438E+001   5.0500E+001
diamictito      44.00       3039.31   4.0395E+001   2.6054E+000   5.7256E+001   5.0215E+001
diamictito      44.00       3039.16   4.3598E+001   2.6072E+000   5.7354E+001   5.0000E+001
diamictito      44.00       3039.01   4.7015E+001   2.6116E+000   5.7938E+001   5.0434E+001
diamictito      44.00       3038.86   5.0263E+001   2.6300E+000   5.8743E+001   5.1185E+001
diamictito      44.00       3038.70   5.3767E+001   2.6674E+000   5.9868E+001   5.2082E+001
diamictito      44.00       3038.55   5.7177E+001   2.6821E+000   6.1585E+001   5.2939E+001
diamictito      44.00       3038.40   5.9538E+001   2.6812E+000   6.2769E+001   5.3544E+001
diamictito      44.00       3038.25   6.0103E+001   2.6867E+000   6.3088E+001   5.4192E+001
diamictito      44.00       3038.09   5.9402E+001   2.6864E+000   6.2722E+001   5.4797E+001
diamictito      44.00       3037.94   5.7980E+001   2.6816E+000   6.1601E+001   5.5149E+001
diamictito      44.00       3037.79   5.6476E+001   2.6698E+000   6.0676E+001   5.5250E+001
diamictito      44.00       3037.64   5.5888E+001   2.6504E+000   6.0411E+001   5.5400E+001
diamictito      44.00       3037.48   5.5314E+001   2.6450E+000   6.0391E+001   5.5500E+001
diamictito      44.00       3037.33   5.4232E+001   2.6458E+000   6.0480E+001   5.5197E+001
diamictito      44.00       3037.18   5.3622E+001   2.6450E+000   6.0538E+001   5.5000E+001
diamictito      44.00       3037.03   5.3397E+001   2.6481E+000   6.0448E+001   5.5000E+001
diamictito      44.00       3036.87   5.2896E+001   2.6684E+000   6.0391E+001   5.4847E+001
diamictito      44.00       3036.72   5.2681E+001   2.6794E+000   6.0391E+001   5.4904E+001
diamictito      44.00       3036.57   5.2710E+001   2.6685E+000   6.0331E+001   5.5465E+001
diamictito      44.00       3036.42   5.2103E+001   2.6620E+000   6.0263E+001   5.6062E+001
diamictito      44.00       3036.27   5.1595E+001   2.6639E+000   6.0336E+001   5.6094E+001
diamictito      44.00       3036.11   5.2309E+001   2.6581E+000   6.0391E+001   5.5843E+001
diamictito      44.00       3035.96   5.3305E+001   2.6452E+000   6.0391E+001   5.5592E+001
diamictito      44.00       3035.81   5.3893E+001   2.6324E+000   6.0391E+001   5.5026E+001
diamictito      44.00       3035.66   5.4630E+001   2.6401E+000   6.0391E+001   5.4750E+001
diamictito      44.00       3035.50   5.4958E+001   2.6406E+000   6.0391E+001   5.4750E+001
diamictito      44.00       3035.35   5.4623E+001   2.6421E+000   6.0485E+001   5.4750E+001
diamictito      44.00       3035.20   5.3808E+001   2.6553E+000   6.0506E+001   5.4910E+001
diamictito      44.00       3035.05   5.2443E+001   2.6830E+000   6.0457E+001   5.5000E+001
diamictito      44.00       3034.89   5.1010E+001   2.6944E+000   6.0408E+001   5.5000E+001
diamictito      44.00       3034.74   5.0634E+001   2.6719E+000   6.0391E+001   5.5163E+001
diamictito      44.00       3034.59   5.0980E+001   2.6554E+000   6.0391E+001   5.5413E+001
diamictito      44.00       3034.44   5.1579E+001   2.6537E+000   6.0391E+001   5.5500E+001
diamictito      44.00       3034.28   5.2106E+001   2.6487E+000   6.0391E+001   5.5500E+001
diamictito      44.00       3034.13   5.2805E+001   2.6506E+000   6.0488E+001   5.5665E+001
diamictito      44.00       3033.98   5.2985E+001   2.6464E+000   6.0570E+001   5.5584E+001
diamictito      44.00       3033.83   5.2685E+001   2.6383E+000   6.0489E+001   5.5334E+001
diamictito      44.00       3033.67   5.2510E+001   2.6300E+000   6.0407E+001   5.5083E+001
diamictito      44.00       3033.52   5.2535E+001   2.6357E+000   6.0391E+001   5.5000E+001
diamictito      44.00       3033.37   5.2357E+001   2.6332E+000   6.0391E+001   5.4831E+001
diamictito      44.00       3033.22   5.2615E+001   2.6300E+000   6.0391E+001   5.5088E+001
diamictito      44.00       3033.06   5.3294E+001   2.6354E+000   6.0524E+001   5.5929E+001
diamictito      44.00       3032.91   5.3585E+001   2.6407E+000   6.0486E+001   5.6250E+001
diamictito      44.00       3032.76   5.3148E+001   2.6441E+000   6.0407E+001   5.6250E+001
diamictito      44.00       3032.61   5.2471E+001   2.6532E+000   6.0391E+001   5.6250E+001
diamictito      44.00       3032.46   5.2312E+001   2.6646E+000   6.0391E+001   5.5905E+001
diamictito      44.00       3032.30   5.2387E+001   2.6770E+000   6.0391E+001   5.5403E+001
diamictito      44.00       3032.15   5.2254E+001   2.6720E+000   6.0391E+001   5.5250E+001
diamictito      44.00       3032.00   5.2081E+001   2.6492E+000   6.0391E+001   5.5425E+001
diamictito      44.00       3031.85   5.1614E+001   2.6136E+000   6.0391E+001   5.5500E+001
diamictito      44.00       3031.69   5.1278E+001   2.6055E+000   6.0391E+001   5.5500E+001
diamictito      44.00       3031.54   5.1211E+001   2.6070E+000   6.0391E+001   5.5324E+001
