Rock Code Depth(m) RHOB GR SP DT
Sandstone 49.0 1530.0 2.3103309087383015 20.945710727133857 135.49294239418884 117.07441376473804
Sandstone 49.0 1540.0 2.4668402503966154 13.484645678054473 131.26418554894755 178.23098422133342
Sandstone 49.0 1550.0 2.2396838026503265 20.23808284924488 121.76089935143708 163.73468760569125
Sandstone 49.0 1560.0 2.545890288098335 29.702524275280155 107.3965097128697 125.22653405655414
Sandstone 49.0 1570.0 2.4594845754215293 25.53941284106213 93.5609932242334 150.71975796565198
Sandstone 49.0 1580.0 2.455890050880147 14.278666144427595 124.81929163250584 148.94078986013304
Sandstone 49.0 1590.0 2.3412956640279954 21.74722545638069 122.12710045946713 169.50522285886225
Sandstone 49.0 1600.0 2.290904818742435 20.33537946591312 109.82550037630509 160.92275461825628
Sandstone 49.0 1610.0 2.5528655154577664 24.715731907755018 113.14589780492258 87.60158276136723
Sandstone 49.0 1620.0 2.349552894192969 15.276299251668956 100.20088136017756 184.84104840065976
Sandstone 49.0 1630.0 2.297134765379764 27.098532344550577 106.06223766264289 175.18617046749333
Sandstone 49.0 1640.0 2.2202805490484945 11.356752684619794 118.21111852879491 173.65567021978603
Sandstone 49.0 1650.0 2.421164637731117 16.52916086352968 107.80743091509724 173.218219557277
Sandstone 49.0 1660.0 2.142935697562878 27.8216006216376 105.92383289516759 189.01262674482032
Sandstone 49.0 1670.0 2.4254431978341757 17.641874105660396 124.89558675331742 182.33877994279086
Sandstone 49.0 1680.0 2.3401248060664965 25.061139861892162 113.18001966607984 172.06793013524654
Sandstone 49.0 1690.0 2.4093016779654337 8.149347967786786 105.44069421186948 156.61010304487985
Sandstone 49.0 1700.0 2.292813709379951 20.480875039627303 133.34512085045472 191.25374603852163
Sandstone 49.0 1710.0 2.2427627206262017 21.92892363256934 117.84004814310588 133.45632668950378
Sandstone 49.0 1720.0 2.3660890603014044 29.432284361894013 122.50166319622423 172.73475926204887
Sandstone 49.0 1730.0 2.349467463251772 24.489647592466984 116.84077327853392 189.42961100108903
Sandstone 49.0 1740.0 2.1809311222305157 5.8988880728589805 123.70458706550322 134.8751847440304
Sandstone 49.0 1750.0 2.2750379330183406 31.03338550350155 108.38428474536563 198.63001814867408
Sandstone 49.0 1760.0 2.284252953958349 26.851136253142837 128.84908977019896 160.6480803240479
Sandstone 49.0 1770.0 2.1597789845954827 12.625113915123865 134.68124725106412 164.79301189220672
Sandstone 49.0 1780.0 2.43471548372308 10.450862722544386 114.78640487548249 210.06806882053797
Sandstone 49.0 1790.0 2.3483831716782912 15.326833836899812 117.43760113956628 160.6006331061559
Sandstone 49.0 1800.0 2.3003135956705245 27.070576245668594 123.82454038060068 184.56546869972442
Sandstone 49.0 1810.0 2.274329678706476 22.0756907247477 125.0497518707494 228.29483484289463
Sandstone 49.0 1820.0 2.1075920348463013 12.210530082931779 124.97740954050137 194.48789272208924
Sandstone 49.0 1830.0 2.116532132642916 5.510932197499702 128.2124586677065 142.45264188532798
Sandstone 49.0 1840.0 2.230687238314353 12.894563580142396 118.75075251707553 167.96198246399192
Sandstone 49.0 1850.0 2.319785011564909 18.59000307029184 123.29703995611631 221.71407673666542
Sandstone 49.0 1860.0 2.2645715052676816 21.990991104204493 122.03563161573051 207.5607882321569
Sandstone 49.0 1870.0 2.243777334806172 28.075694577377433 129.43710513896352 179.16895422020767
Sandstone 49.0 1880.0 2.2264368407758246 15.595803573898394 134.19264710975898 201.54082874430668
Sandstone 49.0 1890.0 2.3205339508160523 31.22074110937056 128.9678691151537 153.89729092305072
Sandstone 49.0 1900.0 2.198018892759092 7.690331611505434 113.38819644506263 211.33358748007828
Sandstone 49.0 1910.0 2.2337734306807477 23.51168055247653 113.80053162611507 262.9404069918121
Sandstone 49.0 1920.0 2.2820153896558875 30.83528295841318 104.46460421163259 232.55191810821128
Sandstone 49.0 1930.0 2.2658235935268936 39.636791748639325 100.49018374813946 311.91919114697214
Sandstone 49.0 1940.0 2.3842298136974605 41.90678169774404 121.47807194710748 227.3677102001689
Sandstone 49.0 1950.0 2.577260845208926 40.98280931778155 113.39724557405924 248.50518650603524
Sandstone 49.0 1960.0 2.5286890747027817 50.02297556136446 97.29024586820992 324.34481341361095
Sandstone 49.0 1970.0 2.4474977555754296 40.17604891280815 97.15077925692964 324.82236645704967
Sandstone 49.0 1980.0 2.224221412885864 63.120295293778646 93.6689242549996 323.4473657364033
Shale 57.0 1990.0 2.279125132567154 80.17280797131808 102.25633311361672 377.26625404306566
Shale 57.0 2000.0 2.2500054087638386 58.82927778267472 95.60277306001751 388.31587370349104
Shale 57.0 2010.0 2.348891431298929 90.40345593437266 98.45453273178872 386.7168837203667
Shale 57.0 2020.0 2.213476011614098 83.64193728174328 74.1162204888573 390.5812047078936
Shale 57.0 2030.0 2.4576286685133417 92.13015875641987 86.6764975304546 449.7209033272554
Shale 57.0 2040.0 2.367934960534034 99.84599420744554 75.58307287659143 437.3163740179965
Shale 57.0 2050.0 2.4690404648754694 102.04619539902407 95.64374558299772 547.0643033723513
Shale 57.0 2060.0 2.4661901381667213 98.6228442471105 76.3475720146228 505.67876507180125
Shale 57.0 2070.0 2.4188183906812784 107.10450975635088 62.694816526336794 505.48808388891166
Shale 57.0 2080.0 2.3221006728768367 109.2376875927953 61.56976455589672 444.21626661361955
Shale 57.0 2090.0 2.445746479459273 102.93482466417342 74.2269241812128 460.0045149587204
Shale 57.0 2100.0 2.6517259608509507 108.12512167345504 54.11829910507863 546.2637572800775
Shale 57.0 2110.0 2.5618677092008406 108.89578861233716 78.14584008815946 582.2229598730884
Shale 57.0 2120.0 2.4476542948923035 108.32827255022006 75.4777537650385 538.7904690325139
Shale 57.0 2130.0 2.479466420947385 112.23645086901965 76.52732673967844 508.56786921582886
Shale 57.0 2140.0 2.411068699888165 97.35397343918149 66.57960819750018 564.0520390498622
Shale 57.0 2150.0 2.5896804922745247 109.01384631957237 74.59708922900785 577.7649319529652
Shale 57.0 2160.0 2.4997503025944448 109.59756530914372 66.82638635498932 574.1298811685984
Shale 57.0 2170.0 2.677175950631249 100.52823575627012 60.41520805945639 532.8511908223019
Shale 57.0 2180.0 2.5684378308696543 99.06686216154314 64.45798510832469 566.7717879954903
Shale 57.0 2190.0 2.7017782498929805 108.85969943436967 66.43029212992079 522.555050809474
Shale 57.0 2200.0 2.415270211599165 104.27548065950369 59.084868181253604 553.2123082678503
Shale 57.0 2210.0 2.4738324431256853 119.1578377033382 72.04315352549932 567.2087786111229
Shale 57.0 2220.0 2.4343839470008866 111.6292634490584 80.93825214276875 600.2699639435115
Shale 57.0 2230.0 2.4854615649370984 112.42040938799354 69.77692125031031 605.5039542901924
Shale 57.0 2240.0 2.4439063068575337 95.54788215253704 80.08266863704709 578.8562080758396
Shale 57.0 2250.0 2.6259382072561817 117.46223899149516 62.55289422975667 571.5923404661622
Shale 57.0 2260.0 2.489882199600087 99.68570058274989 74.84220052555058 527.5659920712836
Shale 57.0 2270.0 2.494201427473862 107.88884306082865 69.10403012264153 522.3092407828926
Shale 57.0 2280.0 2.6893911201124574 114.7395506594382 75.70173956055109 538.5910612010854
Shale 57.0 2290.0 2.4230848845674706 101.26161876610377 57.56939872765765 571.258342178372
Shale 57.0 2300.0 2.5634252626350094 106.42169432782343 61.29686021166273 527.6629870653535
Shale 57.0 2310.0 2.647046608424057 105.17827233792643 75.60942099238501 574.5652308481708
Shale 57.0 2320.0 2.512712638713264 101.69755063693223 57.6628789636637 560.5048778490443
Shale 57.0 2330.0 2.7099836168679974 112.66758836688095 60.97451560598417 565.5557432966514
Shale 57.0 2340.0 2.485010717944037 109.71015701841742 64.67658803367084 550.8037786535624
Shale 57.0 2350.0 2.498513107869291 108.15721850477745 82.31610990188366 566.025549628068
Shale 57.0 2360.0 2.490962425236205 114.55039026931179 61.21869567194779 566.5006838946613
Shale 57.0 2370.0 2.4430090987176842 99.25027369927395 81.15946003002975 540.7935345838642
Shale 57.0 2380.0 2.5594898820514933 94.10244554306624 71.48309262940549 519.9187105381604
Shale 57.0 2390.0 2.4839503925841497 98.82836708528843 82.92431254398075 558.8194012885318
Shale 57.0 2400.0 2.55908123570307 120.35196775264816 65.52325576078769 504.405900181083
Shale 57.0 2410.0 2.4408348675772205 102.3433706803376 58.832486153427716 481.9248238991954
Shale 57.0 2420.0 2.510127888770535 112.04671454218641 60.85429393199493 581.9937881207708
Shale 57.0 2430.0 2.3950054744354574 117.54503958309212 73.9454861520915 574.5353767374675
Shale 57.0 2440.0 2.4574816647044573 117.21313340402392 57.004682376675596 637.098641235109
Shale 57.0 2450.0 2.4698895158694123 122.68145331129351 76.96283420852644 492.60690217867926
Shale 57.0 2460.0 2.602455530165236 110.79066888733256 76.88048044196485 524.782370717225
Shale 57.0 2470.0 2.4037528943833992 106.69998871313032 71.02399595077563 591.2441176498969
Shale 57.0 2480.0 2.392587917066185 119.43668298023078 63.975410065212 554.8014177342466
Shale 57.0 2490.0 2.405212667936657 110.88027232370804 74.25224567801297 515.7333287388003
Shale 57.0 2500.0 2.5833027730629863 116.06469328614864 72.67820232698786 535.0835595389333
Shale 57.0 2510.0 2.483330007365491 97.92209262243685 77.30525724819377 549.1626976770854
Shale 57.0 2520.0 2.4956298666199066 113.51315912764427 64.88198268910863 502.1937686829739
Shale 57.0 2530.0 2.5938624526047827 115.6803932741707 58.99930079706434 506.9680587384586
Shale 57.0 2540.0 2.542668338365368 98.38861057819194 72.75008476055339 502.1296602073594
Shale 57.0 2550.0 2.6434870162213318 101.51537651277448 69.86846504420343 547.214596304147
Shale 57.0 2560.0 2.367145478759754 116.35753094304577 50.559572793359784 521.6296120019091
Shale 57.0 2570.0 2.564881900751542 107.91405403028702 73.50590791616466 513.5946324509608
Shale 57.0 2580.0 2.5218839155952093 124.58570061861522 54.59446242803423 547.7246230598929
Shale 57.0 2590.0 2.382103535633366 111.6394212954368 57.66601303497393 553.75013155695
Shale 57.0 2600.0 2.409718280141956 103.78368156389534 76.3640167349775 595.6877632626585
Shale 57.0 2610.0 2.3533687049898635 116.13478273402184 64.58996328287576 531.9598111311128
Shale 57.0 2620.0 2.4528841132602324 108.89178537510456 73.3439044977749 570.359466451062
Shale 57.0 2630.0 2.5963452428617395 117.81351567054236 75.99414331587725 571.6233147499436
Shale 57.0 2640.0 2.5347356581975684 121.70763315875068 60.547642155263006 536.6352279308471
Shale 57.0 2650.0 2.4543704877629 114.04917206828542 73.5448544194183 539.5489421524284
Shale 57.0 2660.0 2.3893544540637364 113.76070308842743 56.567188475868655 539.5811363751062
Shale 57.0 2670.0 2.302902980287971 123.2652036432481 57.41768750511961 534.5087638983039
Shale 57.0 2680.0 2.4841153721686937 108.1902361507644 68.52835150142842 561.8977678372637
Shale 57.0 2690.0 2.383724218012077 105.496213774964 67.88274633725591 558.4070327185424
Shale 57.0 2700.0 2.4902572760334043 109.66169988447844 62.930341699308755 541.2205196332849
Shale 57.0 2710.0 2.47016330881944 130.40986540463172 71.0933577674034 531.8278899455934
Shale 57.0 2720.0 2.8158155863650007 114.91267556977924 62.14426268056022 584.4722329878304
Shale 57.0 2730.0 2.4688536017978464 110.78121891534504 70.24702459537657 600.3195979582965
Shale 57.0 2740.0 2.468153607097414 116.50476751073731 64.77655264692814 602.4621918994721
Shale 57.0 2750.0 2.4073590113488863 116.9968933496484 66.7507967547966 556.6022640228998
Shale 57.0 2760.0 2.4650105947045264 107.85516463551392 84.09084744502508 577.9630919439173
Shale 57.0 2770.0 2.4780723997981613 105.74513994649692 78.23155086300537 555.5371156163199
Shale 57.0 2780.0 2.585436247534667 104.48725123603286 83.14207110625121 602.9365506111327
Shale 57.0 2790.0 2.526098902591802 123.97477502275929 87.07857797405876 548.9110308268683
Shale 57.0 2800.0 2.4133497132648434 119.00218926390677 72.82079212006397 553.7819351441931
Shale 57.0 2810.0 2.648584132704379 103.30870872811082 67.14973023206079 544.2650668366532
Shale 57.0 2820.0 2.4312001595408064 111.448076039111 54.6284802150969 545.4247233070097
Shale 57.0 2830.0 2.5680762882982053 119.72783632594324 59.14560020071326 610.7738299263242
Shale 57.0 2840.0 2.5353326449057687 104.72518605974359 82.73753962689365 561.6445705941668
Shale 57.0 2850.0 2.613438661044181 114.08330511018644 53.45313987065282 542.433816284895
Shale 57.0 2860.0 2.441345204567251 111.84946852338214 57.023883791623575 605.2273819555702
Shale 57.0 2870.0 2.5435080863959065 113.01491377984512 60.62124360280922 565.3977540080692
Shale 57.0 2880.0 2.4211036665195 113.61162623504393 66.54669048211849 561.6946922096479
Shale 57.0 2890.0 2.6195142887222986 113.61663530820049 58.77499275364274 520.9832174115559
Shale 57.0 2900.0 2.5085114301395026 113.68639499495261 74.14819374757067 531.4306439287109
Shale 57.0 2910.0 2.5388403171926246 105.4548558953887 64.90730101530953 573.409457434804
Shale 57.0 2920.0 2.597213715152042 125.16612456236332 47.60413051586693 556.6040104756636
Shale 57.0 2930.0 2.4728369393433587 113.67720434948748 56.01800202763825 529.04688648444
Shale 57.0 2940.0 2.554137275225296 123.18458441841128 55.23013560129182 579.6438546863878
Shale 57.0 2950.0 2.451519877215936 117.029973428521 80.1916558433309 571.2701558602123
Shale 57.0 2960.0 2.5388665048302554 110.08936901560944 74.67080421847722 554.7130267571263
Shale 57.0 2970.0 2.51987645218979 118.23969100783991 76.7357829376853 562.812218639168
Shale 57.0 2980.0 2.5703316574954007 112.14063988086923 78.18385601814006 550.3325640801992
Shale 57.0 2990.0 2.2428201096558937 99.7659394242788 66.35862759146261 596.340993604823
Shale 57.0 3000.0 2.418459627104202 107.01418162508972 64.89940106596394 550.6673131717248
Shale 57.0 3010.0 2.5606809776001733 120.64542089763285 64.66082548194908 536.1571185902325
Shale 57.0 3020.0 2.4600747306415385 124.38314562386635 52.677632998908884 573.2667776655134
Shale 57.0 3030.0 2.5184284330859645 111.69928118639262 65.15571095554515 569.8531853718935
Shale 57.0 3040.0 2.7188485025150446 104.85160923473387 57.928538368547315 517.4139827958812
Shale 57.0 3050.0 2.446835783731108 101.85277896750335 79.44992746525205 500.1203014317174
Shale 57.0 3060.0 2.601855842470245 105.83023142072743 65.15961582296839 535.1101734676716
Shale 57.0 3070.0 2.404762771529469 94.38544139206377 69.74468839207603 600.963848145205
Shale 57.0 3080.0 2.3206505725326103 99.54380358300459 77.99680443875876 551.6903656953953
Shale 57.0 3090.0 2.527304878606518 105.96464687156427 69.32928375668614 596.4584028799975
Shale 57.0 3100.0 2.333524126987808 90.07507925404025 83.73264158938181 507.7659960712378
Shale 57.0 3110.0 2.488979939743587 107.70274213814164 63.19198343513569 544.1033488273353
Shale 57.0 3120.0 2.425891512201211 94.60729319697323 51.30385591886478 530.6807472335089
Shale 57.0 3130.0 2.4805410353863557 98.88771523450563 62.58040987540067 562.6055084032399
Shale 57.0 3140.0 2.524673530640672 104.59291348925291 80.627738563815 549.2006928900452
Shale 57.0 3150.0 2.35844153970145 108.45946069641434 88.73131576575003 546.4859314701516
Shale 57.0 3160.0 2.5197229686595897 98.76941868838779 74.55074079237109 496.6149331765686
Shale 57.0 3170.0 2.4077774881050624 108.18451435847072 62.71173146851877 551.770640941643
Shale 57.0 3180.0 2.3410102550648517 122.8139733725979 81.89873678222034 566.5369770807342
Shale 57.0 3190.0 2.5540106910767286 106.61905416170319 57.67485558673084 571.5370707127743
Shale 57.0 3200.0 2.6058541701036853 104.34195731985086 59.59989582357996 561.9980827295183
Shale 57.0 3210.0 2.424034387482186 115.37894272611321 86.20645829847412 494.45624687533683
Shale 57.0 3220.0 2.3604176128619945 108.07232224111408 61.50346444905698 569.1764453819222
Shale 57.0 3230.0 2.4592622496821126 112.90236056189971 76.79423770159035 554.9387244475182
Shale 57.0 3240.0 2.4533445605194237 99.766854308701 65.14364708255131 568.3141427772825
Shale 57.0 3250.0 2.4101439530455826 104.33795582183242 51.605044363156 558.3801305935078
Shale 57.0 3260.0 2.5909939075324093 122.22866833706469 69.83598462658922 582.1094455878555
Shale 57.0 3270.0 2.3629676475905272 108.06836465686474 73.52851378422925 502.61436429914767
Shale 57.0 3280.0 2.503378377508819 107.3730525519102 58.03576841073728 605.1387473751754
Shale 57.0 3290.0 2.5227708306644554 102.99797664710042 57.46371492351994 525.8933718098901
Shale 57.0 3300.0 2.6482497185035268 113.20232534532468 65.88053634307079 580.4901756896768
Shale 57.0 3310.0 2.4488711451505942 107.49268311950527 61.218736339724295 554.4165502778577
Shale 57.0 3320.0 2.3785102684105683 108.39308535668471 66.92955850754218 580.0818850382716
Shale 57.0 3330.0 2.4600223656604614 114.11959874223923 84.83077547810909 563.8676406651616
Shale 57.0 3340.0 2.596704809050377 111.44304031899551 99.00590602697703 499.56529572652687
Shale 57.0 3350.0 2.4040759528033817 108.98625430590269 55.34002481136172 533.4343246359488
Shale 57.0 3360.0 2.5732227683701296 93.59263910094386 91.81457535401123 559.5901637918975
Shale 57.0 3370.0 2.516096154799228 101.57348813221351 72.51579336213692 593.2864069786026
Shale 57.0 3380.0 2.409355642259853 111.46126263343493 85.17070225240198 539.449691091978
Shale 57.0 3390.0 2.3552939200617304 101.83953318874659 80.65430335212741 554.2270054104863
Shale 57.0 3400.0 2.4670367441862564 108.5685992682494 83.60262546558873 560.2358443515043
Shale 57.0 3410.0 2.596819818990994 120.63240895789123 61.636177982220424 488.85903986691864
Shale 57.0 3420.0 2.5938923592051664 111.31917785797529 80.71157863955284 499.3904019051475
Shale 57.0 3430.0 2.5868973979613767 108.03997664471304 86.1198900459341 525.0902823224466
Shale 57.0 3440.0 2.4780038965697693 114.7167109486465 63.291680687307824 564.9170152136
Shale 57.0 3450.0 2.3886160005155213 98.77457432756208 60.29762661468026 559.7413361253001
Shale 57.0 3460.0 2.552786955766381 113.019206417716 72.80012440338486 497.14388650160856
Shale 57.0 3470.0 2.4239870255302627 106.88405875581495 75.88380298745216 496.5397649827558
Shale 57.0 3480.0 2.516353947443112 116.63960319484801 53.37335531970594 553.7207126451082
Shale 57.0 3490.0 2.5640471411513857 122.67607110538952 63.62844181133745 519.5804415457363
Shale 57.0 3500.0 2.519602690936125 111.97415822232628 85.62804729313413 552.5061523727011
Shale 57.0 3510.0 2.525743792417328 103.07497572826288 71.11491357163086 523.5254505876492
Shale 57.0 3520.0 2.444193024834206 108.50261223607437 58.80881583700716 519.6343845428494
Shale 57.0 3530.0 2.6397072692614043 113.26259187597609 71.47867599093155 520.7571628190146
Shale 57.0 3540.0 2.5671789333288353 113.46888448807292 59.72327258748032 564.9201979238335
Shale 57.0 3550.0 2.778459116358904 117.7269579168278 76.61795138975997 572.5974899258999
Shale 57.0 3560.0 2.4656277641075905 112.86559967620116 49.303996836107686 574.9935479817344
Shale 57.0 3570.0 2.384321689757002 112.19335343410812 44.10129201955845 564.0971740192426
Shale 57.0 3580.0 2.5677717881780295 129.53836202211454 83.40286382708777 578.382994986312
Shale 57.0 3590.0 2.3776818515011544 109.29870818610479 77.10392104162729 500.93932446882576
Shale 57.0 3600.0 2.4776964167882767 117.06370300152254 68.4423323623907 573.787843180427
Shale 57.0 3610.0 2.602943543715 115.71764614256485 55.51724471857462 600.337837404314
Shale 57.0 3620.0 2.5638424274663 110.03350398988836 69.36227514046385 587.0985000196017
Shale 57.0 3630.0 2.3445987510973 98.17636844633364 72.66844377243183 553.3749732844374
Shale 57.0 3640.0 2.466899036808357 102.20419328301121 76.3215561256808 575.2291110711029
Shale 57.0 3650.0 2.574631516245176 122.16325008896506 63.177725789635886 549.461118391251
Shale 57.0 3660.0 2.574582796481701 112.19008145988144 72.93692392734394 590.4311711178061
Shale 57.0 3670.0 2.5854364505986793 103.55051647925131 70.81500748141241 538.1767341154529
Shale 57.0 3680.0 2.5050042442858245 119.1011877541167 75.08927463671432 571.5477141611655
Shale 57.0 3690.0 2.4908430725432438 114.30638437775195 59.5420849443425 482.6315878746869
Shale 57.0 3700.0 2.4672982204817573 114.23941488399436 51.43309153568262 569.7837505600597
Shale 57.0 3710.0 2.408420850437638 116.55241395591447 77.97530826822458 538.3376050596079
Shale 57.0 3720.0 2.788969223884439 103.5633134088608 54.816698096285506 498.44234525708623
Shale 57.0 3730.0 2.4273009121546982 114.28933218366598 65.3333197934936 585.8214960082372
Shale 57.0 3740.0 2.4349687331457406 117.29488094071057 80.20227363500406 595.2565605780197
Shale 57.0 3750.0 2.5492603773587104 119.70892757574178 66.11530352630844 525.9887301787346
Shale 57.0 3760.0 2.3547908043194936 113.3151780070741 71.91901062266112 552.4868900218237
Shale 57.0 3770.0 2.6416196291798366 115.82425419845814 74.28130776343912 564.0995030191174
Shale 57.0 3780.0 2.7244098534434285 116.7567304675052 66.8877997575552 537.4434854893451
Shale 57.0 3790.0 2.484810135416179 112.2262550407863 66.5784427453211 573.2090454029343
Shale 57.0 3800.0 2.4259278169582426 107.63047455459848 70.75333644763829 581.271765852015
Shale 57.0 3810.0 2.3701982135002204 117.29146049070951 80.96022720641767 609.0520667900538
Shale 57.0 3820.0 2.5336444057707137 108.04730223331474 61.37481659907365 543.8787463096294
Shale 57.0 3830.0 2.572909550516736 120.3921441312228 60.042162697091634 597.8195345592501
Shale 57.0 3840.0 2.4434002087345403 102.85225014056536 80.20060415895591 530.4233833171505
Shale 57.0 3850.0 2.4968022023473475 101.47964661208002 71.17851179969841 572.8456368651647
Shale 57.0 3860.0 2.38212616549239 105.24114950881136 62.47079834624467 577.4796696428137
Shale 57.0 3870.0 2.5353579160448163 106.63341890068372 73.83940894915156 567.2681486539498
Shale 57.0 3880.0 2.4494030270679854 113.82780174087247 70.48417361900958 541.9587958783187
Shale 57.0 3890.0 2.515214501348378 108.52774978087083 65.5880724026286 512.0710982052017
Shale 57.0 3900.0 2.4461354510188764 119.43600056775296 80.66416280934014 547.1845297032601
Shale 57.0 3910.0 2.5050795673872552 124.45166376278776 77.14434078134592 559.7912213851454
Shale 57.0 3920.0 2.491930079780563 108.46501471075041 61.788776517299006 563.4771057036502
Shale 57.0 3930.0 2.4108259090268835 109.42121777839957 75.85399515076185 594.2901048398822
Shale 57.0 3940.0 2.501558485976137 107.36266905648796 61.61440927863393 611.1697451159853
Shale 57.0 3950.0 2.3485532066582073 109.95786834643812 59.004809276762714 502.9009235275406
Shale 57.0 3960.0 2.5659350482392145 107.32153165062756 73.69866312243987 574.0323985283495
Shale 57.0 3970.0 2.5984662955741187 108.87014771162904 62.40465082154088 581.6794569483419
Shale 57.0 3980.0 2.5098364202456653 94.50232645635948 65.87938345870235 537.6935418540613
Shale 57.0 3990.0 2.3954767395572656 96.82850729004629 69.8271759968301 546.6043064314084
Shale 57.0 4000.0 2.457020925116298 107.38304275782228 85.53704647839164 549.0344614107956
Shale 57.0 4010.0 2.5942419679792708 106.40775792859115 75.40270940670842 509.87329642334157
Shale 57.0 4020.0 2.2792385307167913 100.4066078272493 76.08997178417971 512.3793158882917
Shale 57.0 4030.0 2.6007012035396717 110.4166729828121 58.573298261572454 563.5189728871427
Shale 57.0 4040.0 2.4951076735766633 100.02665375530064 63.29525854673235 516.8574734438429
Shale 57.0 4050.0 2.3403628859600865 118.65626492944784 51.270773000132245 498.5098031849452
Shale 57.0 4060.0 2.5942610873439857 97.01984461800177 62.70886987259674 553.7861519314655
Shale 57.0 4070.0 2.514422526430003 107.25728967771049 70.86036579383884 531.0927278967232
Shale 57.0 4080.0 2.589415918430197 117.86930164002892 71.44801052548594 580.3715464346094
Shale 57.0 4090.0 2.5262272791794893 108.38360037340149 47.20253893535685 475.95102389446566
Shale 57.0 4100.0 2.5092619210059266 112.57164782600931 61.5336470031417 486.5099880656906
Shale 57.0 4110.0 2.4580507975428576 118.41735404941895 71.2776724734012 575.5004609012267
Shale 57.0 4120.0 2.532692195138063 111.48855257173064 72.39390312695387 565.5468149451298
Shale 57.0 4130.0 2.630222151465755 99.69733899680227 50.145605339291656 540.0896844475435
Shale 57.0 4140.0 2.327169384385504 118.78688988846459 65.04078895195036 509.91397340394417
Shale 57.0 4150.0 2.6302076928079776 115.74797919863674 75.66783751478478 540.8171990082617
Shale 57.0 4160.0 2.566875136825985 112.80335875636885 78.02893911606364 575.036396163729
Shale 57.0 4170.0 2.6342313750664896 124.03329827720172 76.65064619865959 533.9363591203903
Shale 57.0 4180.0 2.283506058225388 104.94539800067871 69.31494512315359 562.9615743853734
Shale 57.0 4190.0 2.6425024526927694 119.81795695299223 88.47760454444565 567.1198553010743
Shale 57.0 4200.0 2.6089565108431207 115.19273070660212 66.86575397260317 606.4688957534888
Shale 57.0 4210.0 2.6436972626702357 110.40377271398843 76.49171588101396 533.1523038272001
Shale 57.0 4220.0 2.7220980646434554 115.3525285622156 77.63252458719118 572.4312795929465
Shale 57.0 4230.0 2.3034344639344644 108.58171357649006 68.84386057720647 600.1734426974068
Shale 57.0 4240.0 2.5999200949644368 117.04894747693079 74.07571973229005 596.0994081470097
Shale 57.0 4250.0 2.4900719159893145 118.87472532789957 64.287291180672 555.2172060659685
Shale 57.0 4260.0 2.5837606416562284 107.29337764639558 85.6416131037617 556.2294048555536
Shale 57.0 4270.0 2.4034713652740103 112.76594124870807 84.98853325689358 520.1853204543872
Shale 57.0 4280.0 2.640187397382664 113.99872180422804 78.35047403299599 563.9224426166218
Shale 57.0 4290.0 2.361059278548708 121.57162573633181 83.82935596608091 552.1887945946081
Shale 57.0 4300.0 2.6036925804030844 116.39588431696924 77.42683283564709 506.69686475325216
Shale 57.0 4310.0 2.5787740332707414 115.3766990682632 65.23930385863929 581.3430874240491
Shale 57.0 4320.0 2.5930699001197954 110.29798664674395 75.07079499220809 561.5753699342637
Shale 57.0 4330.0 2.676249594887718 113.99804920713012 56.04861302486046 497.322668217594
Shale 57.0 4340.0 2.5095431063990787 112.26588562964436 81.68102059776638 615.0782974005464
Shale 57.0 4350.0 2.5814687919483434 116.55365393598422 66.16170407884776 486.36606020305163
Shale 57.0 4360.0 2.345312105771697 116.5098124629488 81.23350449789675 627.8094330860431
Shale 57.0 4370.0 2.3768583664450413 102.45054217648041 56.10073581266897 516.619651394389
Shale 57.0 4380.0 2.4028136624325787 108.90486012511835 59.000478965194674 568.5683060779003
Shale 57.0 4390.0 2.3392382410842125 115.01572946298224 82.99662496215029 566.1658027939975
Shale 57.0 4400.0 2.485373874498516 96.847973836677 58.173796454387215 632.7929444136784
Shale 57.0 4410.0 2.4926552009863285 119.75741909656551 58.716788134968326 557.6544717374089
Shale 57.0 4420.0 2.3319401767643044 106.42804671166506 53.06974215850214 527.5004647666474
Shale 57.0 4430.0 2.4906711560091543 99.27152581726068 50.38874304691543 600.5152623037425
Shale 57.0 4440.0 2.336392059287504 113.75565828834526 68.96039255270391 567.3060342283483
Shale 57.0 4450.0 2.5340386974797666 96.42133549284057 56.461079028337366 573.8706468029907
Shale 57.0 4460.0 2.5996956394172313 95.87048476004117 66.6860863739368 588.463488786703
Shale 57.0 4470.0 2.5325788693809637 128.9833377830474 66.36343966764528 516.0536403622734
Shale 57.0 4480.0 2.4047000348219543 115.64333678451472 77.87562474242333 542.3934607234421
Shale 57.0 4490.0 2.610297903840042 102.23508494602673 79.77917139843024 540.890198282684
Shale 57.0 4500.0 2.5181550632569034 114.40734096388691 72.47797017306226 587.7588478607684
Shale 57.0 4510.0 2.4649109555925977 107.80898753928294 74.68929212491925 539.2742841568395
Shale 57.0 4520.0 2.370788084442265 113.0134322021554 86.1476751724707 529.2213921654508
Shale 57.0 4530.0 2.468769493765098 103.95675552337494 51.887417570740936 515.5663371301603
Shale 57.0 4540.0 2.519755318382983 113.62249368308449 62.81049134281436 568.3913720802637
Shale 57.0 4550.0 2.306907417721664 106.75635795942542 60.68588022264654 557.5807766289225
Shale 57.0 4560.0 2.6787565167875527 88.71838217790274 62.12922927526589 544.0672064908858
Shale 57.0 4570.0 2.580583858566661 112.40113863157728 67.3383579062169 516.8724032602129
