Rock Code Depth1(m) RHOB GR SP DT
ARENITO 49.0 1288.6944 2.365 38.1695 60.8497 84.8912
ARENITO 49.0 1288.8468 2.3598 38.109 61.3004 84.6459
ARENITO 49.0 1288.9992 2.3363 37.7622 61.5513 84.2346
ARENITO 49.0 1289.1516 2.326 37.3451 61.8537 84.0115
ARENITO 49.0 1289.304 2.3239 37.1557 62.25 84.0091
ARENITO 49.0 1289.4564 2.3128 36.0474 62.25 83.7716
ARENITO 49.0 1289.6088 2.3012 34.1049 62.25 83.3061
ARENITO 49.0 1289.7612 2.3 32.3003 62.3045 82.6025
ARENITO 49.0 1289.9136 2.2943 32.1304 62.5 82.0577
ARENITO 49.0 1290.066 2.3039 33.0414 62.5559 81.6981
ARENITO 49.0 1290.2184 2.3235 34.1245 62.75 81.5084
ARENITO 49.0 1290.3708 2.3352 34.7494 62.807 81.4749
ARENITO 49.0 1290.5232 2.3474 35.2006 63.1734 81.26
ARENITO 49.0 1290.6756 2.352 35.5813 63.9251 80.8305
ARENITO 49.0 1290.828 2.3546 36.0156 64.7367 80.2646
ARENITO 49.0 1290.9804 2.3642 37.78 65.6793 79.1493
FOLHELHO 57.0 1291.1328 2.3695 41.1897 66.4923 78.0468
FOLHELHO 57.0 1291.2852 2.3786 45.895 67.5553 77.0384
FOLHELHO 57.0 1291.4376 2.4061 51.8057 68.87 77.2236
FOLHELHO 57.0 1291.59 2.4545 58.8169 70.3747 79.4916
FOLHELHO 57.0 1291.7424 2.4803 65.3875 71.5631 81.3137
FOLHELHO 57.0 1291.8948 2.4754 69.8878 71.8138 81.6935
FOLHELHO 57.0 1292.0472 2.4567 72.6492 71.8713 82.3383
FOLHELHO 57.0 1292.1996 2.4349 80.8161 71.2403 83.2224
FOLHELHO 57.0 1292.352 2.3878 101.5105 69.9742 82.8177
FOLHELHO 57.0 1292.5044 2.3726 115.5973 68.0357 83.5714
FOLHELHO 57.0 1292.6568 2.3815 130.051 66.5487 83.1094
FOLHELHO 57.0 1292.8092 2.4196 141.1293 65.9324 82.752
FOLHELHO 57.0 1292.9616 2.3691 146.3768 65.6136 85.0593
FOLHELHO 57.0 1293.114 2.3171 147.8312 65.319 86.9985
FOLHELHO 57.0 1293.2664 2.3018 144.7135 65.5696 87.2599
FOLHELHO 57.0 1293.4188 2.3101 133.3689 65.8908 86.4099
FOLHELHO 57.0 1293.5712 2.3161 113.5759 66.3209 84.6976
FOLHELHO 57.0 1293.7236 2.3283 92.2254 66.5 82.4086
FOLHELHO 57.0 1293.876 2.3456 75.0569 66.4277 80.0209
FOLHELHO 57.0 1294.0284 2.3649 60.8372 66.1771 78.1988
FOLHELHO 57.0 1294.1808 2.3702 51.3179 66.0737 77.4022
FOLHELHO 57.0 1294.3332 2.3684 46.3538 66.25 77.6055
FOLHELHO 57.0 1294.4856 2.3701 44.4352 66.25 78.7469
FOLHELHO 57.0 1294.638 2.3646 44.2421 66.3255 80.8476
FOLHELHO 57.0 1294.7904 2.3718 45.1076 66.5762 82.263
FOLHELHO 57.0 1294.9428 2.3804 46.5351 66.8269 82.3093
ARENITO 49.0 1295.0952 2.4221 48.4762 67.0 81.2406
ARENITO 49.0 1295.2476 2.4643 50.3132 67.235 79.3039
ARENITO 49.0 1295.4 2.4793 52.7636 67.9864 77.3618
ARENITO 49.0 1295.5524 2.4817 55.1754 69.056 76.0829
ARENITO 49.0 1295.7048 2.4845 57.7132 70.8114 75.0826
ARENITO 49.0 1295.8572 2.503 61.1937 72.4041 74.4549
FOLHELHO 57.0 1296.0096 2.5296 64.2624 73.4132 74.2588
FOLHELHO 57.0 1296.162 2.5304 65.7499 73.75 74.1592
FOLHELHO 57.0 1296.3144 2.5167 65.8018 73.6673 74.5483
FOLHELHO 57.0 1296.4668 2.5163 65.1757 72.9992 75.2841
FOLHELHO 57.0 1296.6192 2.5029 63.6714 71.5795 75.4963
FOLHELHO 57.0 1296.7716 2.4587 61.3861 70.6651 75.5936
FOLHELHO 57.0 1296.924 2.4048 58.6108 70.5854 75.4767
FOLHELHO 57.0 1297.0764 2.3434 57.1366 70.836 75.4363
FOLHELHO 57.0 1297.2288 2.3056 58.1078 71.1735 76.8407
FOLHELHO 57.0 1297.3812 2.2916 60.271 71.7621 80.6308
FOLHELHO 57.0 1297.5336 2.2447 62.7741 72.25 85.1043
FOLHELHO 57.0 1297.686 2.2052 64.6458 72.5159 87.8404
FOLHELHO 57.0 1297.8384 2.2446 64.9588 73.0893 87.5458
FOLHELHO 57.0 1297.9908 2.282 63.8832 73.16 81.9401
FOLHELHO 57.0 1298.1432 2.3177 62.8008 72.8187 76.2624
FOLHELHO 57.0 1298.2956 2.3371 62.9449 72.5 74.6459
FOLHELHO 57.0 1298.448 2.3184 62.9466 72.2239 75.6056
FOLHELHO 57.0 1298.6004 2.2531 61.7385 71.6572 82.1911
FOLHELHO 57.0 1298.7528 2.1551 60.2909 71.3134 92.4312
FOLHELHO 57.0 1298.9052 2.1066 59.8772 70.9061 98.4605
FOLHELHO 57.0 1299.0576 2.0817 60.6589 70.8447 98.7125
FOLHELHO 57.0 1299.21 2.0561 61.9183 71.1906 91.3202
FOLHELHO 57.0 1299.3624 2.1083 63.0698 71.5961 81.5815
FOLHELHO 57.0 1299.5148 2.1737 63.4617 71.5569 79.8926
FOLHELHO 57.0 1299.6672 2.1541 62.7531 71.0556 82.266
FOLHELHO 57.0 1299.8196 2.1114 61.3413 71.0438 83.8004
FOLHELHO 57.0 1299.972 2.0864 60.6365 71.8944 85.1422
FOLHELHO 57.0 1300.1244 2.1015 61.3712 72.798 84.3802
FOLHELHO 57.0 1300.2768 2.1398 62.243 73.25 82.8671
FOLHELHO 57.0 1300.4292 2.2088 63.055 73.451 82.6011
FOLHELHO 57.0 1300.5816 2.3221 64.0308 73.8512 81.0286
FOLHELHO 57.0 1300.734 2.4378 64.538 73.6944 78.3144
FOLHELHO 57.0 1300.8864 2.484 64.6268 72.8396 75.6874
FOLHELHO 57.0 1301.0388 2.4832 64.3795 72.1469 75.7761
FOLHELHO 57.0 1301.1912 2.4754 63.8717 72.2075 78.127
FOLHELHO 57.0 1301.3436 2.4693 63.5898 72.6045 80.5578
FOLHELHO 57.0 1301.496 2.4664 63.0297 72.8552 82.349
FOLHELHO 57.0 1301.6484 2.4175 61.553 73.2118 83.2946
FOLHELHO 57.0 1301.8008 2.3693 59.3755 73.7131 82.4637
FOLHELHO 57.0 1301.9532 2.3591 57.088 74.1073 80.551
FOLHELHO 57.0 1302.1056 2.3725 55.4803 74.1422 78.8915
FOLHELHO 57.0 1302.258 2.4353 54.6558 73.7831 77.4411
FOLHELHO 57.0 1302.4104 2.4672 54.4241 73.3909 77.5144
FOLHELHO 57.0 1302.5628 2.4913 55.0683 73.0304 78.2095
FOLHELHO 57.0 1302.7152 2.5154 56.6112 72.6395 79.3365
FOLHELHO 57.0 1302.8676 2.5193 58.0226 72.389 80.8943
FOLHELHO 57.0 1303.02 2.5146 58.6818 72.25 78.8333
FOLHELHO 57.0 1303.1724 2.515 59.3688 72.1376 75.5765
FOLHELHO 57.0 1303.3248 2.4761 60.2101 71.8869 75.2083
FOLHELHO 57.0 1303.4772 2.4068 60.5454 71.5224 75.3277
FOLHELHO 57.0 1303.6296 2.3378 60.5046 70.7928 81.3178
FOLHELHO 57.0 1303.782 2.2633 59.8496 69.9051 92.3742
FOLHELHO 57.0 1303.9344 2.1801 58.1787 69.2686 98.3292
FOLHELHO 57.0 1304.0868 2.0791 56.6434 69.3491 98.0948
FOLHELHO 57.0 1304.2392 2.1701 54.4328 69.8671 91.6764
FOLHELHO 57.0 1304.3916 2.3403 51.3967 69.6473 81.1258
FOLHELHO 57.0 1304.544 2.3374 47.9239 68.8952 77.3826
FOLHELHO 57.0 1304.6964 2.3152 43.981 68.1431 80.5597
FOLHELHO 57.0 1304.8488 2.3071 41.8613 67.1518 83.8939
ARENITO 49.0 1305.0012 2.3189 41.5006 65.6575 85.2977
ARENITO 49.0 1305.1536 2.3094 41.3636 64.1458 84.5635
ARENITO 49.0 1305.306 2.2877 40.7282 63.3785 83.8772
ARENITO 49.0 1305.4584 2.2668 40.8928 63.3722 83.7613
ARENITO 49.0 1305.6108 2.2368 42.6835 63.7458 83.922
ARENITO 49.0 1305.7632 2.218 45.0525 64.3709 88.8632
ARENITO 49.0 1305.9156 2.213 47.4563 65.2473 99.975
ARENITO 49.0 1306.068 2.199 49.2809 65.9375 106.4997
ARENITO 49.0 1306.2204 2.169 50.911 66.5 106.5363
ARENITO 49.0 1306.3728 2.1801 49.9651 66.5 105.0311
ARENITO 49.0 1306.5252 2.2575 47.5536 66.2462 98.1455
ARENITO 49.0 1306.6776 2.3363 44.3546 65.4896 87.5841
ARENITO 49.0 1306.83 2.3336 40.3205 64.4869 82.5111
ARENITO 49.0 1306.9824 2.2917 35.894 63.3561 84.4738
ARENITO 49.0 1307.1348 2.267 33.8224 62.2321 87.6154
ARENITO 49.0 1307.2872 2.2634 32.3396 61.3595 88.4336
ARENITO 49.0 1307.4396 2.26 30.9744 60.8691 88.0587
ARENITO 49.0 1307.592 2.2695 30.2644 60.75 86.7468
ARENITO 49.0 1307.7444 2.2865 30.0607 60.75 85.2816
ARENITO 49.0 1307.8968 2.2887 30.8477 60.75 84.6386
FOLHELHO 57.0 1308.0492 2.2829 31.6793 60.75 84.086
FOLHELHO 57.0 1308.2016 2.2804 32.541 61.0183 84.743
FOLHELHO 57.0 1308.354 2.2817 33.3677 62.059 85.916
FOLHELHO 57.0 1308.5064 2.2862 34.3155 63.6972 86.6693
FOLHELHO 57.0 1308.6588 2.2787 35.9387 65.3162 86.5577
FOLHELHO 57.0 1308.8112 2.2491 37.7971 66.5468 85.8269
FOLHELHO 57.0 1308.9636 2.2189 39.6979 67.6871 84.8719
FOLHELHO 57.0 1309.116 2.1946 42.1333 68.3881 83.6955
FOLHELHO 57.0 1309.2684 2.147 45.4185 68.2228 83.4414
FOLHELHO 57.0 1309.4208 2.0757 49.2185 67.3035 85.5115
FOLHELHO 57.0 1309.5732 1.9916 53.1352 66.47 88.1054
FOLHELHO 57.0 1309.7256 1.8732 56.5706 66.3907 91.601
FOLHELHO 57.0 1310.64 2.0729 59.4285 70.1839 91.8692
FOLHELHO 57.0 1310.7924 2.1509 57.3042 70.5 85.3447
FOLHELHO 57.0 1310.9448 2.3208 55.8006 70.2079 77.2033
FOLHELHO 57.0 1311.0972 2.4555 54.8498 69.707 72.9118
FOLHELHO 57.0 1311.2496 2.497 53.2283 69.0582 72.2488
FOLHELHO 57.0 1311.402 2.4951 50.65 68.4542 72.5926
FOLHELHO 57.0 1311.5544 2.4622 48.1501 67.9527 74.8827
FOLHELHO 57.0 1311.7068 2.3998 46.9251 67.75 78.1456
FOLHELHO 57.0 1311.8592 2.3335 46.8036 67.8998 81.1151
FOLHELHO 57.0 1312.0116 2.2843 46.2319 68.1505 81.6924
FOLHELHO 57.0 1312.164 2.2444 45.4065 68.4012 80.6818
FOLHELHO 57.0 1312.3164 2.2053 45.2765 68.5 79.673
FOLHELHO 57.0 1312.4688 2.1662 46.1423 68.9577 79.7561
FOLHELHO 57.0 1312.6212 2.1326 48.0614 70.0153 85.0101
FOLHELHO 57.0 1312.7736 2.1136 50.8989 70.9614 94.1411
FOLHELHO 57.0 1314.6024 1.9718 61.6906 70.5735 100.2307
FOLHELHO 57.0 1314.7548 1.9406 61.1381 71.0748 94.9856
FOLHELHO 57.0 1314.9072 1.9254 61.1499 71.5763 89.7889
FOLHELHO 57.0 1315.0596 2.0013 61.9414 72.0775 87.5311
FOLHELHO 57.0 1315.212 2.1248 62.5988 72.25 83.1164
FOLHELHO 57.0 1315.3644 2.1825 62.1099 72.085 76.8082
FOLHELHO 57.0 1315.5168 2.1204 60.2888 71.503 78.2926
FOLHELHO 57.0 1315.6692 2.0444 58.6821 70.9172 87.2007
FOLHELHO 57.0 1315.8216 2.0454 58.1559 70.583 90.9758
FOLHELHO 57.0 1315.974 2.111 57.5034 70.1649 89.0256
ARENITO 49.0 1316.1264 2.2605 56.5508 69.1585 85.6075
ARENITO 49.0 1316.2788 2.3632 55.2702 67.5675 78.1986
ARENITO 49.0 1316.4312 2.3847 52.5191 66.1515 75.7334
ARENITO 49.0 1316.5836 2.3325 48.0146 65.5797 78.9152
ARENITO 49.0 1316.736 2.2855 44.212 65.8416 82.0564
ARENITO 49.0 1316.8884 2.2716 42.471 66.1716 83.6823
ARENITO 49.0 1317.0408 2.2824 41.987 65.5612 84.993
ARENITO 49.0 1317.1932 2.2894 41.7615 64.5581 84.9793
ARENITO 49.0 1317.3456 2.2921 41.3799 63.7292 84.8514
ARENITO 49.0 1317.498 2.2881 40.197 62.4538 85.495
ARENITO 49.0 1317.6504 2.2762 39.114 60.7752 86.6507
ARENITO 49.0 1317.8028 2.2755 38.5811 59.5481 88.0614
ARENITO 49.0 1317.9552 2.284 38.9449 59.4262 88.7054
ARENITO 49.0 1318.1076 2.2608 40.1513 59.8537 87.962
ARENITO 49.0 1318.26 2.2486 41.9526 60.5329 87.5492
ARENITO 49.0 1318.4124 2.2801 44.4938 61.6412 87.6604
ARENITO 49.0 1318.5648 2.3266 48.4513 62.8937 86.1088
ARENITO 49.0 1318.7172 2.373 52.349 64.1476 83.432
ARENITO 49.0 1318.8696 2.4213 54.9504 64.8603 80.4842
ARENITO 49.0 1319.022 2.4386 55.3952 64.8191 77.9883
ARENITO 49.0 1319.1744 2.395 53.1019 64.387 78.0632
ARENITO 49.0 1319.3268 2.3431 49.0406 63.704 80.6087
ARENITO 49.0 1319.4792 2.2971 44.4951 62.7688 83.8543
ARENITO 49.0 1319.6316 2.2593 40.9018 61.9498 86.8504
ARENITO 49.0 1319.784 2.2588 39.3254 61.75 88.339
ARENITO 49.0 1319.9364 2.2605 38.8473 61.5652 88.5964
ARENITO 49.0 1320.0888 2.2644 39.4357 61.5 88.4877
ARENITO 49.0 1320.2412 2.2623 40.3379 61.3139 88.3406
ARENITO 49.0 1320.3936 2.2625 41.4633 61.4367 88.3396
ARENITO 49.0 1320.546 2.2623 42.9474 61.6875 88.3153
ARENITO 49.0 1320.6984 2.2567 44.4687 62.6903 87.2367
ARENITO 49.0 1320.8508 2.2467 46.0857 64.322 86.2946
FOLHELHO 57.0 1321.0032 2.2228 48.5904 65.6972 85.807
FOLHELHO 57.0 1321.1556 2.1993 51.8246 66.7598 85.4895
FOLHELHO 57.0 1321.308 2.1772 56.0659 67.9537 86.2395
FOLHELHO 57.0 1321.4604 2.1804 61.2618 68.824 88.9261
FOLHELHO 57.0 1321.6128 2.1722 66.8483 68.8079 91.2496
FOLHELHO 57.0 1321.7652 2.1397 70.7494 68.3646 91.5741
FOLHELHO 57.0 1321.9176 2.2299 72.3331 68.6364 89.3759
FOLHELHO 57.0 1322.07 2.4266 72.2225 69.5261 83.2042
FOLHELHO 57.0 1322.2224 2.5474 71.48 70.3338 76.7737
FOLHELHO 57.0 1322.3748 2.5711 71.1801 71.0862 72.7616
FOLHELHO 57.0 1322.5272 2.5657 71.735 72.034 71.182
FOLHELHO 57.0 1322.6796 2.5569 73.2518 72.8395 71.4108
FOLHELHO 57.0 1322.832 2.5763 74.8629 73.5919 72.8479
FOLHELHO 57.0 1322.9844 2.5844 76.4405 73.9479 74.0495
FOLHELHO 57.0 1323.1368 2.5699 78.3174 74.0 74.8565
FOLHELHO 57.0 1323.2892 2.5501 80.0913 74.3985 75.4356
FOLHELHO 57.0 1323.4416 2.5548 81.4593 74.5 75.8181
FOLHELHO 57.0 1323.594 2.5458 80.6931 74.5 76.0437
FOLHELHO 57.0 1323.7464 2.5317 79.4763 74.5 76.5544
FOLHELHO 57.0 1323.8988 2.5225 78.9393 74.702 77.3008
FOLHELHO 57.0 1324.0512 2.5267 79.0494 74.75 78.0055
FOLHELHO 57.0 1324.2036 2.5231 79.0921 74.547 79.2867
FOLHELHO 57.0 1324.356 2.5196 79.2143 74.5 80.3503
FOLHELHO 57.0 1324.5084 2.5337 79.4871 74.2956 81.3301
FOLHELHO 57.0 1324.6608 2.5173 79.6649 74.25 81.8294
FOLHELHO 57.0 1324.8132 2.4496 79.6917 74.6616 82.7445
FOLHELHO 57.0 1324.9656 2.4162 80.0014 75.3699 84.1785
FOLHELHO 57.0 1325.118 2.3996 80.9982 75.2928 85.8188
FOLHELHO 57.0 1325.2704 2.289 82.1869 74.8346 87.078
FOLHELHO 57.0 1325.4228 2.1978 84.4528 74.5415 88.9889
FOLHELHO 57.0 1326.0324 2.2086 100.7809 70.961 85.4857
FOLHELHO 57.0 1326.1848 2.3209 101.0118 71.8472 81.5574
FOLHELHO 57.0 1326.3372 2.4606 98.5583 72.2123 78.3207
FOLHELHO 57.0 1326.4896 2.4939 93.3359 72.6764 75.3411
FOLHELHO 57.0 1326.642 2.4798 83.6013 73.1775 73.4883
FOLHELHO 57.0 1326.7944 2.4701 74.5756 73.6785 72.6608
FOLHELHO 57.0 1326.9468 2.4905 68.9365 73.9651 72.2685
FOLHELHO 57.0 1327.0992 2.4975 67.2547 74.0 71.5883
FOLHELHO 57.0 1327.2516 2.4859 69.1768 74.2165 72.0377
FOLHELHO 57.0 1327.404 2.4666 74.0526 74.467 73.0564
FOLHELHO 57.0 1327.5564 2.4771 78.9182 74.5 74.5592
FOLHELHO 57.0 1327.7088 2.5061 80.9165 74.5 75.5737
FOLHELHO 57.0 1327.8612 2.5301 80.3283 74.5 75.8625
FOLHELHO 57.0 1328.0136 2.5479 78.4377 74.7197 77.6055
FOLHELHO 57.0 1328.166 2.5227 77.1361 74.75 78.4883
FOLHELHO 57.0 1328.3184 2.5075 76.5302 74.75 77.1509
FOLHELHO 57.0 1328.4708 2.4954 74.7414 74.3068 76.3123
FOLHELHO 57.0 1328.6232 2.4682 72.522 73.5835 76.0119
FOLHELHO 57.0 1328.7756 2.4311 70.3996 73.054 74.7201
FOLHELHO 57.0 1328.928 2.3832 66.8891 73.2236 74.3048
FOLHELHO 57.0 1329.0804 2.3403 63.6749 73.6988 76.2044
FOLHELHO 57.0 1329.2328 2.3027 62.6109 73.9749 79.7673
FOLHELHO 57.0 1329.3852 2.2575 63.8123 74.0 83.7982
FOLHELHO 57.0 1329.5376 2.2032 66.7337 74.4526 86.2765
FOLHELHO 57.0 1329.69 2.3023 69.3372 74.5 86.8049
FOLHELHO 57.0 1329.8424 2.4232 70.8704 73.3616 84.7887
FOLHELHO 57.0 1329.9948 2.4112 71.4764 72.3372 81.8214
FOLHELHO 57.0 1330.1472 2.4465 71.4536 72.0213 80.4393
FOLHELHO 57.0 1330.2996 2.4298 71.6537 72.0 81.0085
FOLHELHO 57.0 1330.452 2.2798 71.879 71.5398 83.093
FOLHELHO 57.0 1330.6044 2.1903 70.5813 71.0381 83.2682
FOLHELHO 57.0 1330.7568 2.0516 68.5991 71.0 83.8566
FOLHELHO 57.0 1330.9092 1.8666 66.9888 70.768 89.3466
FOLHELHO 57.0 1331.3664 1.8984 67.0009 69.7815 90.5358
FOLHELHO 57.0 1331.5188 2.1116 69.493 68.811 82.7765
FOLHELHO 57.0 1331.6712 2.3141 71.6937 67.5738 79.9446
FOLHELHO 57.0 1331.8236 2.3373 73.2377 66.5555 82.5676
FOLHELHO 57.0 1331.976 2.3569 74.9526 66.2634 84.4424
FOLHELHO 57.0 1332.1284 2.3647 76.5401 66.4875 83.3781
FOLHELHO 57.0 1332.2808 2.3907 78.7595 66.262 80.5246
FOLHELHO 57.0 1332.4332 2.4121 81.0159 65.7722 79.9637
FOLHELHO 57.0 1332.5856 2.4207 80.6133 64.7923 81.723
FOLHELHO 57.0 1332.738 2.3701 75.3406 63.7904 83.5842
FOLHELHO 57.0 1332.8904 2.3478 65.4466 63.5092 84.8833
ARENITO 49.0 1333.0428 2.3422 56.251 63.5 84.6471
ARENITO 49.0 1333.1952 2.3381 50.4873 64.2265 83.6425
ARENITO 49.0 1333.3476 2.3603 47.6194 64.25 82.946
ARENITO 49.0 1333.5 2.3445 47.4653 64.7364 81.8324
ARENITO 49.0 1333.6524 2.3284 48.8535 65.4822 78.7475
ARENITO 49.0 1333.8048 2.3446 51.8935 65.9891 75.2779
ARENITO 49.0 1333.9572 2.3578 56.1547 66.0 74.0987
FOLHELHO 57.0 1334.1096 2.3383 61.9839 66.4919 74.463
FOLHELHO 57.0 1334.262 2.271 68.7282 67.9787 76.6859
FOLHELHO 57.0 1334.4144 2.2314 73.199 68.9894 84.1174
FOLHELHO 57.0 1334.5668 2.1864 74.3605 69.4957 90.5936
FOLHELHO 57.0 1335.3288 2.1903 77.6001 71.2489 103.7511
FOLHELHO 57.0 1335.4812 2.2513 79.1779 70.998 92.9361
FOLHELHO 57.0 1335.6336 2.2895 80.5386 70.7425 79.4646
FOLHELHO 57.0 1335.786 2.3407 82.806 69.985 75.5423
FOLHELHO 57.0 1335.9384 2.4028 86.2718 68.7345 75.3758
FOLHELHO 57.0 1336.0908 2.4531 90.0295 67.7368 77.1193
FOLHELHO 57.0 1336.2432 2.3989 89.5293 66.9894 80.3845
FOLHELHO 57.0 1336.3956 2.3499 79.6294 66.4884 78.0699
FOLHELHO 57.0 1336.548 2.3879 64.0293 65.9933 75.2729
FOLHELHO 57.0 1336.7004 2.422 53.0307 65.75 74.2709
FOLHELHO 57.0 1336.8528 2.4228 48.6625 65.773 74.2075
SILTITO 54.0 1337.0052 2.4477 48.7727 66.5769 75.2627
SILTITO 54.0 1337.1576 2.4392 52.1025 68.8224 76.9942
SILTITO 54.0 1337.31 2.4174 58.203 70.7997 77.9199
SILTITO 54.0 1337.4624 2.4266 66.2542 72.0313 79.8179
SILTITO 54.0 1337.6148 2.3913 72.5775 72.7391 80.3911
SILTITO 54.0 1337.7672 2.3278 70.9697 72.4409 82.7994
SILTITO 54.0 1337.9196 2.2385 68.7769 71.1513 85.2879
SILTITO 54.0 1338.072 2.143 66.3226 69.184 87.5056
SILTITO 54.0 1338.5292 2.0489 64.245 68.2198 86.0806
SILTITO 54.0 1338.6816 2.1653 65.3481 67.6876 82.5168
SILTITO 54.0 1338.834 2.2951 65.9619 66.6841 79.9968
SILTITO 54.0 1338.9864 2.3698 64.5491 65.6651 79.414
SILTITO 54.0 1339.1388 2.3905 62.1124 64.4125 80.3493
SILTITO 54.0 1339.2912 2.3276 57.3063 63.1766 82.6332
SILTITO 54.0 1339.4436 2.2846 53.7434 62.2122 84.4459
SILTITO 54.0 1339.596 2.2815 52.7 61.75 83.699
SILTITO 54.0 1339.7484 2.3009 53.5505 61.7297 81.2415
SILTITO 54.0 1339.9008 2.3254 54.6976 61.5423 80.218
SILTITO 54.0 1340.0532 2.3633 55.9002 62.0649 77.6796
SILTITO 54.0 1340.2056 2.3767 55.3453 62.8608 75.4253
SILTITO 54.0 1340.358 2.3814 53.3458 64.1151 75.1755
SILTITO 54.0 1340.5104 2.4577 55.5221 65.3678 74.9092
SILTITO 54.0 1340.6628 2.4941 58.9929 66.5732 75.229
SILTITO 54.0 1340.8152 2.5036 60.8945 67.3247 78.423
SILTITO 54.0 1340.9676 2.4945 60.2708 68.1272 80.4801
SILTITO 54.0 1341.12 2.4473 59.4514 69.3815 79.494
SILTITO 54.0 1341.2724 2.4636 58.7083 70.5805 78.1348
SILTITO 54.0 1341.4248 2.514 58.0481 71.25 74.1337
SILTITO 54.0 1341.5772 2.5449 57.5815 71.2218 71.4551
SILTITO 54.0 1341.7296 2.5293 57.4524 70.9139 71.6189
SILTITO 54.0 1341.882 2.4797 56.28 70.0431 71.919
SILTITO 54.0 1342.0344 2.4877 54.9492 68.3194 72.2795
SILTITO 54.0 1342.1868 2.4576 55.0689 66.969 72.6913
SILTITO 54.0 1342.3392 2.4703 56.6369 66.8443 72.5567
SILTITO 54.0 1342.4916 2.4817 58.5882 67.628 72.489
SILTITO 54.0 1342.644 2.5021 59.83 68.5657 72.2799
SILTITO 54.0 1342.7964 2.5133 59.8 69.1001 71.9533
SILTITO 54.0 1342.9488 2.4945 59.5539 69.8527 71.4272
SILTITO 54.0 1343.1012 2.4882 59.22 70.5347 71.1018
SILTITO 54.0 1343.2536 2.5101 59.2823 70.7853 71.4799
SILTITO 54.0 1343.406 2.522 59.9791 71.0361 71.7813
SILTITO 54.0 1343.5584 2.5167 59.4863 71.25 72.0597
SILTITO 54.0 1343.7108 2.5246 59.3765 71.25 71.8223
SILTITO 54.0 1343.8632 2.5462 60.4215 71.212 70.9423
FOLHELHO 57.0 1344.0156 2.553 61.6288 71.0389 70.9084
FOLHELHO 57.0 1344.168 2.553 61.6288 71.3288 70.9882
FOLHELHO 57.0 1344.3204 2.5506 61.8683 71.7899 71.3113
FOLHELHO 57.0 1344.4728 2.5372 63.2622 72.0408 72.031
FOLHELHO 57.0 1344.6252 2.5307 64.1133 72.2087 72.5952
FOLHELHO 57.0 1344.7776 2.5188 65.2425 71.9578 72.7749
FOLHELHO 57.0 1344.93 2.5197 67.1072 71.75 72.8478
FOLHELHO 57.0 1345.0824 2.5306 68.8194 71.8796 72.8833
FOLHELHO 57.0 1345.2348 2.5444 70.0449 72.6761 73.4108
FOLHELHO 57.0 1345.3872 2.5526 70.8476 73.5892 74.3504
FOLHELHO 57.0 1345.5396 2.5631 70.7795 74.0 75.5089
FOLHELHO 57.0 1345.692 2.5739 70.3903 74.0 77.4681
FOLHELHO 57.0 1345.8444 2.5568 70.0789 73.907 79.1915
FOLHELHO 57.0 1345.9968 2.5481 70.3655 73.2161 79.8596
FOLHELHO 57.0 1346.1492 2.5748 70.476 71.7127 80.3727
FOLHELHO 57.0 1346.3016 2.5895 70.0125 70.3539 80.2641
FOLHELHO 57.0 1346.454 2.567 69.3486 69.7008 78.7677
FOLHELHO 57.0 1346.6064 2.5475 69.1099 69.4005 76.9827
FOLHELHO 57.0 1346.7588 2.4666 67.6035 68.8988 76.1098
FOLHELHO 57.0 1346.9112 2.4554 64.7151 68.3977 75.757
ARENITO 49.0 1347.0636 2.4259 60.467 67.8961 77.4196
ARENITO 49.0 1347.216 2.3338 54.2552 67.3426 79.0697
ARENITO 49.0 1347.3684 2.3212 49.9342 66.5909 78.4628
ARENITO 49.0 1347.5208 2.3339 46.3955 65.8923 77.3105
ARENITO 49.0 1347.6732 2.3335 44.7881 65.3911 76.6201
ARENITO 49.0 1347.8256 2.3159 45.5042 64.8343 77.171
ARENITO 49.0 1347.978 2.2817 47.2239 63.9709 79.6589
ARENITO 49.0 1348.1304 2.2279 48.6356 62.6036 81.7676
ARENITO 49.0 1348.2828 2.2449 47.4657 61.0215 82.6201
ARENITO 49.0 1348.4352 2.2728 43.8251 60.0769 83.0049
ARENITO 49.0 1348.5876 2.2949 40.6094 59.383 82.6306
ARENITO 49.0 1348.74 2.3173 39.5718 58.9409 81.9936
ARENITO 49.0 1348.8924 2.333 39.8153 58.75 81.3444
ARENITO 49.0 1349.0448 2.3521 39.989 58.9312 80.7768
ARENITO 49.0 1349.1972 2.3613 39.7087 59.8049 80.712
ARENITO 49.0 1349.3496 2.359 39.3317 61.1207 81.176
ARENITO 49.0 1349.502 2.357 39.2188 62.3748 82.0334
ARENITO 49.0 1349.6544 2.3485 39.1999 62.8763 82.6069
ARENITO 49.0 1349.8068 2.3497 39.0294 63.3773 81.6814
ARENITO 49.0 1349.9592 2.3927 38.6364 63.8143 79.4765
ARENITO 49.0 1350.1116 2.4536 38.5473 63.9349 77.6259
ARENITO 49.0 1350.264 2.4836 39.3596 63.75 76.7673
ARENITO 49.0 1350.4164 2.5011 42.1729 64.1487 75.6927
ARENITO 49.0 1350.5688 2.5311 46.8096 65.7186 74.485
ARENITO 49.0 1350.7212 2.5451 52.3809 67.4728 74.1667
ARENITO 49.0 1350.8736 2.5621 58.744 69.2283 74.581
FOLHELHO 57.0 1351.026 2.5424 65.5977 70.7757 75.9372
