Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
arenito         49.0        1198.9308        55.1607        2.5044        77.3508        69.0000
arenito         49.0        1198.7784        55.4169        2.5215        77.1175        69.0000
arenito         49.0        1198.6260        56.2150        2.5337        76.9864        68.8219
arenito         49.0        1198.4736        57.4540        2.5376        77.3993        68.5000
arenito         49.0        1198.3212        58.3016        2.5217        77.7620        68.5902
arenito         49.0        1198.1688        58.8898        2.5147        77.8822        68.8409
arenito         49.0        1198.0164        59.3550        2.5197        78.0377        69.0916
arenito         49.0        1197.8640        60.3835        2.5267        77.9474        69.2500
arenito         49.0        1197.7116        61.7464        2.5358        77.8114        69.3428
arenito         49.0        1197.5592        62.4533        2.5490        77.8239        69.4065
arenito         49.0        1197.4068        62.6227        2.5531        77.6091        69.0616
arenito         49.0        1197.2544        62.7323        2.5615        76.5627        68.4655
arenito         49.0        1197.1020        61.4789        2.5671        74.4520        67.6176
arenito         49.0        1196.9496        58.1478        2.5643        72.3640        66.8078
arenito         49.0        1196.7972        53.8250        2.5408        71.0949        66.1131
arenito         49.0        1196.6448        50.5005        2.5101        70.9721        65.4025
argilito         56.0        1196.4924        48.1547        2.4806        72.6751        65.4462
argilito         56.0        1196.3400        46.4924        2.4577        76.0373        66.2443
argilito         56.0        1196.1876        45.7414        2.4502        78.5629        67.2981
argilito         56.0        1196.0352        44.7801        2.4656        79.1131        67.6500
argilito         56.0        1195.8828        43.4720        2.4685        78.9074        67.5000
argilito         56.0        1195.7304        42.2105        2.4434        78.7405        67.2972
argilito         56.0        1195.5780        40.7156        2.4201        78.8440        66.6936
argilito         56.0        1195.4256        39.1180        2.4114        80.1669        65.6333
argilito         56.0        1195.2732        38.6684        2.4036        82.1729        64.5430
argilito         56.0        1195.1208        39.3742        2.3898        83.3816        64.2500
argilito         56.0        1194.9684        40.5262        2.3760        84.2595        64.3547
argilito         56.0        1194.8160        41.0294        2.3656        84.8300        64.6054
argilito         56.0        1194.6636        40.9427        2.3610        84.9865        64.7500
argilito         56.0        1194.5112        40.7826        2.3653        84.4290        64.7500
argilito         56.0        1194.3588        40.6001        2.3757        83.3584        64.7500
argilito         56.0        1194.2064        40.9665        2.3829        82.5538        64.9659
argilito         56.0        1194.0540        41.5227        2.3831        81.8740        65.3587
argilito         56.0        1193.9016        41.6922        2.3877        81.1174        65.5000
argilito         56.0        1193.7492        41.7912        2.3924        82.3345        65.5000
arenito          49.0        1193.5968        42.5136        2.3788        86.0194        65.5000
arenito          49.0        1193.4444        44.0331        2.3300        87.6835        65.6112
arenito          49.0        1193.2920        46.3324        2.2886        86.9263        65.6381
arenito          49.0        1193.1396        50.1488        2.3313        84.5346        65.3874
arenito          49.0        1192.9872        54.5176        2.3775        80.2381        65.2500
arenito          49.0        1192.8348        57.4944        2.3857        78.1403        65.1362
arenito          49.0        1192.6824        58.1782        2.4033        78.6262        64.8855
arenito          49.0        1192.5300        56.8679        2.4152        78.8951        64.6348
arenito          49.0        1192.3776        54.6763        2.4204        78.8007        64.5000
arenito          49.0        1192.2252        52.3655        2.4337        78.6765        65.0830
arenito          49.0        1192.0728        50.7591        2.4573        78.6472        66.4526
arenito          49.0        1191.9204        50.0556        2.4765        78.6271        67.6033
arenito          49.0        1191.7680        49.0486        2.4940        78.3206        68.1185
arenito          49.0        1191.6156        47.8485        2.4859        78.2940        68.2500
argilito         56.0        1191.4632        47.1460        2.4555        79.1145        68.1301
argilito         56.0        1191.3108        46.0244        2.4406        80.3362        67.3972
argilito         56.0        1191.1584        44.6012        2.4414        81.5649        66.2649
argilito         56.0        1191.0060        43.2797        2.4504        82.2391        65.5065
argilito         56.0        1190.8536        42.2642        2.4555        82.3154        65.3724
argilito         56.0        1190.7012        41.5456        2.4466        82.3627        65.5000
argilito         56.0        1190.5488        41.7258        2.4236        82.8730        65.6238
argilito         56.0        1190.3964        42.1419        2.4100        83.3170        65.7500
argilito         56.0        1190.2440        43.3786        2.4160        83.0604        65.7500
argilito         56.0        1190.0916        44.6577        2.4331        82.3849        65.7500
argilito         56.0        1189.9392        46.3484        2.4551        81.2084        65.8764
argilito         56.0        1189.7868        47.1635        2.4569        80.2308        66.1271
argilito         56.0        1189.6344        46.8570        2.4321        80.0963        66.3778
argilito         56.0        1189.4820        45.9869        2.4043        80.8369        66.6283
argilito         56.0        1189.3296        44.6662        2.4120        81.1363        66.7500
argilito         56.0        1189.1772        43.2797        2.4431        79.6267        66.7500
argilito         56.0        1189.0248        42.3929        2.4731        77.1051        66.6196
argilito         56.0        1188.8724        42.3777        2.4865        75.1412        66.2378
argilito         56.0        1188.7200        42.9860        2.4849        74.4461        65.7369
argilito         56.0        1188.5676        43.8170        2.4761        75.0124        65.3677
argilito         56.0        1188.4152        44.7587        2.4435        77.5757        64.9841
argilito         56.0        1188.2628        45.6957        2.4103        83.1701        64.6163
argilito         56.0        1188.1104        46.2753        2.4327        87.2862        64.3656
argilito         56.0        1187.9580        46.3736        2.4481        88.3262        64.3848
argilito         56.0        1187.8056        45.9327        2.4234        88.3578        65.4489
argilito         56.0        1187.6532        45.0995        2.4017        85.1730        66.9312
argilito         56.0        1187.5008        44.5670        2.3962        82.1728        67.6369
argilito         56.0        1187.3484        44.8366        2.4112        81.9681        67.8876
argilito         56.0        1187.1960        45.2643        2.4104        82.3332        67.8617
argilito         56.0        1187.0436        45.0730        2.3815        82.7307        67.1940
argilito         56.0        1186.8912        44.5055        2.3548        83.5261        66.0525
argilito         56.0        1186.7388        44.1143        2.3567        84.2756        65.3598
argilito         56.0        1186.5864        43.6777        2.3701        84.7106        65.3909
argilito         56.0        1186.4340        43.2886        2.3836        84.9644        65.6416
argilito         56.0        1186.2816        43.0632        2.3899        85.1114        66.0346
argilito         56.0        1186.1292        42.6667        2.3827        85.2304        66.1072
argilito         56.0        1185.9768        42.2696        2.3832        85.3565        66.0000
argilito         56.0        1185.8244        42.0554        2.3882        85.6163        66.1442
argilito         56.0        1185.6720        41.8617        2.3954        85.7612        66.2500
arenito         49.0        1185.5196        41.5053        2.3977        85.3627        66.3956
arenito         49.0        1185.3672        41.4926        2.3972        84.0773        66.6460
arenito         49.0        1185.2148        42.7613        2.4285        82.0458        67.0436
arenito         49.0        1185.0624        44.7593        2.4712        79.8777        67.5449
arenito         49.0        1184.9100        46.4780        2.5008        77.7406        68.0463
arenito         49.0        1184.7576        47.8917        2.5068        76.6608        68.2500
arenito         49.0        1184.6052        48.9748        2.4234        82.0696        68.1007
arenito         49.0        1184.4528        50.2368        2.3174        90.7685        67.8499
arenito         49.0        1184.3004        52.1463        2.3409        95.3678        67.2979
arenito         49.0        1184.1480        54.2809        2.4050        96.2813        67.0000
arenito         49.0        1183.9956        56.4305        2.4409        90.6099        66.8479
arenito         49.0        1183.8432        58.2897        2.4671        82.2725        67.2085
arenito         49.0        1183.6908        58.9766        2.4766        77.9882        68.4209
arenito         49.0        1183.5384        59.1441        2.4825        76.8567        69.9239
arenito         49.0        1183.3860        59.5551        2.5108        76.9413        70.9642
arenito         49.0        1183.2336        58.9166        2.5142        79.7519        71.2500
arenito         49.0        1183.0812        58.1720        2.5126        80.2934        71.2500
arenito         49.0        1182.9288        58.3602        2.5248        78.9152        70.9365
arenito         49.0        1182.7764        58.6973        2.5508        78.2317        69.9638
arenito         49.0        1182.6240        58.2123        2.5649        77.9012        69.0260
arenito         49.0        1182.4716        57.4057        2.5495        77.5141        68.5914
arenito         49.0        1182.3192        56.9407        2.5292        77.3533        68.6594
arenito         49.0        1182.1668        56.9280        2.5211        77.7601        68.7500
arenito         49.0        1182.0144        56.6932        2.5226        78.2399        68.7500
arenito         49.0        1181.8620        56.4355        2.5305        78.3799        68.7500
arenito         49.0        1181.7096        56.6250        2.5230        78.0633        68.5881
arenito         49.0        1181.5572        57.1960        2.5098        77.7320        68.6627
arenito         49.0        1181.4048        57.1379        2.4864        77.8702        68.5867
arenito         49.0        1181.2524        56.4418        2.4649        77.9248        68.5000
arenito         49.0        1181.1000        55.3682        2.4590        77.3441        68.5000
arenito         49.0        1180.9476        54.6611        2.4332        79.6116        68.6652
arenito         49.0        1180.7952        54.8071        2.4154        86.0159        68.7500
arenito         49.0        1180.6428        56.2067        2.4763        89.0198        68.4169
arenito         49.0        1180.4904        57.9840        2.4913        90.1138        67.9159
arenito         49.0        1180.3380        59.0590        2.4884        89.0750        67.4143
arenito         49.0        1180.1856        59.7094        2.4998        83.1808        67.0815
arenito         49.0        1180.0332        60.1586        2.4607        80.8428        66.8308
arenito         49.0        1179.8808        59.6178        2.4081        81.7520        66.7500
arenito         49.0        1179.7284        58.8962        2.4135        81.8436        66.7500
arenito         49.0        1179.5760        58.2951        2.4257        82.6748        67.6061
arenito         49.0        1179.4236        57.7458        2.4634        83.8266        69.0303
arenito         49.0        1179.2712        57.9952        2.5283        83.1025        70.1900
arenito         49.0        1179.1188        58.9077        2.5555        82.4634        70.6731
arenito         49.0        1178.9664        59.9081        2.5566        81.8783        70.9239
arenito         49.0        1178.8140        60.6756        2.5483        79.9490        71.0000
arenito         49.0        1178.6616        60.8793        2.5345        78.1844        70.4750
arenito         49.0        1178.5092        60.4577        2.5068        78.5693        69.5469
arenito         49.0        1178.3568        60.3326        2.5175        79.6763        69.0736
arenito         49.0        1178.2044        59.8766        2.5451        80.9283        69.0000
arenito         49.0        1178.0520        59.7867        2.5324        82.4252        69.1778
arenito         49.0        1177.8996        60.2041        2.4655        86.3976        69.2500
arenito         49.0        1177.7472        60.1936        2.4542        91.1751        69.0710
argilito         56.0        1177.5948        58.6756        2.4655        92.9636        68.8203
argilito         56.0        1177.4424        54.9686        2.4507        92.0487        68.5696
argilito         56.0        1177.2900        50.2854        2.4368        86.9544        68.5000
argilito         56.0        1177.1376        46.3499        2.4304        81.0215        68.3185
argilito         56.0        1176.9852        43.4516        2.4181        79.2771        68.0677
argilito         56.0        1176.8328        41.1511        2.3942        80.5701        67.8171
argilito         56.0        1176.6804        39.3011        2.3694        82.5772        67.9337
argilito         56.0        1176.5280        38.1810        2.3460        85.6082        67.8157
argilito         56.0        1176.3756        37.9447        2.3400        86.5668        67.7500
argilito         56.0        1176.2232        37.9447        2.3467        85.6844        67.3786
argilito         56.0        1176.0708        37.4981        2.3721        84.6784        67.0638
argilito         56.0        1175.9184        36.2799        2.3785        84.2220        66.8130
argilito         56.0        1175.7660        34.6838        2.3555        83.9646        66.5624
argilito         56.0        1175.6136        33.5379        2.3420        84.6035        66.3116
argilito         56.0        1175.4612        33.2411        2.3392        85.4236        67.0059
argilito         56.0        1175.3088        33.5069        2.3329        85.9109        68.5763
argilito         56.0        1175.1564        33.6546        2.3325        85.8568        69.9513
argilito         56.0        1175.0040        33.6725        2.3246        85.8474        70.4409
argilito         56.0        1174.8516        34.1322        2.3304        85.7465        70.5000
argilito         56.0        1174.6992        34.9638        2.3430        85.7875        70.5000
argilito         56.0        1174.5468        35.4027        2.3421        85.9608        69.9218
argilito         56.0        1174.3944        35.7615        2.3356        86.0056        68.9758
argilito         56.0        1174.2420        36.3117        2.3278        86.0435        68.1676
argilito         56.0        1174.0896        36.2119        2.3221        86.2832        68.0000
argilito         56.0        1173.9372        35.6770        2.3108        86.6536        68.3910
argilito         56.0        1173.7848        35.1937        2.3056        86.6238        68.6960
argilito         56.0        1173.6324        34.8606        2.3019        86.6691        68.7500
arenito         49.0        1173.4800        34.9152        2.3073        86.7285        68.7500
arenito         49.0        1173.3276        34.5307        2.3201        86.7388        68.7500
arenito         49.0        1173.1752        34.3029        2.3127        87.1275        68.7500
arenito         49.0        1173.0228        34.4514        2.2980        86.9939        68.9493
arenito         49.0        1172.8704        35.3368        2.3038        86.7779        69.2001
arenito         49.0        1172.7180        35.5463        2.3180        86.1110        69.0493
arenito         49.0        1172.5656        37.3585        2.3210        85.1294        69.0000
arenito         49.0        1172.4132        40.5813        2.3549        84.1400        69.0000
arenito         49.0        1172.2608        43.8579        2.4141        82.8418        69.0000
arenito         49.0        1172.1084        46.8441        2.4520        82.0666        69.0000
arenito         49.0        1171.9560        49.8340        2.3862        82.6661        68.7961
arenito         49.0        1171.8036        52.4735        2.2930        86.9521        68.7500
arenito         49.0        1171.6512        54.2889        2.2645        89.7501        68.3393
arenito         49.0        1171.4988        56.2523        2.3445        89.5560        68.2500
arenito         49.0        1171.3464        56.9790        2.3901        86.2342        68.8702
arenito         49.0        1171.1940        57.2432        2.4101        81.5545        70.6577
arenito         49.0        1171.0416        58.1549        2.4222        78.3669        71.8322
arenito         49.0        1170.8892        59.2066        2.4574        76.0556        71.7914
arenito         49.0        1170.7368        58.8780        2.4916        77.0427        71.7500
arenito         49.0        1170.5844        58.0253        2.4533        86.2965        71.5400
arenito         49.0        1170.4320        57.3134        2.3490        91.4258        70.6581
arenito         49.0        1170.2796        56.1298        2.3318        91.1580        69.0208
arenito         49.0        1170.1272        53.5189        2.3718        88.9617        68.3263
arenito         49.0        1169.9748        50.5975        2.3645        81.8170        68.4627
arenito         49.0        1169.8224        47.9877        2.3577        77.6261        68.5000
arenito         49.0        1169.6700        46.8442        2.3416        78.5300        68.9275
arenito         49.0        1169.5176        47.2928        2.3519        80.1556        68.7854
arenito         49.0        1169.3652        48.0979        2.3420        81.3096        68.7500
arenito         49.0        1169.2128        47.2415        2.3374        83.4022        68.7500
arenito         49.0        1169.0604        46.3096        2.3405        83.4541        68.9665
arenito         49.0        1168.9080        46.7747        2.3384        83.3299        69.2170
arenito         49.0        1168.7556        48.5620        2.3214        83.6578        69.4679
arenito         49.0        1168.6032        49.1398        2.3234        83.5373        69.7184
arenito         49.0        1168.4508        49.4501        2.3266        84.1557        69.7500
arenito         49.0        1168.2984        49.6846        2.3191        84.6756        69.7500
arenito         49.0        1168.1460        50.1087        2.3436        84.5189        69.5293
arenito         49.0        1167.9936        48.5700        2.3399        84.4470        69.2788
arenito         49.0        1167.8412        46.0365        2.3328        84.3547        69.0283
arenito         49.0        1167.6888        43.1375        2.3133        84.8222        68.7775
argilito          56.0        1167.5364        40.2750        2.3155        85.2302        68.7500
argilito          56.0        1167.3840        37.4844        2.3285        85.0972        68.5261
argilito          56.0        1167.2316        36.0512        2.3453        85.2524        68.5000
argilito          56.0        1167.0792        35.1117        2.3326        85.9761        69.6248
argilito          56.0        1166.9268        33.8708        2.3373        86.7609        70.6533
argilito         56.0        1166.7744        32.6618        2.3416        87.0579        70.9763
argilito         56.0        1166.6220        31.7990        2.3484        85.6150        71.0000
argilito         56.0        1166.4696        31.7921        2.3526        83.9094        71.0000
argilito         56.0        1166.3172        32.0041        2.3640        82.9983        70.5435
argilito         56.0        1166.1648        31.6802        2.3613        82.7468        69.5836
argilito         56.0        1166.0124        31.0982        2.3628        83.2692        68.8111
argilito         56.0        1165.8600        30.7038        2.3307        83.7677        68.7500
argilito         56.0        1165.7076        30.6746        2.3132        83.8510        69.2120
argilito         56.0        1165.5552        32.0626        2.3027        83.6737        69.4815
argilito         56.0        1165.4028        34.1241        2.2964        83.2049        69.5000
argilito         56.0        1165.2504        36.2969        2.3044        82.7606        69.7329
argilito         56.0        1165.0980        38.6182        2.3424        81.3135        69.2825
argilito         56.0        1164.9456        41.0167        2.3628        80.4822        69.4843
argilito         56.0        1164.7932        42.3660        2.3386        81.3066        69.7351
argilito         56.0        1164.6408        42.7243        2.3304        82.2373        69.9857
argilito         56.0        1164.4884        41.6087        2.3196        83.9067        70.0000
argilito         56.0        1164.3360        40.1210        2.3304        84.7893        69.7630
argilito         56.0        1164.1836        40.2569        2.3434        84.3215        69.7500
argilito         56.0        1164.0312        40.4111        2.3087        83.7353        69.5116
argilito         56.0        1163.8788        40.2748        2.3242        82.8671        69.2611
argilito         56.0        1163.7264        40.9859        2.3556        81.1896        68.7711
argilito         56.0        1163.5740        42.7467        2.4012        79.9896        68.2694
argilito         56.0        1163.4216        45.0546        2.4377        78.6728        68.2500
argilito         56.0        1163.2692        47.0963        2.4670        77.2538        67.7666
argilito         56.0        1163.1168        49.1241        2.4980        76.4016        67.9922
argilito         56.0        1162.9644        50.6424        2.5223        75.8537        68.7281
argilito         56.0        1162.8120        52.0737        2.5571        75.5522        70.2115
argilito         56.0        1162.6596        51.4516        2.5746        76.5947        70.7382
arenito         49.0        1162.5072        47.6900        2.5182        78.7278        70.7500
arenito         49.0        1162.3548        43.0503        2.4384        80.8829        70.7500
arenito         49.0        1162.2024        39.2054        2.3898        82.8456        70.5040
arenito         49.0        1162.0500        37.2196        2.3979        82.9254        69.7594
arenito         49.0        1161.8976        37.1952        2.3743        82.2488        68.7605
arenito         49.0        1161.7452        38.3116        2.3561        82.0960        68.5017
arenito         49.0        1161.5928        41.3770        2.3660        82.3382        68.7488
arenito         49.0        1161.4404        44.6055        2.3979        82.5343        68.5008
arenito         49.0        1161.2880        46.9395        2.4490        80.6761        68.7499
arenito         49.0        1161.1356        48.5145        2.4700        78.4235        68.5000
arenito         49.0        1160.9832        49.2584        2.4700        76.3727        68.5000
arenito         49.0        1160.8308        48.6479        2.4650        75.8885        68.5000
arenito         49.0        1160.6784        46.8287        2.4671        76.0738        68.5029
argilito        56.0        1160.5260        43.8268        2.4751        75.3358        68.7466
argilito        56.0        1160.3736        40.9848        2.4853        74.3463        68.5000
argilito        56.0        1160.2212        38.9118        2.5059        72.7265        68.4952
argilito        56.0        1160.0688        38.5618        2.5011        71.1482        68.2500
argilito        56.0        1159.9164        39.4114        2.4601        73.7039        68.2376
argilito        56.0        1159.7640        41.1347        2.4224        80.4860        67.7233
argilito        56.0        1159.6116        42.6924        2.3628        93.1484        66.7356
argilito        56.0        1159.4592        43.5441        2.3561        94.9637        66.2419
argilito        56.0        1159.3068        42.8476        2.3891        93.7297        66.0086
argilito        56.0        1159.1544        41.5974        2.3658        89.3084        66.2405
argilito        56.0        1159.0020        41.0747        2.3837        81.2467        66.0299
argilito        56.0        1158.8496        40.6241        2.3517        79.7102        66.8128
argilito        56.0        1158.6972        40.1898        2.3456        81.1283        68.2954
argilito        56.0        1158.5448        40.1324        2.3376        82.4880        69.2381
argilito        56.0        1158.3924        40.4486        2.3318        84.7815        68.9873
argilito        56.0        1158.2400        41.1524        2.3667        89.9974        68.7632
argilito        56.0        1158.0876        43.5659        2.3799        86.0802        68.9863
argilito        56.0        1157.9352        43.5221        2.3771        83.9871        68.6915
argilito        56.0        1157.7828        42.8391        2.3645        83.7452        67.7197
argilito        56.0        1157.6304        43.2439        2.3883        83.5646        67.2500
argilito        56.0        1157.4780        44.0701        2.3940        83.6168        67.2830
argilito        56.0        1157.3256        44.8661        2.4072        83.7183        67.7674
argilito        56.0        1157.1732        45.2202        2.3964        83.8617        68.0179
argilito        56.0        1157.0208        45.3339        2.3875        83.9561        68.2500
argilito        56.0        1156.8684        45.9414        2.3826        83.9788        68.2114
argilito        56.0        1156.7160        46.5461        2.4030        83.6616        67.7896
argilito        56.0        1156.5636        46.3267        2.4162        82.9356        68.2707
argilito        56.0        1156.4112        46.1638        2.4244        80.6661        68.5423
argilito        56.0        1156.2588        45.9414        2.3785        78.5687        69.0217
argilito        56.0        1156.1064        46.6782        2.4172        80.1874        69.2951
argilito        56.0        1155.9540        48.7743        2.4325        81.7047        69.7962
argilito        56.0        1155.8016        50.7475        2.3645        82.7216        70.2739
argilito        56.0        1155.6492        52.1304        2.3154        87.8502        70.5000
arenito         49.0        1155.4968        53.0919        2.2524        88.9485        70.4750
arenito         49.0        1155.3444        53.8340        2.2380        87.7316        70.2242
arenito         49.0        1155.1920        53.8340        2.2380        87.7137        69.9473
arenito         49.0        1155.0396        53.8667        2.2501        86.4455        69.4728
arenito         49.0        1154.8872        54.2003        2.3518        86.1260        69.2777
arenito         49.0        1154.7348        54.7588        2.3783        83.3903        69.6694
arenito         49.0        1154.5824        55.0978        2.4177        81.9892        71.2036
arenito         49.0        1154.4300        56.1752        2.4606        81.2966        72.7796
arenito         49.0        1154.2776        56.0789        2.4521        79.1728        72.9086
arenito         49.0        1154.1252        54.0715        2.4063        77.6726        72.2500
arenito         49.0        1153.9728        51.2555        2.3663        77.0527        72.1870
arenito         49.0        1153.8204        49.5063        2.2613        82.1251        71.6206
arenito         49.0        1153.6680        49.7750        2.2065        89.5149        70.6513
arenito         49.0        1153.5156        50.8076        2.2850        91.6664        70.0337
arenito         49.0        1153.3632        51.7809        2.3433        93.3304        70.3529
arenito         49.0        1153.2108        53.1781        2.3562        91.4259        71.1054
arenito         49.0        1153.0584        54.3904        2.4250        85.5799        71.8213
arenito         49.0        1152.9060        55.6890        2.4209        85.1585        72.3224
arenito         49.0        1152.7536        57.0180        2.4066        87.0703        72.8611
arenito         49.0        1152.6012        57.8254        2.4641        86.0780        73.5376
arenito         49.0        1152.4488        58.9765        2.4846        91.5352        73.8652
arenito         49.0        1152.2964        60.0082        2.5322        96.4029        74.5778
arenito         49.0        1152.1440        59.7551        2.5330        87.0066        75.0000
arenito         49.0        1151.9916        59.6947        2.5357        83.7887        75.0806
arenito         49.0        1151.8392        59.4538        2.5531        82.3860        75.5000
arenito         49.0        1151.6868        60.0049        2.5662        80.6936        75.4583
arenito         49.0        1151.5344        60.9425        2.5523        79.8057        75.1235
arenito         49.0        1151.3820        61.2156        2.5526        79.9216        74.4573
arenito         49.0        1151.2296        61.1076        2.5455        80.3630        74.2064
arenito         49.0        1151.0772        61.4921        2.5419        80.7780        74.0883
arenito         49.0        1150.9248        61.5134        2.5357        80.9317        74.5899
arenito         49.0        1150.7724        61.3971        2.5302        80.3619        75.0000
arenito         49.0        1150.6200        61.5520        2.5332        79.5120        75.1841
arenito         49.0        1150.4676        60.3879        2.5464        78.9758        76.3278
arenito         49.0        1150.3152        57.7729        2.5602        78.4170        77.9396
arenito         49.0        1150.1628        55.4042        2.5529        78.6886        78.8464
arenito         49.0        1150.0104        53.9440        2.5354        79.1715        79.3474
arenito         49.0        1149.8580        53.1299        2.5287        79.2302        79.8486
arenito         49.0        1149.7056        53.2649        2.5070        79.2499        80.1498
arenito         49.0        1149.5532        54.5116        2.4900        78.9163        79.5980
arenito         49.0        1149.4008        56.0564        2.4934        78.4460        78.8970
arenito         49.0        1149.2484        58.0095        2.5153        78.0948        78.5521
arenito         49.0        1149.0960        55.3619        2.4883        77.8572        78.8558
arenito         49.0        1148.9436        52.9304        2.4801        77.2984        79.2500
arenito         49.0        1148.7912        51.8913        2.4685        76.1858        79.2500
arenito         49.0        1148.6388        52.5463        2.4621        75.5279        79.1952
arenito         49.0        1148.4864        54.3318        2.5011        76.1078        79.0000
arenito         49.0        1148.3340        56.2340        2.5075        78.0628        79.0000
arenito         49.0        1148.1816        56.6382        2.4940        79.3835        79.0000
arenito         49.0        1148.0292        56.2324        2.5010        80.3299        79.0000
arenito         49.0        1147.8768        55.8496        2.4794        80.9139        78.9420
arenito         49.0        1147.7244        54.5835        2.4080        81.1275        78.7500
folhelho         57.0        1147.5720        53.9778        2.4075        82.5766        78.7500
folhelho         57.0        1147.4196        51.1909        2.4106        82.8949        78.6302
folhelho         57.0        1147.2672        47.8414        2.4146        82.4032        78.0685
folhelho         57.0        1147.1148        45.2432        2.3734        82.1439        77.2548
folhelho         57.0        1146.9624        43.5488        2.3450        82.2528        76.4381
folhelho         57.0        1146.8100        43.3232        2.3393        82.5348        76.1873
folhelho         57.0        1146.6576        44.6960        2.3392        83.6115        75.9368
folhelho         57.0        1146.5052        46.8187        2.3449        87.0406        75.7500
folhelho         57.0        1146.3528        48.7668        2.3626        86.3050        75.9437
folhelho         57.0        1146.2004        49.7118        2.3470        87.0356        76.7607
folhelho         57.0        1146.0480        49.7118        2.3470        89.2435        77.5660
folhelho         57.0        1145.8956        49.9513        2.3209        85.2952        77.6834
folhelho         57.0        1145.7432        50.3891        2.2498        85.6317        77.4326
folhelho         57.0        1145.5908        49.4409        2.2509        86.1551        77.0464
folhelho         57.0        1145.4384        47.8764        2.2488        84.7486        76.2946
folhelho         57.0        1145.2860        45.5457        2.2532        85.3777        75.5423
folhelho         57.0        1145.1336        43.4260        2.2509        85.4708        75.0698
folhelho         57.0        1144.9812        41.9742        2.2365        84.2607        75.3913
folhelho         57.0        1144.8288        40.9330        2.2615        84.7456        75.8211
folhelho         57.0        1144.6764        40.1710        2.2844        86.5505        76.0717
folhelho         57.0        1144.5240        39.7000        2.2796        86.7041        76.1775
folhelho         57.0        1144.3716        39.6813        2.2590        86.6673        76.0000
folhelho         57.0        1144.2192        40.4473        2.2566        88.8208        76.0000
folhelho         57.0        1144.0668        42.4808        2.2299        98.1611        76.0000
folhelho         57.0        1143.9144        44.6602        2.1398        109.132 75.8500
folhelho         57.0        1143.7620        46.3597        2.0169        114.516 75.2727
folhelho         57.0        1143.6096        48.2087        1.9543        114.399 74.5972
arenito         49.0        1143.4572        50.0709        1.9696        107.176 74.0957
arenito         49.0        1143.3048        51.5135        1.9941        101.245 73.5170
arenito         49.0        1143.1524        52.3494        2.0423        106.632 72.6086
arenito         49.0        1143.0000        52.6624        2.0956        111.919 71.1176
arenito         49.0        1142.8476        52.4166        2.1189        114.107 69.1126
arenito         49.0        1142.6952        51.8931        2.1441        114.148 67.1065
arenito         49.0        1142.5428        51.1687        2.1606        111.411 65.1835
arenito         49.0        1142.3904        50.2444        2.1892        107.887 63.8369
arenito         49.0        1142.2380        49.0180        2.2649        98.3856        64.1586
arenito         49.0        1142.0856        47.1179        2.3648        83.8907        66.0807
arenito         49.0        1141.9332        44.4368        2.4477        70.9790        67.2500
arenito         49.0        1141.7808        41.4248        2.5034        60.6801        66.7439
arenito         49.0        1141.6284        37.8809        2.5708        56.6126        64.1331
arenito         49.0        1141.4760        35.9797        2.5939        55.5931        59.4593
arenito         49.0        1141.3236        34.1764        2.6004        56.0168        55.4653
arenito         49.0        1141.1712        32.6068        2.5722        55.6856        52.8041
arenito         49.0        1141.0188        31.6899        2.5346        55.9649        51.3248
arenito         49.0        1140.8664        31.4551        2.4894        56.8611        51.0884
arenito         49.0        1140.7140        31.6223        2.4426        57.5202        51.5166
arenito         49.0        1140.5616        31.1178        2.4040        56.1479        52.0000
arenito         49.0        1140.4092        29.6504        2.3826        55.4634        52.0000
arenito         49.0        1140.2568        27.6835        2.3719        55.3073        51.8182
arenito         49.0        1140.1044        25.5382        2.3770        55.3073        51.4084
arenito         49.0        1139.9520        24.0000        2.3982        55.3793        51.2500
arenito         49.0        1139.7996        23.3681        2.4069        55.4847        51.2500
arenito         49.0        1139.6472        23.0955        2.4010        55.4539        51.2500
folhelho         57.0        1139.4948        22.9265        2.4133        55.5460        51.1558
folhelho         57.0        1139.3424        22.9651        2.4086        55.5499        50.9051
folhelho         57.0        1139.1900        23.0760        2.4015        55.3819        50.6546
folhelho         57.0        1139.0376        22.9145        2.4139        55.5028        50.2118
folhelho         57.0        1138.8852        22.5848        2.4155        55.4649        49.4596
folhelho         57.0        1138.7328        22.0922        2.4103        55.3860        48.7077
folhelho         57.0        1138.5804        21.4451        2.4005        55.3945        48.2500
folhelho         57.0        1138.4280        20.9921        2.3928        55.3959        48.2500
folhelho         57.0        1138.2756        21.0353        2.3980        55.2683        48.2500
folhelho         57.0        1138.1232        21.6958        2.4016        55.2682        48.4501
folhelho         57.0        1137.9708        22.9143        2.4008        55.3955        49.1529
folhelho         57.0        1137.8184        24.4016        2.4111        55.3944        50.1558
folhelho         57.0        1137.6660        25.6318        2.4237        55.3672        50.7500
arenito         49.0        1137.5136        26.8692        2.4401        55.4740        50.5443
arenito         49.0        1137.3612        28.2782        2.4560        55.4220        50.1467
arenito         49.0        1137.2088        29.2439        2.4510        55.3683        49.8960
arenito         49.0        1137.0564        29.5503        2.4394        55.5153        49.4358
arenito     49.0        4029.048        117.200 2.7270  59.2000        53.5000
arenito     49.0        4028.896        114.000 2.7140  59.0000        53.6000
arenito     49.0        4028.743        110.100 2.6780  59.0000        53.8000
